Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112051553,N-glycosylase/DNA lyase,Ogg1,183.9984331,-1.009556556,1.10E-07,1.009556556
LOC112054842,"39S ribosomal protein L32, mitochondrial",mRpL32,436.0466362,0.635482697,1.11E-07,-0.635482697
LOC112056308,"GDP-mannose 4,6 dehydratase",Gmd,368.8022957,-0.776301289,1.14E-07,0.776301289
LOC112058205,protein arginine N-methyltransferase 9-like,LOC112058205,513.075951,-0.66068748,1.18E-07,0.66068748
LOC112055014,protein transport protein Sec24C,Sec24CD,3661.426225,0.682967951,1.18E-07,-0.682967951
LOC112043181,prolactin-releasing peptide receptor-like,sNPF-R,66.41942703,5.782281618,1.19E-07,-5.782281618
LOC112047295,DNA replication complex GINS protein SLD5,LOC112047295,232.109288,-0.901998398,1.20E-07,0.901998398
LOC112045759,seminal fluid protein CSSFP005,CG2767,476.0631441,0.828644354,1.21E-07,-0.828644354
LOC112045052,calmodulin-binding transcription activator 2,Camta,24.52123282,2.573192778,1.22E-07,-2.573192778
LOC112048948,"ATP synthase subunit beta, mitochondrial",ATPsynbeta,15738.46386,0.88640913,1.24E-07,-0.88640913
LOC112054439,cyclic nucleotide-gated cation channel beta-3 isoform X1,CngB,43.11300833,-2.775650985,1.26E-07,2.775650985
LOC112049877,NA,NA,78.75154314,-1.769537616,1.28E-07,1.769537616
LOC112058630,fatty acyl-CoA reductase 1,CG1441,306.210231,3.065974992,1.28E-07,-3.065974992
LOC112053899,ADP-ribosylation factor-related protein 1,Arfrp1,583.2057794,0.708949001,1.32E-07,-0.708949001
LOC112044771,"succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",SCOT,838.6994119,0.795266153,1.33E-07,-0.795266153
LOC112042937,venom carboxylesterase-6-like,CG10175,730.8133804,-1.009619793,1.35E-07,1.009619793
LOC112044371,"39S ribosomal protein L40, mitochondrial",mRpL40,417.3578836,0.624081597,1.36E-07,-0.624081597
LOC112053070,coiled-coil domain-containing protein R3HCC1L isoform X1,CG2162,523.0347349,0.894844405,1.38E-07,-0.894844405
LOC112057426,tropomyosin-like,LOC112057426,151.3559659,-4.29131608,1.39E-07,4.29131608
LOC112050721,probable ATP-dependent RNA helicase DDX55 homolog,CG9630,907.8089818,0.665654431,1.40E-07,-0.665654431
LOC112043428,actin-related protein 2/3 complex subunit 1A,Sop2,3927.787665,-0.289158396,1.40E-07,0.289158396
LOC112054305,syntaxin-7,Syx7,486.8572313,0.829177916,1.40E-07,-0.829177916
LOC112051867,cilia- and flagella-associated protein 43,CG17687,167.3377681,-7.913040641,1.41E-07,7.913040641
LOC112044703,serine/arginine-rich splicing factor 7-like isoform X2,x16,7316.894408,-0.487808236,1.44E-07,0.487808236
LOC112051230,zinc finger protein 729-like,LOC112051230,273.677908,-1.045959068,1.47E-07,1.045959068
LOC112056867,protein anoxia up-regulated-like isoform X2,LOC112056867,31.8967695,3.463982161,1.48E-07,-3.463982161
LOC112055399,dihydropteridine reductase,Dhpr,2876.928706,0.984582384,1.52E-07,-0.984582384
LOC112055741,titin-like isoform X2,LOC112055741,911.914936,-0.922459487,1.52E-07,0.922459487
LOC112043160,leukocyte receptor cluster member 1 homolog,CG12818,213.2449666,-0.809660471,1.52E-07,0.809660471
LOC112048392,mitogen-activated protein kinase kinase kinase 11-like,slpr,1309.878861,-0.749230747,1.52E-07,0.749230747
LOC112047651,"SRA stem-loop-interacting RNA-binding protein, mitochondrial-like",SLIRP1,316.2371568,0.581192145,1.56E-07,-0.581192145
LOC112047486,uncharacterized protein LOC112047486,LOC112047486,289.7824496,0.834234631,1.57E-07,-0.834234631
LOC112052765,uncharacterized protein LOC112052765 isoform X1,CG12065,299.8658641,1.167048825,1.59E-07,-1.167048825
LOC112057584,esterase E4-like,alpha-Est2,37.44625584,8.412683496,1.59E-07,-8.412683496
LOC112057984,gamma-tubulin complex component 4,Grip75,555.9851958,-1.083978567,1.60E-07,1.083978567
LOC112045941,protein unc-13 homolog 4B isoform X3,stac,1084.689028,1.130895089,1.62E-07,-1.130895089
LOC112049718,nucleobindin-2 isoform X1,NUCB1,3907.067096,0.437933943,1.63E-07,-0.437933943
LOC112044293,AON96583.1 hemocytin-like protein,Hml,123.1961369,-2.388074008,1.63E-07,2.388074008
LOC112055379,N-acetylgalactosaminyltransferase 6-like,Pgant6,1585.901184,1.423665658,1.66E-07,-1.423665658
LOC112046488,ankyrin repeat and fibronectin type-III domain-containing protein 1 isoform X6,wake,4571.220462,0.555115496,1.66E-07,-0.555115496
LOC112053324,zinc finger protein 330 homolog,Noa36,823.1814589,0.566749191,1.71E-07,-0.566749191
LOC112050003,probable 18S rRNA (guanine-N(7))-methyltransferase,CG10903,402.7812208,0.822980944,1.72E-07,-0.822980944
LOC112042885,titin isoform X1,CG43078,21.40910475,8.330145188,1.72E-07,-8.330145188
LOC112049876,ankyrin repeat and sterile alpha motif domain-containing protein 1B-like isoform X8,CG4393,2329.050786,-0.548783886,1.74E-07,0.548783886
LOC112054492,XP_013133305.1  mucin-2,CG12991,1263.198959,-1.395669411,1.74E-07,1.395669411
LOC112046291,"cytochrome c oxidase assembly factor 3, mitochondrial",Ccdc56,216.6402175,0.706300557,1.74E-07,-0.706300557
LOC112058068,lipoma-preferred partner homolog,Zyx,189.9387673,-1.243201351,1.76E-07,1.243201351
LOC112046767,protein kish-A,TMEM167A,485.5264849,1.327778388,1.76E-07,-1.327778388
LOC112044875,Retrovirus-related Pol polyprotein from transposon 17.6-like Protein,LOC112044875,25.88959265,-6.228880331,1.77E-07,6.228880331
LOC112047916,ER membrane protein complex subunit 2-like,EMC2A,1258.205789,0.461267688,1.77E-07,-0.461267688
LOC112044895,synaptic vesicle 2-related protein,CG4324,138.4083864,-0.948562925,1.79E-07,0.948562925
LOC112049572,transmembrane protein 50A,CG15012,2515.939561,0.600137846,1.80E-07,-0.600137846
LOC112052496,alpha-tocopherol transfer protein-like,CG2663,14.88425476,7.057942618,1.82E-07,-7.057942618
LOC112045355,EF-hand domain-containing protein D2 homolog,Swip-1,1650.308693,-0.509389609,1.85E-07,0.509389609
LOC112053149,"lipoyl synthase, mitochondrial",Las,386.674131,1.055844622,1.85E-07,-1.055844622
LOC112043786,Down syndrome cell adhesion molecule-like protein Dscam2,Dscam3,63.53990123,2.841553935,1.86E-07,-2.841553935
LOC112043280,repressed by EFG1 protein 1-like isoform X3,CG31482,8.262624277,6.969141978,1.87E-07,-6.969141978
LOC112046874,zinc finger protein on ecdysone puffs-like isoform X3,CG8108,4280.733679,-0.509525158,1.87E-07,0.509525158
LOC112048172,homeobox protein DBX1-B-like,H2.0,17.28138167,4.41361883,1.90E-07,-4.41361883
LOC112053783,NA,NA,3471.73737,-0.380828213,1.91E-07,0.380828213
LOC112050190,uncharacterized protein LOC112050190,LOC112050190,492.1767527,1.580858508,1.92E-07,-1.580858508
LOC112058044,putative follistatin,LOC112058044,1902.923019,-0.967590243,1.93E-07,0.967590243
LOC112056455,protein-associating with the carboxyl-terminal domain of ezrin,LOC112056455,794.3200896,0.692473294,1.94E-07,-0.692473294
LOC112046179,protein windpipe,wdp,3667.768084,0.710429171,1.95E-07,-0.710429171
LOC112044603,espin isoform X1,f,41.6868359,2.419735362,1.96E-07,-2.419735362
LOC112049164,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial",CG3420,498.9323319,0.604238772,1.98E-07,-0.604238772
LOC112051000,uncharacterized protein LOC112051000 isoform X1,LOC112051000,391.327698,-0.786837163,2.03E-07,0.786837163
LOC112053277,protein PRRC2A-like,nocte,1477.294625,-0.534414137,2.04E-07,0.534414137
LOC112052282,protein lin-54 homolog isoform X1,mip120,710.9969634,-0.592957569,2.09E-07,0.592957569
LOC112050845,brahma-associated protein of 60 kDa,Bap60,2080.26065,-0.409058855,2.09E-07,0.409058855
LOC112045585,single-stranded DNA-binding protein 3 isoform X1,Ssdp,808.6050931,-0.893810896,2.13E-07,0.893810896
LOC112049613,heat shock factor protein isoform X1,Hsf,2943.679926,0.730842789,2.14E-07,-0.730842789
LOC112047913,OWR49462.1 putative zinc finger protein,CG31224,270.9931359,-0.94481937,2.20E-07,0.94481937
LOC112055078,uncharacterized LOC106116248 precursor,Osi9,13.81774648,6.245578912,2.22E-07,-6.245578912
LOC112046777,endophilin-A isoform X1,endoA,2061.241996,-0.902466933,2.22E-07,0.902466933
LOC112046333,acyl-coenzyme A thioesterase 13-like,CG16986,110.5454555,1.559806513,2.23E-07,-1.559806513
LOC112047142,protein bicaudal D,BicD,1622.519812,0.493340385,2.25E-07,-0.493340385
LOC112051822,G protein-coupled receptor kinase 1 isoform X2,Gprk1,883.0432215,0.733789215,2.25E-07,-0.733789215
LOC112053466,retinol dehydrogenase 12-like,CG2070,634.9070548,-0.640824066,2.28E-07,0.640824066
LOC112043559,transcription elongation factor SPT4,spt4,367.7349403,0.584706734,2.29E-07,-0.584706734
LOC112053043,pleckstrin homology domain-containing family F member 2 isoform X2,rush,1281.094154,-0.621832702,2.30E-07,0.621832702
LOC112052258,protein SDA1 homolog,Mys45A,1689.378716,0.626803179,2.31E-07,-0.626803179
LOC112044622,transmembrane protein 62-like,LOC112044622,126.0918603,-0.990278725,2.31E-07,0.990278725
LOC112058563,"probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",Ndufs6,1675.956913,0.8512247,2.35E-07,-0.8512247
LOC112045494,carbohydrate sulfotransferase 11,CG31743,250.2663683,-0.907057872,2.35E-07,0.907057872
LOC112046894,protein grainyhead isoform X1,grh,23816.79713,-0.504990649,2.38E-07,0.504990649
LOC112052442,general transcriptional corepressor trfA-like,LOC112052442,470.1890695,-0.741391989,2.42E-07,0.741391989
LOC112058289,LIM domain transcription factor LMO4,CG5708,462.5580445,0.679505109,2.44E-07,-0.679505109
LOC112053575,serine protease nudel,ndl,12.9339438,4.066971668,2.47E-07,-4.066971668
LOC112050710,nucleoredoxin-like,LOC112050710,875.1551726,0.967342798,2.47E-07,-0.967342798
LOC112049355,pre-mRNA-splicing factor CWC22 homolog,ncm,2193.724831,-0.370097714,2.48E-07,0.370097714
LOC112051840,vesicle transport through interaction with t-SNAREs homolog 1A,Vti1a,428.067962,0.691623419,2.50E-07,-0.691623419
LOC112054279,proteoglycan 4-like,LOC112054279,58.61964907,2.987238354,2.56E-07,-2.987238354
LOC112045287,coiled-coil-helix-coiled-coil-helix domain-containing protein 7,CG4186,985.4809589,0.723411945,2.57E-07,-0.723411945
LOC112056571,adhesion transmembrane protein,LOC112056571,49.61558135,2.103633695,2.59E-07,-2.103633695
LOC112053335,uncharacterized protein LOC112053335,sha,29.36654032,-4.555989367,2.60E-07,4.555989367
LOC112048884,splicing factor 3B subunit 4,Spx,1515.224522,-0.591780913,2.62E-07,0.591780913
LOC112049522,poly(A)-specific ribonuclease PARN-like isoform X1,LOC112049522,1175.987195,-0.453594513,2.63E-07,0.453594513
LOC112045201,GPN-loop GTPase 1,CG3704,808.0501499,-0.518735558,2.71E-07,0.518735558
LOC112050927,uncharacterized protein LOC112050927 isoform X1,LOC112050927,418.6329422,-1.025275126,2.71E-07,1.025275126
LOC112049930,uncharacterized F-box/LRR-repeat protein C02F5.7-like,LOC112049930,691.0104033,-0.614621072,2.73E-07,0.614621072
LOC112050556,protogenin A-like,SPEG,544.8853599,-1.254792514,2.73E-07,1.254792514
LOC112048058,protein giant-lens,aos,297.2513579,1.428171584,2.74E-07,-1.428171584
LOC112058604,anaphase-promoting complex subunit 5,ida,614.6851119,-0.990609027,2.74E-07,0.990609027
LOC112048787,zinc finger protein 157-like isoform X2,ZIPIC,747.2984075,-0.608186849,2.76E-07,0.608186849
LOC112048830,transmembrane protein 147,CG5861,665.7736909,0.667157178,2.81E-07,-0.667157178
LOC112045865,ADP-ribosylation factor GTPase-activating protein 1,ArfGAP1,816.1842142,0.453932548,2.82E-07,-0.453932548
LOC112048932,protocadherin-16,Cad96Cb,109.0248713,-1.875275105,2.83E-07,1.875275105
LOC112044721,WW domain-binding protein 11,CG2685,968.2099602,-0.499225053,2.84E-07,0.499225053
LOC112051882,mitochondrial import inner membrane translocase subunit Tim13-like,CG34132,350.1675886,0.800115475,2.86E-07,-0.800115475
LOC112043736,C-type mannose receptor 2-like,LOC112043736,941.7924817,-1.349846375,2.87E-07,1.349846375
LOC112050774,adiponectin receptor protein,AdipoR,3781.71343,0.833361531,2.87E-07,-0.833361531
LOC112056065,putative sulfiredoxin,CG6762,171.6435849,2.603240876,2.87E-07,-2.603240876
LOC112047147,Protein lap4,scrib,151.7653861,1.13104302,2.91E-07,-1.13104302
LOC112046941,uncharacterized protein LOC112046941,LOC112046941,775.1614952,-0.429700867,2.95E-07,0.429700867
LOC112049907,cilia- and flagella-associated protein 20,Bug22,461.9104284,-0.600453432,2.95E-07,0.600453432
LOC112049235,frizzled-10-like,GPRFZ3,1655.564062,-0.906232985,3.00E-07,0.906232985
LOC112046147,proto-oncogene tyrosine-protein kinase ROS,sev,89.2721772,-1.534395477,3.01E-07,1.534395477
LOC112051285,dystrophin-like isoform X1,Dys,3640.665774,1.054679542,3.04E-07,-1.054679542
LOC112048168,uncharacterized protein LOC112048168,LOC112048168,329.5489849,-0.851126109,3.04E-07,0.851126109
LOC112056837,cell division cycle and apoptosis regulator protein 1-like,LOC112056837,5293.718706,-0.753695536,3.07E-07,0.753695536
LOC112053483,ubiquitin carboxyl-terminal hydrolase 46,Usp12-46,1090.123245,0.487780479,3.08E-07,-0.487780479
LOC112050392,protein lethal(2)essential for life-like,l(2)efl,5877.423685,-1.072964106,3.15E-07,1.072964106
LOC112046006,osteopetrosis-associated transmembrane protein 1,LOC112046006,523.1422537,0.657262091,3.15E-07,-0.657262091
LOC112043667,DNA replication complex GINS protein PSF1-like,Psf1,227.3517073,-1.146909431,3.16E-07,1.146909431
LOC112050491,pupal cuticle protein 36-like,Cpr65Eb,17.90144643,6.618042475,3.18E-07,-6.618042475
LOC112043613,guanine nucleotide-binding protein subunit alpha homolog,cta,235.3429855,-1.152319445,3.22E-07,1.152319445
LOC112046424,biliverdin binding protein-1,LOC112046424,268.7603755,-1.114011612,3.24E-07,1.114011612
LOC112050818,NA,NA,340.4851335,-1.095698541,3.29E-07,1.095698541
LOC112046823,bumetanide-sensitive sodium-(potassium)-chloride cotransporter,Ncc69,1239.179674,0.68636476,3.30E-07,-0.68636476
LOC112053452,tryptase beta-2-like,CG5390,692.645746,-1.574190025,3.30E-07,1.574190025
LOC112054706,toll-like receptor 3,LOC112054706,412.4962765,-1.486139432,3.32E-07,1.486139432
LOC112054719,isocitrate dehydrogenase [NADP] cytoplasmic,Idh,7365.808601,1.117271972,3.32E-07,-1.117271972
LOC112049882,zinc finger protein 382-like isoform X1,l(3)neo38,469.4766908,-0.793026814,3.38E-07,0.793026814
LOC112053879,transcription initiation factor IIB,TfIIB,1302.918993,1.135941466,3.41E-07,-1.135941466
LOC112057693,trafficking protein particle complex subunit 2,Trs20,205.0767044,1.171513864,3.43E-07,-1.171513864
LOC112054245,furin-like protease 2,Fur2,976.2914389,1.508075396,3.45E-07,-1.508075396
LOC112051706,THO complex subunit 1,Hpr1,1379.090199,-0.66713728,3.47E-07,0.66713728
LOC112056309,AT-rich interactive domain-containing protein 2-like isoform X4,Bap170,1417.313884,-0.927061646,3.47E-07,0.927061646
LOC112050014,Peptidyl-prolyl cis-trans isomerase CWC27-like,CG42326,42.6362913,2.537628713,3.52E-07,-2.537628713
LOC112050883,mediator of RNA polymerase II transcription subunit 13,skd,1755.556978,-0.716130879,3.54E-07,0.716130879
LOC112052405,aminoacyl tRNA synthase complex-interacting multifunctional protein 2 isoform X2,LOC112052405,1298.16035,0.432440172,3.55E-07,-0.432440172
LOC112054193,bilin-binding protein-like,LOC112054193,15.8910338,4.593084339,3.55E-07,-4.593084339
LOC112045245,protein lozenge-like isoform X2,lz,74.27118633,2.258583535,3.59E-07,-2.258583535
LOC112050913,NA,NA,113.5062729,1.041373687,3.60E-07,-1.041373687
LOC112043009,"HIG1 domain family member 1A, mitochondrial-like",CG17734,27.94537501,2.17324105,3.70E-07,-2.17324105
LOC112056523,Transposon Tf2-9 polyprotein,LOC112056523,28.36389989,5.464161634,3.73E-07,-5.464161634
LOC112044480,THAP domain-containing protein 1-like,LOC112044480,887.433564,-0.715794874,3.75E-07,0.715794874
LOC112053332,ADP-ribosylation factor GTPase-activating protein 2,ArfGAP3,3759.174581,0.39860118,3.76E-07,-0.39860118
LOC112054027,microfibrillar-associated protein 1,Mfap1,1854.369406,-0.49760454,3.76E-07,0.49760454
LOC112043389,Transposable element P transposase-like Protein,LOC112043389,165.1426178,1.345297547,3.77E-07,-1.345297547
LOC112053265,CBH09262.1 HM00021,LOC112053265,1248.239102,-0.386750418,3.77E-07,0.386750418
LOC112055041,ras-related protein Rab-30,Rab30,777.6966879,0.998079783,3.77E-07,-0.998079783
LOC112048290,eukaryotic translation initiation factor 4E-binding protein Mextli isoform X1,mxt,889.2427229,1.062279864,3.81E-07,-1.062279864
LOC112054093,OWR51189.1 dorsal interacting protein 3,LOC112054093,322.9056335,0.715922901,3.82E-07,-0.715922901
LOC112053379,OWR51948.1 putative acetyltransferase,LOC112053379,510.063518,1.722215968,3.83E-07,-1.722215968
LOC112057713,chromatin target of PRMT1 protein-like,LOC112057713,445.1299358,-1.007065246,3.83E-07,1.007065246
LOC112058576,phospholipid phosphatase 6 isoform X1,CG31717,539.5976828,1.059672301,3.92E-07,-1.059672301
LOC112058065,DDRGK domain-containing protein 1,CG5862,1881.909003,0.779927953,3.92E-07,-0.779927953
LOC112058414,transmembrane protein 256 homolog,CG4686,1196.070596,0.415491329,3.93E-07,-0.415491329
LOC112047004,glycine-rich cell wall structural protein-like,LOC112047004,7.382565856,6.794454852,4.00E-07,-6.794454852
LOC112053840,ATP-binding cassette sub-family F member 2,CG9281,2785.751906,-0.672837357,4.06E-07,0.672837357
LOC112049978,protein Fe65 homolog isoform X1,LOC112049978,362.6574419,0.845604006,4.09E-07,-0.845604006
LOC112050933,lens fiber major intrinsic protein-like,Eglp4,24.95688316,3.039812637,4.15E-07,-3.039812637
LOC112052375,protein bric-a-brac 2-like isoform X2,CG8924,218.9585033,-0.777352674,4.22E-07,0.777352674
LOC112045484,larval/pupal rigid cuticle protein 66-like,Cpr30F,62.81552912,-8.249021419,4.22E-07,8.249021419
LOC112044046,peroxisomal acyl-coenzyme A oxidase 3,CG17544,289.9533749,-1.643859152,4.22E-07,1.643859152
LOC112047806,dnaJ homolog subfamily A member 1,Droj2,959.4191141,-0.680043474,4.24E-07,0.680043474
LOC112053485,calumenin-B,scf,1403.175463,-0.980674537,4.30E-07,0.980674537
LOC112045315,nuclear pore membrane glycoprotein 210,LOC112045315,1293.828527,-1.193894765,4.32E-07,1.193894765
LOC112051386,14-3-3 protein zeta isoform X2,14-3-3zeta,45436.7939,0.356214154,4.34E-07,-0.356214154
LOC112050539,atlastin-like,atl,497.9050591,4.827485153,4.35E-07,-4.827485153
LOC112055819,transforming growth factor beta regulator 1,LOC112055819,564.0640561,-0.711324732,4.36E-07,0.711324732
LOC112044389,laccase 1,Mco1,782.9789411,1.701539749,4.39E-07,-1.701539749
LOC112051342,15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like,CG4842,25.8626077,3.768942408,4.44E-07,-3.768942408
LOC112057612,multiple inositol polyphosphate phosphatase 1-like,Mipp2,92.9225096,-2.905635628,4.47E-07,2.905635628
LOC112058565,chromodomain-helicase-DNA-binding protein 7 isoform X1,kis,17798.47791,-0.859404164,4.47E-07,0.859404164
LOC112044672,transmembrane protease serine 9-like,Sp7,323.4896559,-1.900355874,4.48E-07,1.900355874
LOC112054858,integrator complex subunit 1,IntS1,1559.395577,-0.413692648,4.50E-07,0.413692648
LOC112044959,multifunctional methyltransferase subunit TRM112-like protein,CG12975,677.3402451,0.63545694,4.51E-07,-0.63545694
LOC112051023,U2 snRNP-associated SURP motif-containing protein,CG9346,1700.525374,-0.39754958,4.52E-07,0.39754958
LOC112051324,nucleolar protein 16,CG11563,682.633873,0.578963635,4.54E-07,-0.578963635
LOC112045507,L-galactose dehydrogenase-like,CG18547,222.0032236,4.400456621,4.56E-07,-4.400456621
LOC112042875,max-like protein X,bigmax,443.992354,0.919223392,4.61E-07,-0.919223392
LOC112044144,organic cation transporter protein-like,CG7458,415.6413702,1.838939323,4.62E-07,-1.838939323
LOC112051555,CRAL-TRIO domain-containing protein,CG3823,4783.664127,3.197672711,4.71E-07,-3.197672711
LOC112049814,AF4/FMR2 family member 3,LOC112049814,353.357679,-1.314038251,4.71E-07,1.314038251
LOC112050602,NA,NA,274.7120426,-1.10768186,4.74E-07,1.10768186
LOC112048128,TBC1 domain family member 16,TBC1D16,26.46116403,-2.296913816,4.76E-07,2.296913816
LOC112050343,ankyrin repeat domain-containing protein 17,mask,7222.207458,-0.328144317,4.90E-07,0.328144317
LOC112056136,zinc finger and BTB domain-containing protein 17-like isoform X1,dati,27.58397802,-2.677455662,4.90E-07,2.677455662
LOC112046297,PHD finger protein rhinoceros,rno,438.0432779,-1.055820962,5.02E-07,1.055820962
LOC112052626,peflin,CG17765,2131.173486,0.599085906,5.04E-07,-0.599085906
LOC112043799,potassium voltage-gated channel protein Shaker isoform X1,Sh,46.53874664,2.965774274,5.11E-07,-2.965774274
LOC112047291,uncharacterized LOC106107945,kune,1513.377109,-0.69526515,5.15E-07,0.69526515
LOC112050894,protein FRG1 homolog,FRG1,551.2719237,-0.845999929,5.17E-07,0.845999929
LOC112047770,zinc finger protein 568-like isoform X4,LOC112047770,484.349571,-0.525053078,5.18E-07,0.525053078
LOC112051634,uncharacterized protein LOC112051634,LOC112051634,754.8021364,-0.551619327,5.20E-07,0.551619327
LOC112051444,probable phosphomannomutase,Pmm2,778.4300654,0.593907553,5.23E-07,-0.593907553
LOC112047514,ero1-like protein isoform X2,Ero1L,435.7189057,0.70430005,5.24E-07,-0.70430005
LOC112052528,hyccin,Hyccin,639.0933177,0.47080764,5.36E-07,-0.47080764
LOC112052073,lysophospholipid acyltransferase 2,oys,281.6073198,1.236024516,5.44E-07,-1.236024516
LOC112049085,uncharacterized oxidoreductase TM_0325-like,CG31548,117.091836,2.224140045,5.44E-07,-2.224140045
LOC112053433,lysosomal alpha-mannosidase-like isoform X2,LManII,92.2185506,-1.952522865,5.51E-07,1.952522865
LOC112051802,protein phosphatase 1 regulatory subunit 16A isoform X2,MYPT-75D,268.4328848,-1.266722024,5.70E-07,1.266722024
LOC112058254,"28S ribosomal protein S18b, mitochondrial",mRpS18B,594.3464915,0.483697718,5.77E-07,-0.483697718
LOC112045942,uncharacterized protein LOC112045942,LOC112045942,119.564306,-1.912437484,5.82E-07,1.912437484
LOC112042792,BLOC-1-related complex subunit 5,LOC112042792,397.4311261,0.51927419,5.83E-07,-0.51927419
LOC112048429,N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,PIG-L,296.826025,0.842630495,5.85E-07,-0.842630495
LOC112046133,translin-associated factor X-interacting protein 1-like,CG10621,295.9117438,-0.737761544,5.91E-07,0.737761544
LOC112049418,UDP-glucuronosyltransferase 2B15-like,Ugt302C1,9.316372822,6.396648367,5.91E-07,-6.396648367
LOC112055823,cleft lip and palate transmembrane protein 1 homolog,CG3702,3728.844791,0.468328572,5.93E-07,-0.468328572
LOC112043287,methionine-R-sulfoxide reductase B1 isoform X2,SelR,492.873969,1.957579599,5.95E-07,-1.957579599
LOC112050507,cytosolic Fe-S cluster assembly factor NUBP2 homolog,CG4858,543.9491115,0.506412344,6.03E-07,-0.506412344
LOC112051603,putative peptidyl-tRNA hydrolase PTRHD1,CG14903,288.9247629,0.728407502,6.17E-07,-0.728407502
LOC112048508,uncharacterized protein LOC112048508,CG33120,719.7927016,1.877142545,6.24E-07,-1.877142545
LOC112048501,X-box-binding protein 1,Xbp1,1584.172357,0.904972167,6.27E-07,-0.904972167
LOC112050467,OWR50103.1 putative secreted peptide 30,LOC112050467,181.5848496,2.996519245,6.33E-07,-2.996519245
LOC112047683,uncharacterized protein LOC112047683,LOC112047683,51.7743808,3.628159258,6.33E-07,-3.628159258
LOC112055574,tyrosine-protein phosphatase non-receptor type 23,mop,2221.58051,-0.346889095,6.40E-07,0.346889095
LOC112047571,uncharacterized protein LOC112047571,LOC112047571,16.47960261,3.566907762,6.44E-07,-3.566907762
LOC112051220,AON96590.1 transcription factor Adf-1-like protein,LOC112051220,97.90909281,-1.741476321,6.45E-07,1.741476321
LOC112054954,influenza virus NS1A-binding protein homolog,CG15097,1037.461134,-1.094887781,6.45E-07,1.094887781
LOC112053472,patj homolog,Patj,1275.213187,0.607595747,6.46E-07,-0.607595747
LOC112058545,frizzled-7,fz,3010.70767,-0.888329849,6.46E-07,0.888329849
LOC112044452,LDLR chaperone boca,boca,2332.832569,-0.677661469,6.50E-07,0.677661469
LOC112045261,uncharacterized transporter slc-17.2-like,CG9864,641.6910597,-0.650480888,6.51E-07,0.650480888
LOC112055707,"keratin, type I cytoskeletal 9-like",LOC112055707,148.0872076,-3.217926872,6.52E-07,3.217926872
LOC112053261,endoplasmic reticulum resident protein 44,CG9911,160.1356829,3.242986713,6.58E-07,-3.242986713
LOC112046089,ras-related protein Rab-4B,Rab4,447.6875809,-0.539514313,6.59E-07,0.539514313
LOC112046842,serine-arginine protein 55 isoform X3,B52,10949.38358,-0.417046077,6.66E-07,0.417046077
LOC112052867,uncharacterized protein LOC112052867 isoform X1,CG6398,11599.33859,-0.402447068,6.82E-07,0.402447068
LOC112045111,uncharacterized protein LOC112045111,toc,2851.379045,0.304712512,6.86E-07,-0.304712512
LOC112058617,protein suppressor of forked,su(f),2075.681522,-0.557613325,6.91E-07,0.557613325
LOC112047714,uncharacterized protein LOC112047714,LOC112047714,302.1411174,-1.483642456,6.92E-07,1.483642456
LOC112045957,zinc finger protein 91-like,LOC112045957,90.01906481,-1.370998945,6.93E-07,1.370998945
LOC112056395,"keratin, type I cytoskeletal 9-like",LOC112056395,662.3959349,-1.513032282,6.97E-07,1.513032282
LOC112058278,plexin-B,PlexB,1926.508846,-0.589236205,7.02E-07,0.589236205
LOC112053450,uncharacterized protein LOC112053450,LOC112053450,433.9452956,-0.529753542,7.04E-07,0.529753542
LOC112049578,protein abrupt-like isoform X1,CG32121,329.265221,-0.960071627,7.31E-07,0.960071627
LOC112043869,uncharacterized protein LOC112043869,LOC112043869,1471.178318,-0.611747574,7.42E-07,0.611747574
LOC112046752,"serine--tRNA ligase, cytoplasmic",SerRS,3318.060425,0.463243811,7.51E-07,-0.463243811
LOC112057970,membralin,CG8405,1115.424342,0.436698383,7.52E-07,-0.436698383
LOC112055124,"cysteine--tRNA ligase, cytoplasmic",CysRS,1940.280362,0.508489859,7.53E-07,-0.508489859
LOC112044731,cysteine sulfinic acid decarboxylase,b,24.59408171,4.586310661,7.55E-07,-4.586310661
LOC112049895,uncharacterized protein LOC112049895,koi,1561.590861,-0.501157134,7.66E-07,0.501157134
LOC112048966,lachesin-like,DIP-eta,42.4917591,-2.057857602,7.68E-07,2.057857602
LOC112051224,longitudinals lacking protein-like,lolal,605.8938255,-0.537894281,7.69E-07,0.537894281
LOC112053084,NA,NA,11.69222029,3.487237277,7.69E-07,-3.487237277
LOC112049440,ribose-phosphate pyrophosphokinase 2,Prps,2319.265264,-0.374625177,7.81E-07,0.374625177
LOC112046109,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,Dad1,2521.288565,0.663314766,7.81E-07,-0.663314766
LOC112049944,"glucose dehydrogenase [FAD, quinone]-like",CG6142,116.7955644,-1.617903287,7.84E-07,1.617903287
LOC112057421,irregular chiasm C-roughest protein-like isoform X2,rst,229.3809775,-2.347678216,7.85E-07,2.347678216
