GeneID,chr,strand,SplicingType,FDR,delta_PSI,start,end,SID
LOC112051879,NW_019863109.1,-,SE,0,-0.326,251682,251990,NW_019863109.1_251682_251990
LOC112051879,NW_019863109.1,-,SE,4.18E-14,-0.36,251682,252002,NW_019863109.1_251682_252002
LOC112051879,NW_019863109.1,-,SE,0.000214695,0.042,258523,258981,NW_019863109.1_258523_258981
LOC112051879,NW_019863109.1,-,SE,0.015032598,0.124,261884,262135,NW_019863109.1_261884_262135
LOC112051879,NW_019863109.1,-,SE,9.42E-07,-0.091,273788,274135,NW_019863109.1_273788_274135
LOC112048194,NW_019862920.1,+,SE,0,-0.246,581818,584709,NW_019862920.1_581818_584709
LOC112048194,NW_019862920.1,+,SE,0,0.801,586667,587074,NW_019862920.1_586667_587074
LOC112048194,NW_019862920.1,+,SE,0,0.721,586667,587074,NW_019862920.1_586667_587074
LOC112048194,NW_019862920.1,+,SE,0,-0.534,587385,589589,NW_019862920.1_587385_589589
LOC112052254,NW_019863136.1,+,SE,0.042362868,0.045,197538,197958,NW_019863136.1_197538_197958
LOC112052254,NW_019863136.1,+,SE,0.019426401,0.059,197666,197958,NW_019863136.1_197666_197958
LOC112052128,NW_019863128.1,+,SE,0.007575521,-0.098,21416,21660,NW_019863128.1_21416_21660
LOC112050193,NW_019862748.1,+,SE,8.16E-07,-0.085,329003,329389,NW_019862748.1_329003_329389
LOC112051765,NW_019863101.1,+,SE,0,0.049,226347,226688,NW_019863101.1_226347_226688
LOC112053903,NW_019862760.1,-,SE,0,-0.26,1778855,1780225,NW_019862760.1_1778855_1780225
LOC112043601,NW_019862793.1,+,SE,0.00100201,0.179,1193710,1194106,NW_019862793.1_1193710_1194106
LOC112053499,NW_019862760.1,+,SE,0,0.203,158141,158434,NW_019862760.1_158141_158434
LOC112049957,NW_019862999.1,-,SE,0.000144588,0.061,82773,83030,NW_019862999.1_82773_83030
LOC112050059,NW_019863003.1,-,SE,1.61E-05,0.179,102124,102525,NW_019863003.1_102124_102525
LOC112051862,NW_019862748.1,-,SE,0,0.216,385522,385890,NW_019862748.1_385522_385890
LOC112046339,NW_019862855.1,-,SE,1.08E-07,-0.463,669691,670012,NW_019862855.1_669691_670012
LOC112046339,NW_019862855.1,-,SE,7.43E-15,-0.176,669691,670012,NW_019862855.1_669691_670012
LOC112046339,NW_019862855.1,-,SE,7.39E-07,-0.447,669691,670015,NW_019862855.1_669691_670015
LOC112046339,NW_019862855.1,-,SE,0,-0.23,669691,670015,NW_019862855.1_669691_670015
LOC112051433,NW_019863082.1,+,SE,0.030353195,0.028,349195,349490,NW_019863082.1_349195_349490
LOC112051509,NW_019863086.1,+,SE,0,0.317,260706,261080,NW_019863086.1_260706_261080
LOC112055140,NW_019863466.1,+,SE,0.00011168,0.639,120358,120591,NW_019863466.1_120358_120591
LOC112055140,NW_019863466.1,+,SE,0,-0.704,124957,125214,NW_019863466.1_124957_125214
LOC112043976,NW_019862750.1,-,SE,0.009374642,0.297,2036804,2037130,NW_019862750.1_2036804_2037130
LOC112043976,NW_019862750.1,-,SE,0.031838546,0.303,2036819,2037130,NW_019862750.1_2036819_2037130
LOC112043976,NW_019862750.1,-,SE,0.000598812,0.352,2036831,2037130,NW_019862750.1_2036831_2037130
LOC112056185,NW_019863730.1,+,SE,0.041927806,0.015,48740,49144,NW_019863730.1_48740_49144
LOC112051702,NW_019863098.1,+,SE,2.91E-05,-0.096,302520,302944,NW_019863098.1_302520_302944
LOC112046173,NW_019862849.1,-,SE,0.019615132,0.019,120089,120446,NW_019862849.1_120089_120446
LOC112050367,NW_019862748.1,+,SE,6.65E-08,-0.048,3442758,3443092,NW_019862748.1_3442758_3443092
LOC112046720,NW_019862748.1,+,SE,1.40E-07,-0.168,1902478,1902753,NW_019862748.1_1902478_1902753
LOC112046053,NW_019862748.1,-,SE,0.009618785,0.018,1643072,1643379,NW_019862748.1_1643072_1643379
LOC112047276,NW_019862886.1,+,SE,0.011189789,0.254,559943,560172,NW_019862886.1_559943_560172
LOC112046215,NW_019862752.1,-,SE,0,0.65,2241965,2242376,NW_019862752.1_2241965_2242376
LOC112046215,NW_019862752.1,-,SE,0.000675765,0.034,2245890,2246235,NW_019862752.1_2245890_2246235
LOC112051708,NW_019863098.1,+,SE,0,0.437,252277,252603,NW_019863098.1_252277_252603
LOC112056475,NW_019863835.1,+,SE,0.001909829,-0.069,31802,32173,NW_019863835.1_31802_32173
LOC112051118,NW_019862757.1,-,SE,0,-0.821,1541784,1542041,NW_019862757.1_1541784_1542041
LOC112051020,NW_019863057.1,-,SE,0.002399961,0.308,141037,141289,NW_019863057.1_141037_141289
LOC112048265,NW_019862923.1,+,SE,0,-0.151,252968,253279,NW_019862923.1_252968_253279
LOC112048265,NW_019862923.1,+,SE,1.11E-12,-0.184,252968,253279,NW_019862923.1_252968_253279
LOC112048693,NW_019862748.1,-,SE,1.96E-07,-0.105,2728521,2728820,NW_019862748.1_2728521_2728820
LOC112056363,NW_019862763.1,+,SE,0.000169312,0.419,1536026,1536268,NW_019862763.1_1536026_1536268
LOC112050179,NW_019863009.1,+,SE,0,-0.119,260154,260384,NW_019863009.1_260154_260384
LOC112050179,NW_019863009.1,+,SE,0,-0.256,260157,260384,NW_019863009.1_260157_260384
LOC112048437,NW_019862930.1,-,SE,2.33E-06,0.198,404421,404659,NW_019862930.1_404421_404659
LOC112056031,NW_019863688.1,-,SE,7.39E-07,-0.432,13596,13965,NW_019863688.1_13596_13965
LOC112051535,NW_019863088.1,+,SE,0.000222507,0.12,360374,361283,NW_019863088.1_360374_361283
LOC112058377,NW_019862775.1,-,SE,2.25E-05,0.136,1682479,1682760,NW_019862775.1_1682479_1682760
LOC112042922,NW_019862782.1,+,SE,0,0.667,312611,312877,NW_019862782.1_312611_312877
LOC112044288,NW_019862806.1,+,SE,1.88E-07,-0.076,536320,537334,NW_019862806.1_536320_537334
LOC112043473,NW_019862750.1,+,SE,0.017595887,-0.191,372006,372295,NW_019862750.1_372006_372295
LOC112053365,NW_019862759.1,+,SE,0.001110461,-0.06,1365488,1365867,NW_019862759.1_1365488_1365867
LOC112045305,NW_019862828.1,+,SE,0,0.592,795846,796079,NW_019862828.1_795846_796079
LOC112045305,NW_019862828.1,+,SE,6.48E-11,-0.06,798024,798299,NW_019862828.1_798024_798299
LOC112045305,NW_019862828.1,+,SE,1.68E-06,-0.044,798024,798299,NW_019862828.1_798024_798299
LOC112045305,NW_019862828.1,+,SE,3.42E-06,-0.163,808765,809102,NW_019862828.1_808765_809102
LOC112045305,NW_019862828.1,+,SE,3.57E-07,0.125,809483,809895,NW_019862828.1_809483_809895
LOC112045305,NW_019862828.1,+,SE,2.08E-07,0.11,811571,811840,NW_019862828.1_811571_811840
LOC112045305,NW_019862828.1,+,SE,0,0.671,811571,811840,NW_019862828.1_811571_811840
LOC112045305,NW_019862828.1,+,SE,0.016199741,-0.025,813181,813465,NW_019862828.1_813181_813465
LOC112043184,NW_019862787.1,+,SE,0.029164044,-0.079,189675,199325,NW_019862787.1_189675_199325
LOC112057974,NW_019862770.1,+,SE,0,0.058,618132,618527,NW_019862770.1_618132_618527
LOC112057974,NW_019862770.1,+,SE,0,0.709,620240,620734,NW_019862770.1_620240_620734
LOC112055642,NW_019863572.1,-,SE,2.69E-08,-0.225,47586,47879,NW_019863572.1_47586_47879
LOC112058337,NW_019862774.1,+,SE,2.21E-05,0.362,1688039,1688317,NW_019862774.1_1688039_1688317
LOC112056076,NW_019862763.1,+,SE,0.009233687,0.029,198046,198411,NW_019862763.1_198046_198411
LOC112044496,NW_019862810.1,-,SE,0.022558563,-0.121,847541,847807,NW_019862810.1_847541_847807
LOC112053215,NW_019862748.1,-,SE,0.000112442,0.333,4143924,4144253,NW_019862748.1_4143924_4144253
LOC112054218,NW_019862748.1,-,SE,0.001556043,0.105,4574204,4574482,NW_019862748.1_4574204_4574482
LOC112052043,NW_019863120.1,-,SE,0,-0.334,91268,91948,NW_019863120.1_91268_91948
LOC112050343,NW_019863018.1,+,SE,0.034639395,-0.147,275888,276148,NW_019863018.1_275888_276148
LOC112050343,NW_019863018.1,+,SE,0,-0.355,290108,290473,NW_019863018.1_290108_290473
LOC112055740,NW_019862762.1,-,SE,0,0.244,1934177,1934475,NW_019862762.1_1934177_1934475
LOC112055740,NW_019862762.1,-,SE,0.004835017,0.054,1937200,1937427,NW_019862762.1_1937200_1937427
LOC112042853,NW_019862780.1,+,SE,0.000387851,-0.051,763902,764191,NW_019862780.1_763902_764191
LOC112055597,NW_019862762.1,-,SE,0,0.09,1069034,1069268,NW_019862762.1_1069034_1069268
LOC112055597,NW_019862762.1,-,SE,0,-0.41,1381972,1382315,NW_019862762.1_1381972_1382315
LOC112048640,NW_019862938.1,-,SE,0.043197449,-0.1,153236,153550,NW_019862938.1_153236_153550
LOC112045793,NW_019862752.1,+,SE,0.002160144,-0.169,1288851,1289209,NW_019862752.1_1288851_1289209
LOC112054073,NW_019863313.1,-,SE,0.006303931,-0.322,40759,41102,NW_019863313.1_40759_41102
LOC112047743,NW_019862903.1,-,SE,5.30E-10,0.172,404255,404506,NW_019862903.1_404255_404506
LOC112047743,NW_019862903.1,-,SE,1.79E-11,0.044,404255,404506,NW_019862903.1_404255_404506
LOC112044486,NW_019862810.1,+,SE,0.023932665,0.246,617113,617385,NW_019862810.1_617113_617385
LOC112044453,NW_019862809.1,+,SE,3.61E-12,0.371,1021477,1021936,NW_019862809.1_1021477_1021936
LOC112044453,NW_019862809.1,+,SE,8.27E-13,-0.559,1023065,1023527,NW_019862809.1_1023065_1023527
LOC112044453,NW_019862809.1,+,SE,0.000420745,-0.076,1026985,1027212,NW_019862809.1_1026985_1027212
LOC112054793,NW_019863415.1,+,SE,1.86E-05,-0.194,68533,68907,NW_019863415.1_68533_68907
LOC112051619,NW_019862758.1,+,SE,0.000643567,-0.071,719021,719359,NW_019862758.1_719021_719359
LOC112047541,NW_019862896.1,-,SE,3.23E-06,-0.058,484823,485119,NW_019862896.1_484823_485119
LOC112043844,NW_019862799.1,+,SE,0.043845911,-0.015,656556,656813,NW_019862799.1_656556_656813
LOC112046488,NW_019862859.1,+,SE,0,-0.599,410309,411311,NW_019862859.1_410309_411311
LOC112047785,NW_019862904.1,-,SE,0.027800895,0.162,405313,405673,NW_019862904.1_405313_405673
LOC112054363,NW_019863351.1,-,SE,0,-0.643,116411,116713,NW_019863351.1_116411_116713
LOC112049138,NW_019862960.1,+,SE,0.000273377,-0.327,213760,213993,NW_019862960.1_213760_213993
LOC112049138,NW_019862960.1,+,SE,7.57E-14,0.573,222861,223442,NW_019862960.1_222861_223442
LOC112044894,NW_019862751.1,-,SE,0,-0.297,1695822,1696091,NW_019862751.1_1695822_1696091
LOC112044703,NW_019862751.1,+,SE,0,-0.23,1009823,1010265,NW_019862751.1_1009823_1010265
LOC112044683,NW_019862751.1,-,SE,0.014062271,-0.052,1005197,1005636,NW_019862751.1_1005197_1005636
LOC112049404,NW_019862971.1,-,SE,1.32E-05,0.186,707530,707823,NW_019862971.1_707530_707823
LOC112049404,NW_019862971.1,-,SE,5.31E-07,0.219,734178,734423,NW_019862971.1_734178_734423
LOC112051724,NW_019863099.1,+,SE,1.19E-08,0.064,81762,82076,NW_019863099.1_81762_82076
LOC112048230,NW_019862754.1,+,SE,7.62E-05,-0.108,2214753,2215194,NW_019862754.1_2214753_2215194
LOC112048033,NW_019862754.1,-,SE,0.006546686,-0.255,1464804,1465054,NW_019862754.1_1464804_1465054
LOC112048033,NW_019862754.1,-,SE,0.003341932,-0.296,1468015,1468275,NW_019862754.1_1468015_1468275
LOC112045687,NW_019862838.1,-,SE,2.84E-06,-0.221,370806,371078,NW_019862838.1_370806_371078
LOC112050349,NW_019863018.1,+,SE,7.59E-06,-0.135,437541,437895,NW_019863018.1_437541_437895
LOC112053443,NW_019862760.1,+,SE,0.016877698,0.015,55165,55691,NW_019862760.1_55165_55691
LOC112053443,NW_019862760.1,+,SE,0.024618868,0.015,55360,55691,NW_019862760.1_55360_55691
LOC112058272,NW_019862773.1,+,SE,0,0.575,645445,646582,NW_019862773.1_645445_646582
LOC112054267,NW_019863335.1,+,SE,2.94E-09,0.14,30952,31204,NW_019863335.1_30952_31204
LOC112053042,NW_019863199.1,+,SE,0,-0.753,35298,35590,NW_019863199.1_35298_35590
LOC112050692,NW_019863038.1,+,SE,0.001915165,0.112,198205,198525,NW_019863038.1_198205_198525
LOC112055393,NW_019862762.1,+,SE,1.46E-12,0.354,275780,276098,NW_019862762.1_275780_276098
LOC112055393,NW_019862762.1,+,SE,0,0.745,275780,276098,NW_019862762.1_275780_276098
LOC112055393,NW_019862762.1,+,SE,1.45E-14,0.545,279762,280095,NW_019862762.1_279762_280095
LOC112055393,NW_019862762.1,+,SE,1.08E-07,-0.217,279762,280095,NW_019862762.1_279762_280095
LOC112055393,NW_019862762.1,+,SE,0,-0.36,282844,283147,NW_019862762.1_282844_283147
LOC112055393,NW_019862762.1,+,SE,0,-0.23,282844,283147,NW_019862762.1_282844_283147
LOC112044497,NW_019862810.1,+,SE,2.08E-05,0.183,1067831,1068121,NW_019862810.1_1067831_1068121
LOC112049582,NW_019862980.1,-,SE,0.005511232,-0.136,35547,35957,NW_019862980.1_35547_35957
LOC112043861,NW_019862799.1,+,SE,5.32E-05,0.043,1040418,1040707,NW_019862799.1_1040418_1040707
LOC112043861,NW_019862799.1,+,SE,0.000735301,0.189,1081053,1081289,NW_019862799.1_1081053_1081289
LOC112043861,NW_019862799.1,+,SE,6.22E-14,0.413,1081053,1081289,NW_019862799.1_1081053_1081289
LOC112043861,NW_019862799.1,+,SE,0,-0.238,1083277,1083682,NW_019862799.1_1083277_1083682
LOC112043861,NW_019862799.1,+,SE,0.000286505,-0.453,1083277,1083682,NW_019862799.1_1083277_1083682
LOC112043861,NW_019862799.1,+,SE,0,0.706,1084515,1085708,NW_019862799.1_1084515_1085708
LOC112058448,NW_019862776.1,-,SE,0.000728261,-0.038,1582405,1582737,NW_019862776.1_1582405_1582737
LOC112058448,NW_019862776.1,-,SE,7.74E-05,-0.083,1584050,1584275,NW_019862776.1_1584050_1584275
LOC112043298,NW_019862788.1,+,SE,0.01306523,0.038,392634,392926,NW_019862788.1_392634_392926
LOC112054077,NW_019863315.1,+,SE,7.43E-15,-0.413,97608,97880,NW_019863315.1_97608_97880
LOC112058090,NW_019862771.1,-,SE,0,-0.263,1503260,1503631,NW_019862771.1_1503260_1503631
LOC112051763,NW_019863101.1,-,SE,0.034552253,-0.034,219612,219848,NW_019863101.1_219612_219848
LOC112056560,NW_019863879.1,-,SE,0.019691513,-0.073,7001,7320,NW_019863879.1_7001_7320
LOC112045019,NW_019862821.1,+,SE,0,-0.821,129737,130027,NW_019862821.1_129737_130027
LOC112047740,NW_019862903.1,+,SE,8.10E-09,0.222,723758,724003,NW_019862903.1_723758_724003
LOC112049870,NW_019862756.1,-,SE,1.10E-06,0.147,646951,647275,NW_019862756.1_646951_647275
LOC112048007,NW_019862911.1,-,SE,0.000112877,0.266,326083,326412,NW_019862911.1_326083_326412
LOC112046887,NW_019862874.1,-,SE,1.11E-06,0.088,21101,21419,NW_019862874.1_21101_21419
LOC112046887,NW_019862874.1,-,SE,0.000118679,0.562,21101,21419,NW_019862874.1_21101_21419
LOC112046887,NW_019862874.1,-,SE,5.78E-07,0.069,22190,22611,NW_019862874.1_22190_22611
LOC112046887,NW_019862874.1,-,SE,0.048124406,0.394,22190,22611,NW_019862874.1_22190_22611
LOC112047356,NW_019862890.1,+,SE,0.002246431,0.195,325383,325690,NW_019862890.1_325383_325690
LOC112047356,NW_019862890.1,+,SE,3.48E-05,-0.207,326214,326581,NW_019862890.1_326214_326581
LOC112048587,NW_019862935.1,+,SE,8.45E-05,0.04,446749,447134,NW_019862935.1_446749_447134
LOC112052988,NW_019862759.1,-,SE,0,0.309,1290091,1290323,NW_019862759.1_1290091_1290323
LOC112052769,NW_019863173.1,-,SE,7.44E-05,-0.468,71795,72036,NW_019863173.1_71795_72036
LOC112048263,NW_019862923.1,-,SE,0.002650987,-0.206,590152,591876,NW_019862923.1_590152_591876
LOC112044076,NW_019862803.1,-,SE,0,0.145,44191,45062,NW_019862803.1_44191_45062
LOC112052559,NW_019863157.1,+,SE,2.73E-05,-0.125,71444,71680,NW_019863157.1_71444_71680
LOC112052559,NW_019863157.1,+,SE,0.006540877,-0.016,138314,138569,NW_019863157.1_138314_138569
LOC112043538,NW_019862792.1,-,SE,9.19E-09,-0.485,113557,113940,NW_019862792.1_113557_113940
LOC112052724,NW_019863171.1,-,SE,0.015718092,-0.121,96639,97064,NW_019863171.1_96639_97064
LOC112058009,NW_019862770.1,-,SE,2.19E-05,0.402,1698713,1699031,NW_019862770.1_1698713_1699031
LOC112053680,NW_019863271.1,-,SE,5.25E-09,0.55,109193,109498,NW_019863271.1_109193_109498
LOC112051245,NW_019863070.1,-,SE,0.000622012,-0.222,10394,10741,NW_019863070.1_10394_10741
LOC112051245,NW_019863070.1,-,SE,0.009725014,-0.109,11179,12438,NW_019863070.1_11179_12438
LOC112058550,NW_019862778.1,-,SE,0,-0.335,1102868,1103181,NW_019862778.1_1102868_1103181
LOC112058550,NW_019862778.1,-,SE,0,0.484,1103134,1103465,NW_019862778.1_1103134_1103465
LOC112052001,NW_019863118.1,-,SE,0.03487256,0.054,161542,162366,NW_019863118.1_161542_162366
LOC112052867,NW_019863182.1,-,SE,0.00522684,0.147,230886,231252,NW_019863182.1_230886_231252
LOC112052867,NW_019863182.1,-,SE,0.039991947,-0.078,232671,233037,NW_019863182.1_232671_233037
LOC112047231,NW_019862885.1,-,SE,0.000900787,0.196,592659,593054,NW_019862885.1_592659_593054
LOC112056408,NW_019863803.1,+,SE,2.84E-08,-0.662,8641,8930,NW_019863803.1_8641_8930
LOC112049207,NW_019862963.1,-,SE,0.012093311,-0.235,105075,105365,NW_019862963.1_105075_105365
LOC112051523,NW_019863087.1,+,SE,5.44E-09,0.044,159548,159951,NW_019863087.1_159548_159951
LOC112051523,NW_019863087.1,+,SE,0,0.316,179021,179357,NW_019863087.1_179021_179357
LOC112051523,NW_019863087.1,+,SE,8.95E-12,0.088,179021,179357,NW_019863087.1_179021_179357
LOC112051523,NW_019863087.1,+,SE,0,-0.479,179358,179694,NW_019863087.1_179358_179694
LOC112052337,NW_019863141.1,-,SE,0.000597717,0.05,172618,172926,NW_019863141.1_172618_172926
LOC112044491,NW_019862810.1,+,SE,0,-0.427,734430,734744,NW_019862810.1_734430_734744
LOC112047558,NW_019862896.1,+,SE,0.027352697,0.014,455181,455514,NW_019862896.1_455181_455514
LOC112054138,NW_019863323.1,+,SE,0.00345875,0.068,160104,160388,NW_019863323.1_160104_160388
LOC112055450,NW_019863525.1,-,SE,0.01474928,0.154,127568,127882,NW_019863525.1_127568_127882
LOC112051371,NW_019863078.1,-,SE,0.000434974,0.073,45597,45993,NW_019863078.1_45597_45993
LOC112056771,NW_019863975.1,-,SE,0,0.618,14764,15051,NW_019863975.1_14764_15051
LOC112056771,NW_019863975.1,-,SE,0,0.295,15744,16034,NW_019863975.1_15744_16034
LOC112052369,NW_019863143.1,-,SE,6.79E-05,0.075,22809,23936,NW_019863143.1_22809_23936
LOC112051008,NW_019863056.1,-,SE,6.67E-05,-0.43,144722,145174,NW_019863056.1_144722_145174
LOC112051008,NW_019863056.1,-,SE,0.000124323,-0.512,153404,153791,NW_019863056.1_153404_153791
LOC112051307,NW_019863073.1,-,SE,0.000721777,-0.088,174482,174715,NW_019863073.1_174482_174715
LOC112049109,NW_019862959.1,-,SE,1.30E-06,0.09,283617,283985,NW_019862959.1_283617_283985
LOC112058474,NW_019862777.1,-,SE,0.022409318,-0.082,806358,806612,NW_019862777.1_806358_806612
LOC112053626,NW_019863263.1,-,SE,3.03E-06,0.103,164082,164294,NW_019863263.1_164082_164294
LOC112053596,NW_019863259.1,+,SE,0.007814853,0.041,294739,295002,NW_019863259.1_294739_295002
LOC112053596,NW_019863259.1,+,SE,8.39E-07,-0.099,312989,313225,NW_019863259.1_312989_313225
LOC112048127,NW_019862917.1,-,SE,1.11E-05,-0.134,563300,563590,NW_019862917.1_563300_563590
LOC112056844,NW_019864022.1,+,SE,5.05E-09,-0.049,16604,16975,NW_019864022.1_16604_16975
LOC112044077,NW_019862803.1,+,SE,0.00048876,-0.329,139309,139644,NW_019862803.1_139309_139644
LOC112044077,NW_019862803.1,+,SE,0,0.221,141389,141723,NW_019862803.1_141389_141723
LOC112044077,NW_019862803.1,+,SE,1.64E-05,0.328,141389,141723,NW_019862803.1_141389_141723
LOC112049759,NW_019862988.1,+,SE,7.56E-12,0.358,237528,237899,NW_019862988.1_237528_237899
LOC112042919,NW_019862749.1,+,SE,0.004682413,0.205,2346534,2346942,NW_019862749.1_2346534_2346942
LOC112042919,NW_019862749.1,+,SE,0.000682575,0.039,2369553,2369849,NW_019862749.1_2369553_2369849
LOC112049487,NW_019862976.1,-,SE,5.37E-07,-0.451,249996,250268,NW_019862976.1_249996_250268
LOC112044293,NW_019862750.1,+,SE,0.019793665,-0.044,2047017,2047391,NW_019862750.1_2047017_2047391
LOC112047449,NW_019862893.1,-,SE,0.007390777,0.161,408538,408801,NW_019862893.1_408538_408801
LOC112049842,NW_019862994.1,+,SE,0.000102983,-0.089,99037,99289,NW_019862994.1_99037_99289
LOC112047434,NW_019862893.1,-,SE,3.33E-11,-0.088,382005,382675,NW_019862893.1_382005_382675
LOC112047113,NW_019862882.1,-,SE,5.86E-10,0.285,101763,102296,NW_019862882.1_101763_102296
LOC112046194,NW_019862752.1,+,SE,4.45E-12,0.085,2070017,2070621,NW_019862752.1_2070017_2070621
LOC112046874,NW_019862874.1,+,SE,2.40E-13,0.349,41247,41519,NW_019862874.1_41247_41519
LOC112046874,NW_019862874.1,+,SE,0,0.395,42144,42697,NW_019862874.1_42144_42697
LOC112054266,NW_019863335.1,-,SE,2.37E-05,-0.123,28529,28798,NW_019863335.1_28529_28798
LOC112054266,NW_019863335.1,-,SE,1.92E-09,-0.04,28529,28798,NW_019863335.1_28529_28798
LOC112051030,NW_019863058.1,-,SE,0.000178075,0.07,181339,181708,NW_019863058.1_181339_181708
LOC112053274,NW_019863223.1,+,SE,0,0.587,161386,161792,NW_019863223.1_161386_161792
LOC112053274,NW_019863223.1,+,SE,1.45E-14,-0.391,163412,163743,NW_019863223.1_163412_163743
LOC112054296,NW_019863339.1,-,SE,0.002445905,0.176,48532,48871,NW_019863339.1_48532_48871
LOC112045475,NW_019862752.1,-,SE,3.60E-08,-0.294,528686,528924,NW_019862752.1_528686_528924
LOC112045475,NW_019862752.1,-,SE,6.56E-05,-0.242,528686,528924,NW_019862752.1_528686_528924
LOC112045475,NW_019862752.1,-,SE,1.34E-05,0.129,530791,531097,NW_019862752.1_530791_531097
LOC112045475,NW_019862752.1,-,SE,1.79E-09,0.368,530791,531097,NW_019862752.1_530791_531097
LOC112044733,NW_019862816.1,-,SE,0.003043295,-0.14,285796,286017,NW_019862816.1_285796_286017
LOC112048584,NW_019862935.1,+,SE,7.25E-09,0.079,210721,211338,NW_019862935.1_210721_211338
LOC112046894,NW_019862874.1,+,SE,2.65E-06,-0.026,272302,272919,NW_019862874.1_272302_272919
LOC112047691,NW_019862901.1,+,SE,0,0.3,330495,330842,NW_019862901.1_330495_330842
LOC112045772,NW_019862840.1,-,SE,0.001411955,-0.043,445871,446227,NW_019862840.1_445871_446227
LOC112045559,NW_019862752.1,-,SE,1.11E-05,0.343,748493,748837,NW_019862752.1_748493_748837
LOC112054600,NW_019863381.1,-,SE,0.004041,-0.142,53907,54176,NW_019863381.1_53907_54176
LOC112044750,NW_019862817.1,-,SE,0.002541217,-0.15,865994,866411,NW_019862817.1_865994_866411
LOC112046073,NW_019862847.1,+,SE,6.90E-14,-0.547,524993,525260,NW_019862847.1_524993_525260
LOC112043306,NW_019862788.1,-,SE,0.045503946,0.021,662966,663284,NW_019862788.1_662966_663284
LOC112051181,NW_019863067.1,-,SE,0.026803045,0.046,298657,299437,NW_019863067.1_298657_299437
LOC112050847,NW_019863046.1,-,SE,0,-0.424,229291,229569,NW_019863046.1_229291_229569
LOC112049557,NW_019862978.1,+,SE,0,-0.314,95692,96024,NW_019862978.1_95692_96024
LOC112049557,NW_019862978.1,+,SE,0,0.488,97692,98024,NW_019862978.1_97692_98024
LOC112043926,NW_019862750.1,-,SE,5.33E-06,0.308,1898959,1899302,NW_019862750.1_1898959_1899302
