GeneID,chr,strand,SplicingType,FDR,delta_PSI,start,end,SID
LOC112051879,NW_019863109.1,-,SE,3.27E-08,0.208,261884,262135,NW_019863109.1_261884_262135
LOC112051879,NW_019863109.1,-,SE,1.23E-05,-0.028,273788,274135,NW_019863109.1_273788_274135
LOC112057302,NW_019864796.1,+,SE,0.000416135,0.182,953,1341,NW_019864796.1_953_1341
LOC112051425,NW_019863082.1,+,SE,0,0.106,320430,320719,NW_019863082.1_320430_320719
LOC112043577,NW_019862792.1,+,SE,0.000279671,0.046,1092975,1093286,NW_019862792.1_1092975_1093286
LOC112053613,NW_019863261.1,+,SE,0,-0.457,196852,197436,NW_019863261.1_196852_197436
LOC112051215,NW_019863068.1,-,SE,3.86E-06,-0.037,214952,215307,NW_019863068.1_214952_215307
LOC112048194,NW_019862920.1,+,SE,0,-0.163,586667,587074,NW_019862920.1_586667_587074
LOC112048194,NW_019862920.1,+,SE,0,-0.617,587385,589589,NW_019862920.1_587385_589589
LOC112048194,NW_019862920.1,+,SE,0,-0.217,587385,589589,NW_019862920.1_587385_589589
LOC112046911,NW_019862874.1,+,SE,0.001881777,0.074,429479,429799,NW_019862874.1_429479_429799
LOC112044454,NW_019862751.1,-,SE,3.03E-12,0.439,334270,334494,NW_019862751.1_334270_334494
LOC112050193,NW_019862748.1,+,SE,0.000454336,0.053,329003,329389,NW_019862748.1_329003_329389
LOC112053903,NW_019862760.1,-,SE,2.11E-08,0.191,1778855,1780225,NW_019862760.1_1778855_1780225
LOC112043601,NW_019862793.1,+,SE,8.18E-07,-0.114,1193710,1194106,NW_019862793.1_1193710_1194106
LOC112050059,NW_019863003.1,-,SE,0.002910275,-0.165,102124,102525,NW_019863003.1_102124_102525
LOC112051862,NW_019862748.1,-,SE,0,0.093,385522,385890,NW_019862748.1_385522_385890
LOC112046459,NW_019862858.1,+,SE,7.99E-09,0.056,118726,119131,NW_019862858.1_118726_119131
LOC112046339,NW_019862855.1,-,SE,0,-0.133,669691,670012,NW_019862855.1_669691_670012
LOC112046339,NW_019862855.1,-,SE,0,-0.184,669691,670015,NW_019862855.1_669691_670015
LOC112051433,NW_019863082.1,+,SE,0.04433436,-0.024,349195,349490,NW_019863082.1_349195_349490
LOC112055140,NW_019863466.1,+,SE,0.009683098,-0.035,120358,120591,NW_019863466.1_120358_120591
LOC112055140,NW_019863466.1,+,SE,1.54E-06,-0.063,124957,125214,NW_019863466.1_124957_125214
LOC112043976,NW_019862750.1,-,SE,0.000364257,-0.357,2036804,2037130,NW_019862750.1_2036804_2037130
LOC112043976,NW_019862750.1,-,SE,3.57E-05,-0.39,2036819,2037130,NW_019862750.1_2036819_2037130
LOC112043976,NW_019862750.1,-,SE,4.28E-05,-0.397,2036831,2037130,NW_019862750.1_2036831_2037130
LOC112056185,NW_019863730.1,+,SE,0,0.054,48740,49144,NW_019863730.1_48740_49144
LOC112058428,NW_019862776.1,-,SE,3.69E-05,0.47,1067666,1067908,NW_019862776.1_1067666_1067908
LOC112054078,NW_019863315.1,-,SE,2.30E-09,-0.229,144195,144467,NW_019863315.1_144195_144467
LOC112050002,NW_019862748.1,+,SE,0.019500159,-0.313,3393206,3393511,NW_019862748.1_3393206_3393511
LOC112046720,NW_019862748.1,+,SE,0,0.138,1902478,1902753,NW_019862748.1_1902478_1902753
LOC112052623,NW_019863164.1,-,SE,0.009269901,0.04,44903,45314,NW_019863164.1_44903_45314
LOC112047276,NW_019862886.1,+,SE,0.000177047,-0.277,559943,560172,NW_019862886.1_559943_560172
LOC112050297,NW_019863016.1,+,SE,0.024557953,0.05,440147,440419,NW_019863016.1_440147_440419
LOC112046466,NW_019862858.1,+,SE,1.29E-08,0.181,691635,691922,NW_019862858.1_691635_691922
LOC112053531,NW_019863250.1,+,SE,3.80E-08,-0.368,168337,168741,NW_019863250.1_168337_168741
LOC112046832,NW_019862872.1,+,SE,0,0.885,395048,395422,NW_019862872.1_395048_395422
LOC112049523,NW_019862977.1,+,SE,0.000548905,-0.04,185384,185635,NW_019862977.1_185384_185635
LOC112051708,NW_019863098.1,+,SE,0.000115124,0.039,252277,252603,NW_019863098.1_252277_252603
LOC112049108,NW_019862958.1,+,SE,4.90E-09,0.103,522927,523189,NW_019862958.1_522927_523189
LOC112054660,NW_019863391.1,-,SE,0.001699988,0.477,184703,184939,NW_019863391.1_184703_184939
LOC112054469,NW_019863361.1,-,SE,0.000559838,-0.12,135325,135602,NW_019863361.1_135325_135602
LOC112052145,NW_019863130.1,-,SE,0.00059632,0.05,131052,131393,NW_019863130.1_131052_131393
LOC112042896,NW_019862749.1,-,SE,0.039099984,0.025,2199971,2200196,NW_019862749.1_2199971_2200196
LOC112051118,NW_019862757.1,-,SE,0,0.849,1541784,1542041,NW_019862757.1_1541784_1542041
LOC112045704,NW_019862838.1,+,SE,1.69E-05,-0.053,612889,613280,NW_019862838.1_612889_613280
nbis-pseudo15,NW_019862809.1,-,SE,0.008451736,-0.106,1156201,1156464,NW_019862809.1_1156201_1156464
LOC112048693,NW_019862748.1,-,SE,1.48E-05,0.077,2728521,2728820,NW_019862748.1_2728521_2728820
LOC112056479,NW_019862763.1,-,SE,0.035292036,0.308,1781631,1782026,NW_019862763.1_1781631_1782026
LOC112047918,NW_019862908.1,-,SE,0.021227097,0.032,387341,387679,NW_019862908.1_387341_387679
LOC112051535,NW_019863088.1,+,SE,1.87E-14,-0.431,360374,361283,NW_019863088.1_360374_361283
LOC112052394,NW_019863145.1,+,SE,0.000296007,-0.102,15070,15372,NW_019863145.1_15070_15372
LOC112042922,NW_019862782.1,+,SE,0.02329611,0.101,312611,312877,NW_019862782.1_312611_312877
LOC112058145,NW_019862749.1,+,SE,3.06E-06,0.071,354642,354892,NW_019862749.1_354642_354892
LOC112044288,NW_019862806.1,+,SE,0.001276314,0.028,536320,537334,NW_019862806.1_536320_537334
LOC112049054,NW_019862957.1,-,SE,0.007802423,-0.354,317496,317876,NW_019862957.1_317496_317876
LOC112043473,NW_019862750.1,+,SE,0.000232598,0.34,372006,372295,NW_019862750.1_372006_372295
LOC112051948,NW_019863114.1,-,SE,0.016916724,0.08,182507,182752,NW_019863114.1_182507_182752
LOC112045305,NW_019862828.1,+,SE,0,-0.49,795846,796079,NW_019862828.1_795846_796079
LOC112045305,NW_019862828.1,+,SE,0.000352801,-0.428,795846,796079,NW_019862828.1_795846_796079
LOC112045305,NW_019862828.1,+,SE,1.06E-07,0.042,798024,798299,NW_019862828.1_798024_798299
LOC112045305,NW_019862828.1,+,SE,0,0.524,808765,809102,NW_019862828.1_808765_809102
LOC112045305,NW_019862828.1,+,SE,0,-0.365,809483,809895,NW_019862828.1_809483_809895
LOC112045305,NW_019862828.1,+,SE,6.42E-09,-0.241,811571,811840,NW_019862828.1_811571_811840
LOC112045305,NW_019862828.1,+,SE,0,-0.783,811571,811840,NW_019862828.1_811571_811840
LOC112045305,NW_019862828.1,+,SE,0.006466073,-0.542,812137,812691,NW_019862828.1_812137_812691
LOC112045305,NW_019862828.1,+,SE,0.022542038,-0.365,812137,812691,NW_019862828.1_812137_812691
LOC112045305,NW_019862828.1,+,SE,1.81E-12,-0.104,813181,813465,NW_019862828.1_813181_813465
LOC112045305,NW_019862828.1,+,SE,2.18E-12,0.138,813181,813465,NW_019862828.1_813181_813465
LOC112043184,NW_019862787.1,+,SE,2.13E-08,0.177,250820,251059,NW_019862787.1_250820_251059
LOC112057974,NW_019862770.1,+,SE,0,-0.076,618132,618527,NW_019862770.1_618132_618527
LOC112046148,NW_019862849.1,-,SE,0.00298227,0.058,771140,771637,NW_019862849.1_771140_771637
LOC112045528,NW_019862834.1,+,SE,2.57E-05,0.147,395767,396111,NW_019862834.1_395767_396111
LOC112052043,NW_019863120.1,-,SE,0.004187508,0.05,91268,91948,NW_019863120.1_91268_91948
LOC112050343,NW_019863018.1,+,SE,1.44E-06,-0.028,271972,272286,NW_019863018.1_271972_272286
LOC112050343,NW_019863018.1,+,SE,4.24E-09,0.281,275888,276148,NW_019863018.1_275888_276148
LOC112055813,NW_019862762.1,+,SE,0.009516704,-0.08,2059977,2060315,NW_019862762.1_2059977_2060315
LOC112055740,NW_019862762.1,-,SE,3.97E-05,0.043,1934177,1934475,NW_019862762.1_1934177_1934475
LOC112055740,NW_019862762.1,-,SE,0,-0.364,1937200,1937427,NW_019862762.1_1937200_1937427
LOC112055035,NW_019863450.1,-,SE,1.12E-06,-0.098,56734,57519,NW_019863450.1_56734_57519
LOC112055429,NW_019862762.1,-,SE,0.016607401,-0.03,340099,340427,NW_019862762.1_340099_340427
LOC112055429,NW_019862762.1,-,SE,0.027037622,-0.223,348237,348565,NW_019862762.1_348237_348565
LOC112055429,NW_019862762.1,-,SE,1.23E-06,0.372,348741,349069,NW_019862762.1_348741_349069
LOC112055429,NW_019862762.1,-,SE,0.001199704,0.103,348741,349069,NW_019862762.1_348741_349069
LOC112048640,NW_019862938.1,-,SE,8.54E-08,-0.072,151637,151951,NW_019862938.1_151637_151951
LOC112048640,NW_019862938.1,-,SE,4.40E-11,0.163,153236,153550,NW_019862938.1_153236_153550
LOC112054073,NW_019863313.1,-,SE,1.44E-07,-0.137,40759,41102,NW_019863313.1_40759_41102
LOC112045361,NW_019862829.1,-,SE,0.001741935,0.044,106351,106678,NW_019862829.1_106351_106678
LOC112045941,NW_019862752.1,-,SE,2.44E-10,-0.117,1745363,1745638,NW_019862752.1_1745363_1745638
LOC112044453,NW_019862809.1,+,SE,0.00345136,0.04,1026985,1027212,NW_019862809.1_1026985_1027212
LOC112051619,NW_019862758.1,+,SE,0,-0.277,728749,729012,NW_019862758.1_728749_729012
LOC112051516,NW_019862758.1,+,SE,0.003797402,-0.035,280680,280908,NW_019862758.1_280680_280908
LOC112051516,NW_019862758.1,+,SE,1.08E-10,-0.089,299399,299666,NW_019862758.1_299399_299666
LOC112046488,NW_019862859.1,+,SE,8.50E-06,0.175,410309,411311,NW_019862859.1_410309_411311
LOC112055865,NW_019863641.1,-,SE,0,-0.297,65146,65505,NW_019863641.1_65146_65505
LOC112048995,NW_019862755.1,+,SE,0.000478677,0.066,2010423,2010715,NW_019862755.1_2010423_2010715
LOC112044087,NW_019862803.1,+,SE,2.24E-05,0.102,358804,359165,NW_019862803.1_358804_359165
LOC112050417,NW_019862756.1,+,SE,0,-0.083,1857553,1857816,NW_019862756.1_1857553_1857816
LOC112051407,NW_019863081.1,+,SE,0.008240743,0.258,12289,12618,NW_019863081.1_12289_12618
LOC112043619,NW_019862793.1,-,SE,0.008892285,0.406,554524,554778,NW_019862793.1_554524_554778
LOC112044894,NW_019862751.1,-,SE,0,-0.428,1710750,1711175,NW_019862751.1_1710750_1711175
LOC112044894,NW_019862751.1,-,SE,0,-0.345,1710750,1711181,NW_019862751.1_1710750_1711181
LOC112044894,NW_019862751.1,-,SE,0,-0.416,1713508,1713919,NW_019862751.1_1713508_1713919
LOC112044703,NW_019862751.1,+,SE,5.85E-13,0.02,1009823,1010265,NW_019862751.1_1009823_1010265
LOC112044683,NW_019862751.1,-,SE,0.000133551,0.04,1005197,1005636,NW_019862751.1_1005197_1005636
LOC112049404,NW_019862971.1,-,SE,4.95E-05,0.106,703869,704172,NW_019862971.1_703869_704172
LOC112049404,NW_019862971.1,-,SE,0.011412658,-0.053,707530,707823,NW_019862971.1_707530_707823
LOC112051724,NW_019863099.1,+,SE,1.87E-14,-0.051,81762,82076,NW_019863099.1_81762_82076
LOC112051886,NW_019863109.1,+,SE,0.002664288,-0.058,332660,332932,NW_019863109.1_332660_332932
LOC112048230,NW_019862754.1,+,SE,0.039099984,0.053,2214753,2215194,NW_019862754.1_2214753_2215194
LOC112047022,NW_019862880.1,-,SE,0.001061692,-0.081,631526,631856,NW_019862880.1_631526_631856
LOC112043328,NW_019862788.1,-,SE,0.001249033,-0.283,1178409,1178775,NW_019862788.1_1178409_1178775
LOC112048033,NW_019862754.1,-,SE,0,0.526,1468015,1468275,NW_019862754.1_1468015_1468275
LOC112045687,NW_019862838.1,-,SE,1.16E-10,0.129,370806,371078,NW_019862838.1_370806_371078
LOC112050349,NW_019863018.1,+,SE,0.000886114,0.098,437541,437895,NW_019863018.1_437541_437895
LOC112053443,NW_019862760.1,+,SE,0.03265159,-0.028,55165,55691,NW_019862760.1_55165_55691
LOC112053443,NW_019862760.1,+,SE,0.018755763,-0.032,55360,55691,NW_019862760.1_55360_55691
LOC112053443,NW_019862760.1,+,SE,0.017622684,-0.081,55360,55691,NW_019862760.1_55360_55691
LOC112053443,NW_019862760.1,+,SE,0.023046292,-0.029,55370,55691,NW_019862760.1_55370_55691
LOC112053443,NW_019862760.1,+,SE,0.019875204,-0.071,55370,55691,NW_019862760.1_55370_55691
LOC112058272,NW_019862773.1,+,SE,0,-0.202,645445,646582,NW_019862773.1_645445_646582
LOC112054267,NW_019863335.1,+,SE,0.009457304,0.047,31866,32216,NW_019863335.1_31866_32216
LOC112050692,NW_019863038.1,+,SE,0.003359392,0.027,198205,198525,NW_019863038.1_198205_198525
LOC112050692,NW_019863038.1,+,SE,0.000376882,-0.025,198205,198525,NW_019863038.1_198205_198525
LOC112055393,NW_019862762.1,+,SE,1.18E-09,0.24,275780,276098,NW_019862762.1_275780_276098
LOC112055393,NW_019862762.1,+,SE,9.87E-14,0.232,279762,280095,NW_019862762.1_279762_280095
LOC112055393,NW_019862762.1,+,SE,3.26E-05,-0.042,282844,283147,NW_019862762.1_282844_283147
LOC112055393,NW_019862762.1,+,SE,1.98E-06,-0.046,282844,283147,NW_019862762.1_282844_283147
LOC112044497,NW_019862810.1,+,SE,0,-0.255,1067831,1068121,NW_019862810.1_1067831_1068121
LOC112043861,NW_019862799.1,+,SE,0,-0.071,1083277,1083682,NW_019862799.1_1083277_1083682
LOC112043861,NW_019862799.1,+,SE,3.68E-08,-0.493,1083277,1083682,NW_019862799.1_1083277_1083682
LOC112043861,NW_019862799.1,+,SE,0,-0.133,1084515,1085708,NW_019862799.1_1084515_1085708
LOC112054077,NW_019863315.1,+,SE,1.14E-07,-0.196,109047,109325,NW_019863315.1_109047_109325
LOC112048826,NW_019862946.1,+,SE,3.52E-12,-0.283,522375,522641,NW_019862946.1_522375_522641
LOC112048826,NW_019862946.1,+,SE,0,-0.438,522375,522641,NW_019862946.1_522375_522641
LOC112048826,NW_019862946.1,+,SE,4.14E-09,-0.491,522375,522641,NW_019862946.1_522375_522641
LOC112058090,NW_019862771.1,-,SE,5.13E-06,-0.027,1503260,1503631,NW_019862771.1_1503260_1503631
LOC112045056,NW_019862823.1,+,SE,0.009516704,0.102,347121,347375,NW_019862823.1_347121_347375
LOC112052382,NW_019863144.1,-,SE,0.015609324,-0.03,246707,247048,NW_019863144.1_246707_247048
LOC112054332,NW_019863346.1,+,SE,0.001085222,-0.149,8629,8912,NW_019863346.1_8629_8912
LOC112050788,NW_019863043.1,+,SE,5.05E-05,0.448,375095,375368,NW_019863043.1_375095_375368
LOC112047740,NW_019862903.1,+,SE,0.001005743,-0.064,723758,724003,NW_019862903.1_723758_724003
LOC112043284,NW_019862788.1,-,SE,0,0.593,154587,154919,NW_019862788.1_154587_154919
LOC112053999,NW_019862760.1,+,SE,3.10E-11,0.515,2285619,2286193,NW_019862760.1_2285619_2286193
LOC112049870,NW_019862756.1,-,SE,0.046868945,0.047,646951,647275,NW_019862756.1_646951_647275
LOC112051313,NW_019863074.1,+,SE,0.000256161,0.063,162521,162784,NW_019863074.1_162521_162784
LOC112043019,NW_019862784.1,-,SE,1.95E-07,0.063,1111303,1111737,NW_019862784.1_1111303_1111737
LOC112043019,NW_019862784.1,-,SE,0.002041371,0.172,1111507,1111737,NW_019862784.1_1111507_1111737
LOC112047416,NW_019862892.1,+,SE,0.007349422,0.169,141727,142008,NW_019862892.1_141727_142008
LOC112046887,NW_019862874.1,-,SE,0.025862096,-0.03,20845,21197,NW_019862874.1_20845_21197
LOC112046887,NW_019862874.1,-,SE,0.000901499,0.345,21101,21419,NW_019862874.1_21101_21419
LOC112046887,NW_019862874.1,-,SE,5.32E-05,0.226,22190,22611,NW_019862874.1_22190_22611
LOC112046887,NW_019862874.1,-,SE,0.000522993,-0.234,22190,22611,NW_019862874.1_22190_22611
LOC112046887,NW_019862874.1,-,SE,0.016530424,-0.114,22190,22611,NW_019862874.1_22190_22611
LOC112043130,NW_019862786.1,-,SE,0.006068927,-0.28,1108378,1108698,NW_019862786.1_1108378_1108698
LOC112043130,NW_019862786.1,-,SE,0.040320714,-0.339,1108390,1108698,NW_019862786.1_1108390_1108698
LOC112048587,NW_019862935.1,+,SE,0.01180072,-0.04,442743,443075,NW_019862935.1_442743_443075
LOC112052988,NW_019862759.1,-,SE,1.25E-06,-0.076,1290091,1290323,NW_019862759.1_1290091_1290323
LOC112057705,NW_019862765.1,+,SE,0,-0.442,1472696,1472923,NW_019862765.1_1472696_1472923
LOC112052839,NW_019862748.1,-,SE,5.00E-07,-0.131,4108433,4108771,NW_019862748.1_4108433_4108771
LOC112052839,NW_019862748.1,-,SE,0.002128076,-0.056,4108433,4108771,NW_019862748.1_4108433_4108771
LOC112044076,NW_019862803.1,-,SE,7.68E-08,-0.049,44191,45062,NW_019862803.1_44191_45062
LOC112048433,NW_019862930.1,+,SE,2.29E-11,-0.109,417761,417970,NW_019862930.1_417761_417970
LOC112054440,NW_019863357.1,+,SE,0.000310722,-0.022,134183,134482,NW_019863357.1_134183_134482
LOC112052559,NW_019863157.1,+,SE,8.73E-05,0.047,107626,107867,NW_019863157.1_107626_107867
LOC112052559,NW_019863157.1,+,SE,0.033625515,0.02,138314,138569,NW_019863157.1_138314_138569
LOC112053294,NW_019863225.1,+,SE,0.044231165,0.021,153282,153557,NW_019863225.1_153282_153557
LOC112043538,NW_019862792.1,-,SE,3.64E-08,0.417,113557,113940,NW_019862792.1_113557_113940
LOC112052724,NW_019863171.1,-,SE,0.001209014,0.126,96639,97064,NW_019863171.1_96639_97064
LOC112058009,NW_019862770.1,-,SE,0,-0.611,1698713,1699031,NW_019862770.1_1698713_1699031
LOC112042788,NW_019862748.1,+,SE,8.55E-05,-0.072,4258,4611,NW_019862748.1_4258_4611
LOC112053680,NW_019863271.1,-,SE,0.002532637,0.042,109193,109498,NW_019863271.1_109193_109498
LOC112058550,NW_019862778.1,-,SE,0,0.208,1102868,1103181,NW_019862778.1_1102868_1103181
LOC112058550,NW_019862778.1,-,SE,0.000454778,-0.013,1103134,1103465,NW_019862778.1_1103134_1103465
LOC112058550,NW_019862778.1,-,SE,0,-0.217,1103134,1103465,NW_019862778.1_1103134_1103465
LOC112050505,NW_019863026.1,-,SE,0.000653474,0.251,315643,316011,NW_019863026.1_315643_316011
LOC112052001,NW_019863118.1,-,SE,1.17E-05,0.044,150890,151116,NW_019863118.1_150890_151116
LOC112044204,NW_019862805.1,+,SE,0.01657178,0.073,130237,130578,NW_019862805.1_130237_130578
LOC112052867,NW_019863182.1,-,SE,0,-0.641,230886,231252,NW_019863182.1_230886_231252
LOC112052867,NW_019863182.1,-,SE,0,0.628,232671,233037,NW_019863182.1_232671_233037
LOC112051523,NW_019863087.1,+,SE,0.008046642,-0.012,159548,159951,NW_019863087.1_159548_159951
LOC112051523,NW_019863087.1,+,SE,2.86E-07,-0.1,179021,179357,NW_019863087.1_179021_179357
LOC112051523,NW_019863087.1,+,SE,9.05E-09,0.016,179358,179694,NW_019863087.1_179358_179694
LOC112051523,NW_019863087.1,+,SE,9.50E-15,0.152,179358,179694,NW_019863087.1_179358_179694
LOC112051523,NW_019863087.1,+,SE,8.38E-07,-0.044,187387,187730,NW_019863087.1_187387_187730
LOC112052337,NW_019863141.1,-,SE,5.97E-10,0.047,172618,172926,NW_019863141.1_172618_172926
LOC112044491,NW_019862810.1,+,SE,0,0.286,734430,734744,NW_019862810.1_734430_734744
LOC112047558,NW_019862896.1,+,SE,0,0.054,455181,455514,NW_019862896.1_455181_455514
LOC112047558,NW_019862896.1,+,SE,3.59E-06,-0.129,455181,455514,NW_019862896.1_455181_455514
LOC112054138,NW_019863323.1,+,SE,0.03323428,-0.036,161684,162262,NW_019863323.1_161684_162262
LOC112054155,NW_019863325.1,-,SE,1.16E-13,-0.298,61025,61270,NW_019863325.1_61025_61270
LOC112051371,NW_019863078.1,-,SE,1.94E-13,-0.277,44512,44911,NW_019863078.1_44512_44911
LOC112051371,NW_019863078.1,-,SE,0,0.166,45597,45993,NW_019863078.1_45597_45993
LOC112056771,NW_019863975.1,-,SE,0.049317457,-0.055,14764,15051,NW_019863975.1_14764_15051
LOC112051008,NW_019863056.1,-,SE,0.020547204,-0.162,144722,145174,NW_019863056.1_144722_145174
LOC112049905,NW_019862997.1,+,SE,6.74E-05,0.231,408860,409098,NW_019862997.1_408860_409098
LOC112049109,NW_019862959.1,-,SE,0,-0.204,283617,283985,NW_019862959.1_283617_283985
LOC112050715,NW_019863039.1,-,SE,0.01852699,0.03,129759,130091,NW_019863039.1_129759_130091
LOC112053596,NW_019863259.1,+,SE,0,0.149,312989,313225,NW_019863259.1_312989_313225
LOC112053596,NW_019863259.1,+,SE,2.31E-07,0.114,312989,313225,NW_019863259.1_312989_313225
LOC112044050,NW_019862802.1,-,SE,3.66E-05,0.179,950038,950397,NW_019862802.1_950038_950397
LOC112048127,NW_019862917.1,-,SE,0.000734275,0.088,563300,563590,NW_019862917.1_563300_563590
LOC112056844,NW_019864022.1,+,SE,0.001017332,0.013,16604,16975,NW_019864022.1_16604_16975
LOC112044077,NW_019862803.1,+,SE,0.001202112,-0.149,139309,139644,NW_019862803.1_139309_139644
LOC112044077,NW_019862803.1,+,SE,0,0.543,141389,141723,NW_019862803.1_141389_141723
LOC112044077,NW_019862803.1,+,SE,6.32E-08,0.172,141389,141723,NW_019862803.1_141389_141723
LOC112049759,NW_019862988.1,+,SE,2.69E-12,0.154,237528,237899,NW_019862988.1_237528_237899
LOC112042919,NW_019862749.1,+,SE,3.23E-13,-0.307,2346534,2346942,NW_019862749.1_2346534_2346942
LOC112056683,NW_019863941.1,-,SE,1.69E-06,0.12,60092,60997,NW_019863941.1_60092_60997
LOC112049487,NW_019862976.1,-,SE,9.50E-15,0.465,249996,250268,NW_019862976.1_249996_250268
LOC112046963,NW_019862879.1,+,SE,0.001915767,0.028,51711,52009,NW_019862879.1_51711_52009
LOC112052834,NW_019863180.1,-,SE,0.034139667,0.028,221061,221323,NW_019863180.1_221061_221323
LOC112055469,NW_019863528.1,+,SE,0.003810799,0.068,29447,29887,NW_019863528.1_29447_29887
LOC112047449,NW_019862893.1,-,SE,0.001564121,-0.164,408538,408801,NW_019862893.1_408538_408801
LOC112049842,NW_019862994.1,+,SE,1.85E-05,0.117,99037,99289,NW_019862994.1_99037_99289
LOC112044494,NW_019862810.1,+,SE,0.034316708,-0.022,739293,739733,NW_019862810.1_739293_739733
LOC112050999,NW_019863056.1,+,SE,0.000107903,0.119,187196,187621,NW_019863056.1_187196_187621
LOC112050999,NW_019863056.1,+,SE,0.007027352,0.047,189185,189613,NW_019863056.1_189185_189613
LOC112050999,NW_019863056.1,+,SE,0.02101747,-0.153,189185,189613,NW_019863056.1_189185_189613
LOC112047434,NW_019862893.1,-,SE,0,0.037,382005,382675,NW_019862893.1_382005_382675
LOC112049632,NW_019862982.1,-,SE,0,0.164,67185,67430,NW_019862982.1_67185_67430
LOC112057979,NW_019862770.1,-,SE,0.001000327,-0.045,887918,888220,NW_019862770.1_887918_888220
LOC112046874,NW_019862874.1,+,SE,0.004753978,-0.125,41247,41519,NW_019862874.1_41247_41519
LOC112046874,NW_019862874.1,+,SE,0.007869402,-0.172,42144,42697,NW_019862874.1_42144_42697
LOC112043045,NW_019862784.1,+,SE,3.83E-06,0.077,1522774,1523118,NW_019862784.1_1522774_1523118
LOC112046166,NW_019862849.1,+,SE,0.000291027,-0.042,607871,608284,NW_019862849.1_607871_608284
LOC112053274,NW_019863223.1,+,SE,5.57E-06,0.321,161386,161792,NW_019863223.1_161386_161792
LOC112053274,NW_019863223.1,+,SE,0.000159608,-0.122,163412,163743,NW_019863223.1_163412_163743
LOC112045475,NW_019862752.1,-,SE,0,0.525,528686,528924,NW_019862752.1_528686_528924
LOC112045475,NW_019862752.1,-,SE,0,0.422,528686,528924,NW_019862752.1_528686_528924
LOC112045475,NW_019862752.1,-,SE,9.23E-05,-0.121,530791,531097,NW_019862752.1_530791_531097
LOC112045475,NW_019862752.1,-,SE,0,-0.422,530791,531097,NW_019862752.1_530791_531097
LOC112044733,NW_019862816.1,-,SE,0,0.777,285796,286017,NW_019862816.1_285796_286017
LOC112046894,NW_019862874.1,+,SE,2.92E-06,-0.076,272302,272919,NW_019862874.1_272302_272919
LOC112046894,NW_019862874.1,+,SE,0,-0.366,317653,317918,NW_019862874.1_317653_317918
LOC112045772,NW_019862840.1,-,SE,0.00221127,-0.013,445871,446227,NW_019862840.1_445871_446227
LOC112045559,NW_019862752.1,-,SE,5.96E-06,0.232,748493,748837,NW_019862752.1_748493_748837
LOC112054600,NW_019863381.1,-,SE,5.67E-08,-0.052,53907,54176,NW_019863381.1_53907_54176
LOC112046073,NW_019862847.1,+,SE,1.36E-05,0.277,524993,525260,NW_019862847.1_524993_525260
LOC112046036,NW_019862846.1,-,SE,0.029566232,-0.044,635987,636746,NW_019862846.1_635987_636746
LOC112051181,NW_019863067.1,-,SE,0.034139667,-0.388,307980,308227,NW_019863067.1_307980_308227
LOC112050847,NW_019863046.1,-,SE,0,0.069,229291,229569,NW_019863046.1_229291_229569
LOC112043961,NW_019862800.1,+,SE,0.00529816,0.248,141704,142250,NW_019862800.1_141704_142250
LOC112043032,NW_019862784.1,-,SE,0,0.237,1173581,1173841,NW_019862784.1_1173581_1173841
LOC112049557,NW_019862978.1,+,SE,0,0.172,95692,96024,NW_019862978.1_95692_96024
