Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019862872.1	331109	331131	23	0.456801964	0.647935078	-0.191133114	-21.89926806	3'UTR	LOC112046822	XM_024083631.1	11601	P15_vs_D15_5mC_DMR
NW_019862759.1	599741	600152	412	0.57955589	0.761520567	-0.181964676	-118.3679349	3'UTR	LOC112052704	XM_024091887.1	1393	P15_vs_D15_5mC_DMR
NW_019862756.1	1806427	1806509	83	0.621221901	0.801428769	-0.180206868	-20.88418218	3'UTR	LOC112050396	XM_024088662.1	1883	P15_vs_D15_5mC_DMR
NW_019862790.1	607013	607061	49	0.497149051	0.675907308	-0.178758258	-25.17070636	3'UTR	LOC112043420	XM_024078826.1	1774	P15_vs_D15_5mC_DMR
NW_019862820.1	593683	593899	217	0.533642134	0.711909267	-0.178267133	-31.55384827	3'UTR	LOC112044959	XM_024080976.1	653	P15_vs_D15_5mC_DMR
NW_019863107.1	448297	448871	575	0.706797566	0.87461952	-0.167821954	-111.0063444	3'UTR	LOC112051834	XM_024090644.1	1304	P15_vs_D15_5mC_DMR
NW_019863155.1	24023	24144	122	0.556523474	0.721321574	-0.1647981	-11.27634336	3'UTR	LOC112052530	XM_024091650.1	2200	P15_vs_D15_5mC_DMR
NW_019862886.1	149446	149628	183	0.663760214	0.826819827	-0.163059612	-11.4587102	3'UTR	LOC112047257	XM_024084312.1	1962	P15_vs_D15_5mC_DMR
NW_019863634.1	12996	13169	174	0.566562964	0.723180171	-0.156617207	-38.63715044	3'UTR	LOC112055843	XM_024096115.1	2296	P15_vs_D15_5mC_DMR
NW_019863352.1	130361	130532	172	0.473215072	0.627570914	-0.154355842	-41.64600074	3'UTR	LOC112054375	XM_024094146.1	4528	P15_vs_D15_5mC_DMR
NW_019862969.1	496466	497419	954	0.384195252	0.207718658	0.176476594	96.77528948	3'UTR	LOC112049366	XM_024087224.1	6560	P15_vs_D15_5mC_DMR
NW_019862962.1	252015	252260	246	0.313027059	0.109764214	0.203262844	39.1747461	3'UTR	LOC112049174	XM_024086971.1	-5482	P15_vs_D15_5mC_DMR
NW_019862818.1	383122	383337	216	0.262759431	0.049861679	0.212897752	28.03444727	3'UTR	LOC112044836	XM_024080813.1	5508	P15_vs_D15_5mC_DMR
NW_019862759.1	2392960	2393213	254	0.373502623	0.142935264	0.230567359	44.31575536	3'UTR	LOC112053232	XM_024092602.1	4725	P15_vs_D15_5mC_DMR
NW_019862823.1	464604	464661	58	0.410539916	0.167221092	0.243318824	17.45997506	3'UTR	LOC112045096	XM_024081166.1	6747	P15_vs_D15_5mC_DMR
NW_019862952.1	318538	318676	139	0.34640586	0.100946973	0.245458888	10.70835656	3'UTR	LOC112048944	XM_024086654.1	5187	P15_vs_D15_5mC_DMR
NW_019863264.1	204223	204551	329	0.385004681	0.136217891	0.248786791	20.88114198	3'UTR	LOC112053635	XM_024093118.1	-8074	P15_vs_D15_5mC_DMR
NW_019862749.1	529266	529352	87	0.416793505	0.136399867	0.280393638	17.63607613	3'UTR	LOC112058299	XM_024099023.1	5513	P15_vs_D15_5mC_DMR
NW_019862785.1	983009	983320	312	0.376229871	0.072776933	0.303452938	19.90762959	3'UTR	LOC112043099	XM_024078374.1	2807	P15_vs_D15_5mC_DMR
NW_019862945.1	471585	472033	449	0.384062566	0.070005094	0.314057472	22.84947171	3'UTR	LOC112048793	XM_024086456.1	2584	P15_vs_D15_5mC_DMR
NW_019863043.1	373743	374981	1239	0.434286667	0.746435161	-0.312148494	-58.23474808	5'UTR	LOC112050788	XM_024089137.1	1003	P15_vs_D15_5mC_DMR
NW_019863176.1	60207	60309	103	0.438250523	0.730648738	-0.292398215	-8.267812823	5'UTR	LOC112052796	XM_024092021.1	1027	P15_vs_D15_5mC_DMR
NW_019862903.1	356992	357159	168	0.428397136	0.720378279	-0.291981143	-8.359810889	5'UTR	LOC112047738	XM_024084954.1	1105	P15_vs_D15_5mC_DMR
NW_019863427.1	17374	17914	541	0.465619137	0.737035361	-0.271416224	-172.286858	5'UTR	LOC112054872	XM_024094801.1	1032	P15_vs_D15_5mC_DMR
NW_019863733.1	17180	17722	543	0.411052683	0.678174003	-0.26712132	-69.67410043	5'UTR	LOC112056206	XM_024096587.1	1086	P15_vs_D15_5mC_DMR
NW_019863050.1	275146	275222	77	0.578126226	0.845027773	-0.266901548	-9.050207489	5'UTR	LOC112050906	XM_024089318.1	1731	P15_vs_D15_5mC_DMR
NW_019862907.1	484178	484203	26	0.503131464	0.762048053	-0.258916589	-11.02316223	5'UTR	LOC112047892	XM_024085184.1	1940	P15_vs_D15_5mC_DMR
NW_019863068.1	215000	215274	275	0.598120865	0.842030453	-0.243909588	-78.61039787	5'UTR	LOC112051215	XM_024089761.1	1333	P15_vs_D15_5mC_DMR
NW_019863171.1	102828	102859	32	0.491074024	0.715012814	-0.223938789	-12.28444978	5'UTR	LOC112052734	XM_024091919.1	1324	P15_vs_D15_5mC_DMR
NW_019863404.1	72587	72715	129	0.627852632	0.845790547	-0.217937914	-10.44045522	5'UTR	LOC112054746	XM_024094636.1	2184	P15_vs_D15_5mC_DMR
NW_019862933.1	115739	116023	285	0.519784306	0.736857448	-0.217073141	-102.3177876	5'UTR	LOC112048503	XM_024086035.1	2134	P15_vs_D15_5mC_DMR
NW_019863691.1	40945	41194	250	0.52474581	0.734963378	-0.210217568	-21.16141248	5'UTR	LOC112056042	XM_024096386.1	731	P15_vs_D15_5mC_DMR
NW_019862924.1	372198	372301	104	0.582718969	0.789835459	-0.207116491	-26.00729738	5'UTR	LOC112048290	XM_024085773.1	931	P15_vs_D15_5mC_DMR
NW_019862822.1	67533	67608	76	0.473839383	0.660189418	-0.186350035	-11.35016705	5'UTR	LOC112045047	XM_024081100.1	2933	P15_vs_D15_5mC_DMR
NW_019863313.1	40951	40991	41	0.579713674	0.740480296	-0.160766623	-15.27309676	5'UTR	LOC112054073	XM_024093728.1	918	P15_vs_D15_5mC_DMR
NW_019862786.1	1452732	1452971	240	0.560914177	0.720799373	-0.159885196	-75.97258042	5'UTR	LOC112043179	XM_024078483.1	774	P15_vs_D15_5mC_DMR
NW_019862776.1	205549	205641	93	0.282858452	0.773717613	-0.490859161	-32.4002443	Intergenic	LOC112058454	XM_024099308.1	5714	P15_vs_D15_5mC_DMR
NW_019862820.1	18905	19180	276	0.313157421	0.672458174	-0.359300753	-48.1720194	Intergenic	LOC112044979	XM_024081002.1	2329	P15_vs_D15_5mC_DMR
NW_019862830.1	1146	1696	551	0.484393296	0.818702914	-0.334309618	-29.75131016	Intergenic	LOC112045367	XM_024081520.1	-7904	P15_vs_D15_5mC_DMR
NW_019862776.1	1718492	1718623	132	0.287872349	0.609990818	-0.322118469	-16.09704768	Intergenic	LOC112058451	XM_024099305.1	5682	P15_vs_D15_5mC_DMR
NW_019863436.1	81447	81685	239	0.304773464	0.624153486	-0.319380022	-20.70683417	Intergenic	LOC112054945	XM_024094898.1	-2821	P15_vs_D15_5mC_DMR
NW_019863730.1	81950	82021	72	0.379152523	0.694055029	-0.314902506	-20.3128249	Intergenic	LOC112056184	XM_024096557.1	19950	P15_vs_D15_5mC_DMR
NW_019864371.1	16651	17130	480	0.44530429	0.751671312	-0.306367022	-48.82721722	Intergenic	LOC112057145	XM_024097635.1	-3835	P15_vs_D15_5mC_DMR
NW_019862759.1	963345	963526	182	0.441364658	0.747617798	-0.30625314	-27.73693898	Intergenic	LOC112052877	XM_024092114.1	1817	P15_vs_D15_5mC_DMR
NW_019862786.1	1226558	1227625	1068	0.406532924	0.711148349	-0.304615425	-199.2334425	Intergenic	LOC112043123	XM_024078404.1	-2159	P15_vs_D15_5mC_DMR
NW_019863091.1	107300	107344	45	0.301259096	0.594851032	-0.293591936	-8.748996207	Intergenic	LOC112051624	XM_024090339.1	2922	P15_vs_D15_5mC_DMR
NW_019863076.1	302588	302751	164	0.562875804	0.850671912	-0.287796108	-16.35309838	Intergenic	LOC112051337	XM_024089936.1	2488	P15_vs_D15_5mC_DMR
NW_019863094.1	177045	177182	138	0.411503757	0.699023752	-0.287519995	-8.74092979	Intergenic	LOC112051652	XM_024090378.1	1255	P15_vs_D15_5mC_DMR
NW_019862793.1	300221	300383	163	0.44494973	0.729574507	-0.284624777	-25.26868216	Intergenic	LOC112043617	XM_024079113.1	-3949	P15_vs_D15_5mC_DMR
NW_019863136.1	219581	219958	378	0.448605335	0.732574425	-0.283969089	-84.67293171	Intergenic	LOC112052250	XR_002887294.1	9491	P15_vs_D15_5mC_DMR
NW_019862838.1	752783	752878	96	0.138273503	0.421934176	-0.283660673	-9.405410002	Intergenic	LOC112045701	XM_024081984.1	1491	P15_vs_D15_5mC_DMR
NW_019862841.1	986576	986793	218	0.28801621	0.563113779	-0.275097569	-15.94728329	Intergenic	LOC112045823	XM_024082173.1	3336	P15_vs_D15_5mC_DMR
NW_019862884.1	335843	335909	67	0.348113849	0.617404061	-0.269290212	-9.322376671	Intergenic	LOC112047229	XM_024084265.1	1916	P15_vs_D15_5mC_DMR
NW_019862844.1	48962	49253	292	0.461364388	0.726368299	-0.265003911	-20.00189184	Intergenic	LOC112045942	XM_024082340.1	-2880	P15_vs_D15_5mC_DMR
NW_019862831.1	135522	135588	67	0.378922529	0.639736631	-0.260814101	-18.34736693	Intergenic	LOC112045398	XM_024081559.1	1943	P15_vs_D15_5mC_DMR
NW_019863293.1	168535	168752	218	0.472870113	0.732765043	-0.25989493	-19.87805753	Intergenic	LOC112053905	XM_024093512.1	10386	P15_vs_D15_5mC_DMR
NW_019863293.1	168164	168473	310	0.488634724	0.744397334	-0.25576261	-30.40954476	Intergenic	LOC112053905	XM_024093512.1	10665	P15_vs_D15_5mC_DMR
NW_019863293.1	170197	170220	24	0.513640103	0.741905729	-0.228265626	-10.66581729	Intergenic	LOC112053905	XM_024093512.1	8918	P15_vs_D15_5mC_DMR
NW_019863005.1	124332	125158	827	0.495850573	0.723648699	-0.227798127	-96.70743338	Intergenic	LOC112050115	XM_024088270.1	2281	P15_vs_D15_5mC_DMR
NW_019862850.1	547197	547518	322	0.233000768	0.459648674	-0.226647906	-64.91256201	Intergenic	LOC112046225	XM_024082797.1	2826	P15_vs_D15_5mC_DMR
NW_019862784.1	1425099	1425317	219	0.434075389	0.656727246	-0.222651857	-26.70901428	Intergenic	LOC112043039	XM_024078297.1	-2020	P15_vs_D15_5mC_DMR
NW_019863141.1	90171	90294	124	0.396659327	0.619299836	-0.22264051	-26.08720024	Intergenic	LOC112052338	XM_024091375.1	-2381	P15_vs_D15_5mC_DMR
NW_019863759.1	14077	14515	439	0.36042662	0.581037866	-0.220611246	-55.91453157	Intergenic	LOC112056290	XM_024096696.1	9163	P15_vs_D15_5mC_DMR
NW_019862901.1	706490	706541	52	0.510291022	0.721958919	-0.211667897	-9.628080786	Intergenic	LOC112047699	XM_024084904.1	1715	P15_vs_D15_5mC_DMR
NW_019862837.1	86204	86308	105	0.54410892	0.749811862	-0.205702942	-18.23157997	Intergenic	LOC112045642	XM_024081912.1	1263	P15_vs_D15_5mC_DMR
NW_019862776.1	383263	383299	37	0.363280824	0.565510369	-0.202229545	-12.86124723	Intergenic	LOC112058456	XM_024099310.1	1370	P15_vs_D15_5mC_DMR
NW_019862933.1	334221	334542	322	0.421105874	0.621479324	-0.20037345	-69.06617032	Intergenic	LOC112048500	XR_002887025.1	2088	P15_vs_D15_5mC_DMR
NW_019862763.1	1647972	1647993	22	0.44256578	0.642114928	-0.199549148	-9.99636898	Intergenic	LOC112056429	XM_024096866.1	3593	P15_vs_D15_5mC_DMR
NW_019862993.1	281356	281546	191	0.342285194	0.530692297	-0.188407104	-30.20360988	Intergenic	LOC112049831	XM_024087875.1	26397	P15_vs_D15_5mC_DMR
NW_019863087.1	74336	74392	57	0.541369791	0.728755865	-0.187386074	-35.91618997	Intergenic	LOC112051524	XM_024090210.1	1845	P15_vs_D15_5mC_DMR
NW_019862790.1	14569	14600	32	0.633007791	0.815451296	-0.182443505	-9.132701925	Intergenic	LOC112043405	XM_024078805.1	1619	P15_vs_D15_5mC_DMR
NW_019862757.1	22502	22737	236	0.616337389	0.796899954	-0.180562565	-82.16896239	Intergenic	LOC112050835	XM_024089201.1	-8189	P15_vs_D15_5mC_DMR
NW_019862790.1	15107	15177	71	0.48991444	0.66548643	-0.17557199	-16.13630763	Intergenic	LOC112043405	XM_024078805.1	2157	P15_vs_D15_5mC_DMR
NW_019862860.1	128329	128362	34	0.536979063	0.70326111	-0.166282047	-20.47983048	Intergenic	LOC112046533	XM_024083199.1	1168	P15_vs_D15_5mC_DMR
NW_019863453.1	69569	69590	22	0.528104782	0.693668959	-0.165564176	-13.29785522	Intergenic	LOC112055063	XM_024095050.1	1835	P15_vs_D15_5mC_DMR
NW_019863466.1	103875	103994	120	0.391998917	0.556977875	-0.164978958	-26.4886903	Intergenic	LOC112055143	XM_024095145.1	1846	P15_vs_D15_5mC_DMR
NW_019863093.1	179620	179883	264	0.368013161	0.528839447	-0.160826286	-48.41266702	Intergenic	LOC112051643	XM_024090366.1	-10087	P15_vs_D15_5mC_DMR
NW_019863746.1	12308	12357	50	0.698165601	0.846618341	-0.14845274	-21.41660888	Intergenic	LOC112056250	XM_024096644.1	-5630	P15_vs_D15_5mC_DMR
NW_019863094.1	165077	165109	33	0.508811443	0.656167645	-0.147356202	-15.27149396	Intergenic	LOC112051657	XR_002887248.1	1346	P15_vs_D15_5mC_DMR
NW_019863746.1	12251	12277	27	0.69047563	0.834734413	-0.144258783	-14.90635329	Intergenic	LOC112056250	XM_024096644.1	-5710	P15_vs_D15_5mC_DMR
NW_019863746.1	12177	12213	37	0.680316969	0.820968469	-0.1406515	-21.21847673	Intergenic	LOC112056250	XM_024096644.1	-5774	P15_vs_D15_5mC_DMR
NW_019863094.1	165131	165151	21	0.497437543	0.63779833	-0.140360787	-12.18795594	Intergenic	LOC112051657	XR_002887248.1	1400	P15_vs_D15_5mC_DMR
NW_019862969.1	478452	478792	341	0.272608624	0.412585303	-0.139976679	-144.0788402	Intergenic	LOC112049381	XM_024087237.1	3192	P15_vs_D15_5mC_DMR
NW_019862821.1	110904	111145	242	0.113132826	0.242113356	-0.128980531	-37.04811783	Intergenic	LOC112045019	XM_024081049.1	-7255	P15_vs_D15_5mC_DMR
NW_019863789.1	5735	5771	37	0.216038468	0.324816532	-0.108778064	-19.07398294	Intergenic	LOC112056364	XM_024096785.1	-4599	P15_vs_D15_5mC_DMR
NW_019863789.1	5635	5680	46	0.220940802	0.328644586	-0.107703784	-21.9397936	Intergenic	LOC112056364	XM_024096785.1	-4690	P15_vs_D15_5mC_DMR
NW_019863199.1	144503	144807	305	0.185349333	0.064682931	0.120666402	49.11328648	Intergenic	LOC112053039	XM_024092307.1	55865	P15_vs_D15_5mC_DMR
NW_019862978.1	488412	488454	43	0.265044221	0.133813726	0.131230495	15.01184727	Intergenic	LOC112049550	XM_024087487.1	4134	P15_vs_D15_5mC_DMR
NW_019863662.1	6825	6988	164	0.225817809	0.092517511	0.133300298	17.96247352	Intergenic	LOC112055948	XM_024096243.1	1818	P15_vs_D15_5mC_DMR
NW_019863130.1	278160	278254	95	0.264670117	0.119972572	0.144697546	10.82126141	Intergenic	LOC112052135	XM_024091086.1	-3241	P15_vs_D15_5mC_DMR
NW_019863662.1	6710	6732	23	0.224749755	0.069864807	0.154884949	12.31401451	Intergenic	LOC112055948	XM_024096243.1	2074	P15_vs_D15_5mC_DMR
NW_019863465.1	143013	143073	61	0.264854159	0.079371048	0.185483111	27.75799394	Intergenic	LOC112055132	XM_024095136.1	16409	P15_vs_D15_5mC_DMR
NW_019862818.1	394152	394340	189	0.262985621	0.067128311	0.19585731	24.04544647	Intergenic	LOC112044857	XM_024080845.1	15068	P15_vs_D15_5mC_DMR
NW_019863015.1	487976	488217	242	0.267701438	0.068312111	0.199389327	11.4755238	Intergenic	LOC112050275	XM_024088504.1	-2864	P15_vs_D15_5mC_DMR
NW_019863079.1	257892	258635	744	0.410493342	0.208833296	0.201660046	301.9140869	Intergenic	LOC112051378	XM_024089984.1	51915	P15_vs_D15_5mC_DMR
NW_019862844.1	84110	84310	201	0.586161731	0.377151527	0.209010205	22.44135153	Intergenic	LOC112045945	XM_024082346.1	-4240	P15_vs_D15_5mC_DMR
NW_019862916.1	4463	4596	134	0.259412413	0.049479951	0.209932462	15.5339547	Intergenic	Trnag-gcc-7	rna-Trnag-gcc-7	9789	P15_vs_D15_5mC_DMR
NW_019863401.1	115353	115651	299	0.458619434	0.245099033	0.213520401	26.72587653	Intergenic	LOC112054715	XR_002887465.1	10716	P15_vs_D15_5mC_DMR
NW_019862804.1	58804	58870	67	0.276485084	0.047527319	0.228957765	14.27239811	Intergenic	LOC112044164	XM_024079916.1	6290	P15_vs_D15_5mC_DMR
NW_019863401.1	114259	114330	72	0.425926881	0.195975173	0.229951709	9.666917759	Intergenic	LOC112054715	XR_002887465.1	9622	P15_vs_D15_5mC_DMR
NW_019862753.1	1189967	1190001	35	0.421178675	0.190591923	0.230586752	14.44319896	Intergenic	LOC112046875	XM_024083704.1	4611	P15_vs_D15_5mC_DMR
NW_019862778.1	1062509	1062589	81	0.523075128	0.280690404	0.242384724	11.97683412	Intergenic	LOC112058546	XM_024099446.1	1452	P15_vs_D15_5mC_DMR
NW_019862778.1	1248382	1248991	610	0.335238801	0.089527451	0.24571135	44.64204269	Intergenic	LOC112058562	XM_024099468.1	8354	P15_vs_D15_5mC_DMR
NW_019863094.1	146680	146739	60	0.488644976	0.815517363	-0.326872387	-25.75218969	Promoter	LOC112051645	XM_024090370.1	2532	P15_vs_D15_5mC_DMR
NW_019863744.1	1175	1320	146	0.430176095	0.713315175	-0.28313908	-20.47572868	Promoter	LOC112056240	XM_024096630.1	1154	P15_vs_D15_5mC_DMR
NW_019862866.1	291203	291269	67	0.314208725	0.56889129	-0.254682565	-15.83424344	Promoter	LOC112046660	XM_024083371.1	2872	P15_vs_D15_5mC_DMR
NW_019863135.1	299034	299133	100	0.596468304	0.787036966	-0.190568662	-9.498106196	Promoter	LOC112052230	XM_024091231.1	1214	P15_vs_D15_5mC_DMR
NW_019862790.1	14241	14313	73	0.535164362	0.715492456	-0.180328094	-10.34601438	Promoter	LOC112043405	XM_024078805.1	1291	P15_vs_D15_5mC_DMR
NW_019862820.1	593920	594069	150	0.579377171	0.750522449	-0.171145278	-19.68577617	Promoter	LOC112044959	XM_024080976.1	890	P15_vs_D15_5mC_DMR
NW_019862800.1	610761	610872	112	0.602405451	0.762360336	-0.159954886	-33.34451472	Promoter	LOC112043929	XM_024079607.1	2508	P15_vs_D15_5mC_DMR
NW_019862782.1	346082	346123	42	0.534767288	0.689115513	-0.154348225	-17.35455988	Promoter	LOC112042924	XM_024078130.1	2121	P15_vs_D15_5mC_DMR
NW_019862937.1	170081	170342	262	0.385187578	0.169909429	0.21527815	43.2722191	Promoter	LOC112048615	XM_024086224.1	24399	P15_vs_D15_5mC_DMR
NW_019862937.1	169920	170016	97	0.424386523	0.202317504	0.222069019	11.17237187	Promoter	LOC112048615	XM_024086224.1	24725	P15_vs_D15_5mC_DMR
NW_019862779.1	1052303	1052467	165	0.320683851	0.08076194	0.239921911	22.8162348	Promoter	LOC112042794	XM_024077956.1	2566	P15_vs_D15_5mC_DMR
NW_019862854.1	590939	591186	248	0.532007428	0.749138076	-0.217130648	-46.35493722	Exon	nbis-pseudo28	gene-LOC112046306	860	P15_vs_D15_5mC_DMR
NW_019862759.1	863493	863584	92	0.448639525	0.798931642	-0.350292118	-13.07294202	Exon	nbis-pseudo97	gene-LOC112052800	1798	P15_vs_D15_5mC_DMR
NW_019863448.1	9591	10227	637	0.426227893	0.712764115	-0.286536222	-32.48330907	Exon	nbis-pseudo130	gene-LOC112055017	2127	P15_vs_D15_5mC_DMR
NW_019862780.1	1584157	1584390	234	0.345331735	0.613362472	-0.268030737	-23.62277877	Exon	LOC112042872	XM_024078057.1	2104	P15_vs_D15_5mC_DMR
NW_019862782.1	828727	829289	563	0.463959036	0.758937864	-0.294978828	-54.98414629	Exon	LOC112042928	XM_024078137.1	728	P15_vs_D15_5mC_DMR
NW_019862749.1	2663660	2663702	43	0.443340206	0.670775002	-0.227434795	-10.02235757	Exon	LOC112042986	XM_024078225.1	951	P15_vs_D15_5mC_DMR
NW_019862785.1	987473	987639	167	0.535593737	0.769519472	-0.233925735	-33.85564408	Exon	LOC112043068	XM_024078331.1	678	P15_vs_D15_5mC_DMR
NW_019862785.1	220481	220619	139	0.444128441	0.749081014	-0.304952574	-31.17848275	Exon	LOC112043078	XM_024078341.1	2305	P15_vs_D15_5mC_DMR
NW_019862749.1	2750567	2750785	219	0.49597104	0.743031052	-0.247060011	-35.70359373	Exon	LOC112043077	XM_024078344.1	1550	P15_vs_D15_5mC_DMR
NW_019862749.1	2752494	2752557	64	0.402925894	0.57406732	-0.171141426	-22.31330277	Exon	LOC112043077	XM_024078344.1	3477	P15_vs_D15_5mC_DMR
NW_019862785.1	607191	607548	358	0.445757696	0.625307292	-0.179549596	-103.6410263	Exon	LOC112043085	XM_024078352.1	7355	P15_vs_D15_5mC_DMR
NW_019862786.1	1230870	1231229	360	0.330948167	0.459146627	-0.12819846	-55.99929654	Exon	LOC112043123	XM_024078404.1	1086	P15_vs_D15_5mC_DMR
NW_019862786.1	875311	875369	59	0.367086447	0.619994518	-0.252908071	-11.50896062	Exon	LOC112043149	XM_024078443.1	907	P15_vs_D15_5mC_DMR
NW_019862786.1	871205	871228	24	0.469043834	0.302806942	0.166236893	12.50625672	Exon	LOC112043149	XM_024078443.1	5048	P15_vs_D15_5mC_DMR
NW_019862786.1	917832	917873	42	0.468409073	0.759043953	-0.29063488	-12.07432598	Exon	LOC112043153	XM_024078447.1	1337	P15_vs_D15_5mC_DMR
NW_019862786.1	995029	995369	341	0.569800794	0.727871537	-0.158070743	-114.6220515	Exon	LOC112043158	XM_024078452.1	2046	P15_vs_D15_5mC_DMR
