Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019862769.1	1308136	1308195	60	0.700427238	0.528531269	0.171895969	14.36277479	3'UTR	LOC112057956	XM_024098573.1	1405	WP_vs_P15_5mC_DMR
NW_019862796.1	23318	23379	62	0.586162997	0.410322666	0.175840331	27.576061	3'UTR	LOC112043727	XM_024079264.1	1401	WP_vs_P15_5mC_DMR
NW_019863155.1	24023	24144	122	0.73428628	0.556426702	0.177859578	11.3569101	3'UTR	LOC112052530	XM_024091650.1	2200	WP_vs_P15_5mC_DMR
NW_019862751.1	1010044	1010227	184	0.74102976	0.561866898	0.179162862	60.6153399	3'UTR	LOC112044703	XM_024080629.1	1127	WP_vs_P15_5mC_DMR
NW_019863634.1	13133	13169	37	0.775184587	0.595889565	0.179295023	27.4327776	3'UTR	LOC112055843	XM_024096115.1	2433	WP_vs_P15_5mC_DMR
NW_019862884.1	232194	232408	215	0.786082895	0.604966723	0.181116172	21.26384893	3'UTR	LOC112047191	XM_024084210.1	1116	WP_vs_P15_5mC_DMR
NW_019862751.1	1009898	1010006	109	0.72912022	0.547443604	0.181676617	28.88415961	3'UTR	LOC112044703	XM_024080629.1	981	WP_vs_P15_5mC_DMR
NW_019862897.1	324734	324760	27	0.843691832	0.661969431	0.1817224	14.04028062	3'UTR	LOC112047567	XM_024084709.1	1943	WP_vs_P15_5mC_DMR
NW_019863926.1	30686	31163	478	0.762439931	0.577951174	0.184488756	133.5049124	3'UTR	LOC112056652	XM_024097105.1	828	WP_vs_P15_5mC_DMR
NW_019862820.1	609105	609432	328	0.379861939	0.194911239	0.1849507	61.32851827	3'UTR	LOC112044940	XM_024080956.1	5899	WP_vs_P15_5mC_DMR
NW_019862782.1	345270	345498	229	0.846664778	0.660459619	0.186205159	57.76301131	3'UTR	LOC112042924	XM_024078130.1	1309	WP_vs_P15_5mC_DMR
NW_019863214.1	148689	148915	227	0.764060319	0.575016136	0.189044183	26.37408996	3'UTR	LOC112053177	XM_024092498.1	1466	WP_vs_P15_5mC_DMR
NW_019862763.1	2083099	2083153	55	0.825701988	0.635818331	0.189883657	10.02533138	3'UTR	LOC112056557	XM_024096998.1	2532	WP_vs_P15_5mC_DMR
NW_019863018.1	407034	407309	276	0.602488441	0.412259825	0.190228615	38.88131824	3'UTR	LOC112050346	XM_024088600.1	14461	WP_vs_P15_5mC_DMR
NW_019862756.1	1806420	1806814	395	0.810769337	0.616143219	0.194626118	63.18672319	3'UTR	LOC112050396	XM_024088662.1	1578	WP_vs_P15_5mC_DMR
NW_019862799.1	687528	687627	100	0.531482406	0.335111113	0.196371293	23.95511814	3'UTR	LOC112043846	XM_024079467.1	2266	WP_vs_P15_5mC_DMR
NW_019863386.1	18312	19195	884	0.792091189	0.588000517	0.204090672	117.2810193	3'UTR	LOC112054626	XM_024094478.1	1552	WP_vs_P15_5mC_DMR
NW_019863088.1	130574	130807	234	0.689739326	0.485302454	0.204436872	27.17869883	3'UTR	LOC112051543	XM_024090232.1	2117	WP_vs_P15_5mC_DMR
NW_019862771.1	1762795	1762965	171	0.749832537	0.544929315	0.204903222	16.13969115	3'UTR	LOC112058100	XM_024098783.1	2102	WP_vs_P15_5mC_DMR
NW_019863336.1	178966	179187	222	0.597560016	0.392457869	0.205102147	27.89606335	3'UTR	LOC112054277	XR_002887436.1	-4947	WP_vs_P15_5mC_DMR
NW_019862818.1	155090	155335	246	0.760796024	0.554186093	0.206609931	11.97946473	3'UTR	LOC112044834	XM_024080811.1	2192	WP_vs_P15_5mC_DMR
NW_019862891.1	474997	475164	168	0.648806288	0.440226994	0.208579295	31.94353831	3'UTR	LOC112047404	XM_024084521.1	2801	WP_vs_P15_5mC_DMR
NW_019863008.1	354135	354329	195	0.86340431	0.651690641	0.211713669	27.51082078	3'UTR	LOC112050142	XM_024088316.1	1346	WP_vs_P15_5mC_DMR
NW_019862759.1	599620	600151	532	0.786038277	0.574297116	0.211741161	146.3226745	3'UTR	LOC112052704	XM_024091887.1	1394	WP_vs_P15_5mC_DMR
NW_019862794.1	1179117	1180255	1139	0.81062357	0.59546277	0.2151608	132.9431666	3'UTR	LOC112043673	XM_024079187.1	866	WP_vs_P15_5mC_DMR
NW_019862817.1	151290	151521	232	0.706754258	0.488273673	0.218480585	28.48672356	3'UTR	LOC112044807	XM_024080774.1	788	WP_vs_P15_5mC_DMR
NW_019862831.1	129572	130208	637	0.682405523	0.463041191	0.219364332	51.98461623	3'UTR	LOC112045391	XM_024081552.1	758	WP_vs_P15_5mC_DMR
NW_019862872.1	331109	331131	23	0.679331359	0.456718676	0.222612683	25.61813184	3'UTR	LOC112046822	XM_024083631.1	11601	WP_vs_P15_5mC_DMR
NW_019862756.1	668057	668544	488	0.688906247	0.464440915	0.224465332	58.11765023	3'UTR	LOC112049930	XM_024088001.1	1352	WP_vs_P15_5mC_DMR
NW_019862983.1	383563	383778	216	0.60206975	0.377361261	0.224708489	47.40986493	3'UTR	LOC112049663	XM_024087646.1	6371	WP_vs_P15_5mC_DMR
NW_019862861.1	88040	88486	447	0.753261612	0.527360458	0.225901154	20.79432776	3'UTR	LOC112046565	XM_024083251.1	977	WP_vs_P15_5mC_DMR
NW_019862802.1	160589	160622	34	0.761195923	0.535196266	0.225999657	9.921082032	3'UTR	LOC112044018	XM_024079735.1	2094	WP_vs_P15_5mC_DMR
NW_019862800.1	387332	387514	183	0.625670842	0.399612324	0.226058518	21.40475343	3'UTR	LOC112043919	XM_024079586.1	1811	WP_vs_P15_5mC_DMR
NW_019863264.1	134192	134652	461	0.498113681	0.27060064	0.227513041	41.55058881	3'UTR	LOC112053634	XM_024093113.1	8102	WP_vs_P15_5mC_DMR
NW_019863241.1	222839	223259	421	0.636130473	0.407453944	0.228676528	107.9776589	3'UTR	LOC112053445	XM_024092849.1	4401	WP_vs_P15_5mC_DMR
NW_019862760.1	336817	336856	40	0.7230025	0.493938124	0.229064376	20.98837504	3'UTR	LOC112053628	XM_024093108.1	1575	WP_vs_P15_5mC_DMR
NW_019862752.1	1818128	1818841	714	0.814820953	0.581137357	0.233683596	72.91915797	3'UTR	LOC112045988	XM_024082423.1	910	WP_vs_P15_5mC_DMR
NW_019862872.1	331172	331294	123	0.672980609	0.434012371	0.238968238	32.22500425	3'UTR	LOC112046822	XM_024083631.1	11438	WP_vs_P15_5mC_DMR
NW_019863069.1	164700	164958	259	0.802634695	0.563378066	0.239256629	53.55182382	3'UTR	LOC112051222	XM_024089771.1	1331	WP_vs_P15_5mC_DMR
NW_019862775.1	571292	571334	43	0.754862732	0.514489919	0.240372813	8.427324247	3'UTR	LOC112058360	XM_024099130.1	1175	WP_vs_P15_5mC_DMR
NW_019863087.1	74162	75115	954	0.78154465	0.539949353	0.241595296	73.19962499	3'UTR	LOC112051524	XM_024090210.1	1122	WP_vs_P15_5mC_DMR
NW_019862916.1	105491	105896	406	0.749048053	0.504607904	0.244440149	28.59220495	3'UTR	LOC112048090	XM_024085468.1	2936	WP_vs_P15_5mC_DMR
NW_019862880.1	107952	108176	225	0.773863616	0.527185104	0.246678513	17.49819024	3'UTR	LOC112047006	XM_024083895.1	3033	WP_vs_P15_5mC_DMR
NW_019862770.1	1664512	1664887	376	0.702969722	0.454890552	0.248079171	64.03889214	3'UTR	LOC112058024	XM_024098682.1	1703	WP_vs_P15_5mC_DMR
NW_019862769.1	1308360	1308700	341	0.75978163	0.510923411	0.24885822	43.10796633	3'UTR	LOC112057956	XM_024098573.1	1629	WP_vs_P15_5mC_DMR
NW_019862819.1	987952	988171	220	0.610577572	0.356379841	0.254197731	40.49832897	3'UTR	LOC112044891	XM_024080886.1	19874	WP_vs_P15_5mC_DMR
NW_019862884.1	230224	230388	165	0.603747501	0.348354861	0.25539264	8.37743714	3'UTR	LOC112047191	XM_024084210.1	3136	WP_vs_P15_5mC_DMR
NW_019862778.1	55322	55711	390	0.66144857	0.403135553	0.258313017	71.04458671	3'UTR	LOC112058586	XM_024099493.1	2497	WP_vs_P15_5mC_DMR
NW_019862753.1	208246	208465	220	0.544761007	0.282587075	0.262173932	26.60503987	3'UTR	LOC112046594	XM_024083286.1	6417	WP_vs_P15_5mC_DMR
NW_019862835.1	192793	193137	345	0.490468523	0.226305717	0.264162806	27.08419171	3'UTR	LOC112045546	XM_024081773.1	3357	WP_vs_P15_5mC_DMR
NW_019863466.1	12500	13076	577	0.820017632	0.551282296	0.268735336	130.1895899	3'UTR	LOC112055139	XM_024095140.1	1440	WP_vs_P15_5mC_DMR
NW_019863585.1	15975	16210	236	0.465461857	0.193711671	0.271750187	14.21088507	3'UTR	LOC112055685	XM_024095876.1	11112	WP_vs_P15_5mC_DMR
NW_019862760.1	516575	516841	267	0.689459665	0.412091468	0.277368197	51.43542588	3'UTR	LOC112053738	XM_024093273.1	4007	WP_vs_P15_5mC_DMR
NW_019862791.1	383269	383579	311	0.87207971	0.589759063	0.282320646	120.8082207	3'UTR	LOC112043474	XM_024078886.1	1463	WP_vs_P15_5mC_DMR
NW_019863001.1	153434	153738	305	0.718426504	0.431684115	0.286742389	42.25113636	3'UTR	LOC112049986	XM_024088085.1	1889	WP_vs_P15_5mC_DMR
NW_019863122.1	210382	213037	2656	0.560313938	0.269511276	0.290802661	16.07765138	3'UTR	LOC112052065	XM_024090976.1	2295	WP_vs_P15_5mC_DMR
NW_019863509.1	73504	74586	1083	0.811347123	0.510524423	0.300822699	167.3742446	3'UTR	LOC112055377	XM_024095454.1	1910	WP_vs_P15_5mC_DMR
NW_019862820.1	862607	863122	516	0.804680026	0.496225814	0.308454212	44.81515858	3'UTR	LOC112044947	XM_024080963.1	1100	WP_vs_P15_5mC_DMR
NW_019862805.1	1025095	1025271	177	0.816025557	0.507309321	0.308716236	17.13083112	3'UTR	LOC112044239	XM_024080007.1	1714	WP_vs_P15_5mC_DMR
NW_019862941.1	398348	398553	206	0.851711893	0.542133222	0.309578671	14.72037515	3'UTR	LOC112048695	XM_024086338.1	1342	WP_vs_P15_5mC_DMR
NW_019862927.1	92449	92683	235	0.602524007	0.27803852	0.324485487	12.50743031	3'UTR	LOC112048368	XM_024085866.1	2536	WP_vs_P15_5mC_DMR
NW_019863624.1	68731	68800	70	0.672218452	0.337807046	0.334411406	12.87169731	3'UTR	LOC112055823	XM_024096069.1	2937	WP_vs_P15_5mC_DMR
NW_019863147.1	86974	87302	329	0.597237892	0.259437634	0.337800257	10.07382447	3'UTR	LOC112052431	XM_024091504.1	2794	WP_vs_P15_5mC_DMR
NW_019863290.1	62049	62171	123	0.733879915	0.392615306	0.341264609	13.02216231	3'UTR	LOC112053866	XM_024093454.1	2748	WP_vs_P15_5mC_DMR
NW_019862795.1	309782	309953	172	0.685583891	0.340138911	0.345444981	12.95370404	3'UTR	LOC112043706	XM_024079228.1	2326	WP_vs_P15_5mC_DMR
NW_019862800.1	386517	387155	639	0.856736576	0.48868863	0.368047946	15.62422101	3'UTR	LOC112043919	XM_024079586.1	996	WP_vs_P15_5mC_DMR
NW_019862803.1	359731	359827	97	0.768367815	0.378429023	0.389938792	21.0083041	3'UTR	LOC112044087	XM_024079824.1	1348	WP_vs_P15_5mC_DMR
NW_019862835.1	552296	552578	283	0.641997827	0.234489523	0.407508305	19.98211227	3'UTR	LOC112045556	XM_024081783.1	2418	WP_vs_P15_5mC_DMR
NW_019863233.1	151536	151754	219	0.665844749	0.23771798	0.428126769	12.47319313	3'UTR	LOC112053363	XM_024092761.1	2537	WP_vs_P15_5mC_DMR
NW_019863016.1	296860	297156	297	0.763950445	0.320657407	0.443293038	12.14810302	3'UTR	LOC112050282	XM_024088511.1	1562	WP_vs_P15_5mC_DMR
NW_019862786.1	1452732	1452971	240	0.72374466	0.560793105	0.162951555	76.47471085	5'UTR	LOC112043179	XM_024078483.1	774	WP_vs_P15_5mC_DMR
NW_019862849.1	281104	281401	298	0.735267798	0.541180913	0.194086885	42.01258714	5'UTR	LOC112046162	XM_024082691.1	907	WP_vs_P15_5mC_DMR
NW_019862822.1	67608	67820	213	0.736449894	0.537745603	0.198704291	44.70620271	5'UTR	LOC112045047	XM_024081100.1	2721	WP_vs_P15_5mC_DMR
NW_019862924.1	372198	372301	104	0.787026193	0.58259937	0.204426823	26.08452405	5'UTR	LOC112048290	XM_024085773.1	931	WP_vs_P15_5mC_DMR
NW_019862969.1	521234	521339	106	0.68786384	0.480334044	0.207529796	12.67959692	5'UTR	LOC112049376	XM_024087233.1	673	WP_vs_P15_5mC_DMR
NW_019864036.1	21132	21293	162	0.844450657	0.629454149	0.214996509	25.61068998	5'UTR	LOC112056860	XM_024097345.1	1098	WP_vs_P15_5mC_DMR
NW_019863427.1	17374	17623	250	0.69483301	0.477580147	0.217252863	113.3110929	5'UTR	LOC112054872	XM_024094801.1	1032	WP_vs_P15_5mC_DMR
NW_019863171.1	102828	103039	212	0.694671075	0.471898669	0.222772406	43.57715087	5'UTR	LOC112052734	XM_024091919.1	1324	WP_vs_P15_5mC_DMR
NW_019863006.1	272672	273010	339	0.680906471	0.455224104	0.225682367	19.09743154	5'UTR	LOC112050121	XM_024088278.1	951	WP_vs_P15_5mC_DMR
NW_019862985.1	190235	190335	101	0.597241462	0.366697322	0.23054414	13.09940046	5'UTR	LOC112049705	XM_024087709.1	1139	WP_vs_P15_5mC_DMR
NW_019863714.1	36627	36872	246	0.487818178	0.254026235	0.233791943	42.16170217	5'UTR	LOC112056125	XM_024096477.1	1190	WP_vs_P15_5mC_DMR
NW_019862933.1	115548	116024	477	0.768741525	0.51674076	0.252000766	130.8865147	5'UTR	LOC112048503	XM_024086035.1	1943	WP_vs_P15_5mC_DMR
NW_019862767.1	251570	251722	153	0.873362242	0.620388012	0.25297423	13.45681308	5'UTR	LOC112057819	XM_024098364.1	956	WP_vs_P15_5mC_DMR
NW_019862793.1	1363641	1364404	764	0.78247135	0.529063923	0.253407428	39.36163603	5'UTR	LOC112043643	XM_024079154.1	784	WP_vs_P15_5mC_DMR
NW_019862849.1	730220	730518	299	0.696923383	0.434688813	0.26223457	42.88883108	5'UTR	LOC112046139	XM_024082647.1	867	WP_vs_P15_5mC_DMR
NW_019862752.1	887336	887580	245	0.613384141	0.334049056	0.279335086	31.03355598	5'UTR	LOC112045607	XM_024081875.1	577	WP_vs_P15_5mC_DMR
NW_019863035.1	219191	219557	367	0.790588703	0.494220916	0.296367787	29.71372139	5'UTR	LOC112050648	XM_024088954.1	1274	WP_vs_P15_5mC_DMR
NW_019862878.1	922672	922892	221	0.78003058	0.479229584	0.300800996	34.10621662	5'UTR	LOC112046950	XM_024083815.1	512	WP_vs_P15_5mC_DMR
NW_019862907.1	484149	484203	55	0.814893682	0.506387042	0.30850664	18.51617263	5'UTR	LOC112047892	XM_024085184.1	1940	WP_vs_P15_5mC_DMR
NW_019862773.1	927561	927785	225	0.778288698	0.435850986	0.342437711	20.28041086	5'UTR	LOC112058281	XM_024098997.1	1843	WP_vs_P15_5mC_DMR
NW_019862988.1	232612	232664	53	0.847973686	0.504786391	0.343187295	12.38988703	5'UTR	LOC112049758	XM_024087784.1	591	WP_vs_P15_5mC_DMR
NW_019863401.1	113591	113721	131	0.205059836	0.47565846	-0.270598624	-10.07698264	Intergenic	LOC112054715	XR_002887465.1	8954	WP_vs_P15_5mC_DMR
NW_019863401.1	116310	116452	143	0.172712062	0.442647378	-0.269935316	-8.22545783	Intergenic	LOC112054715	XR_002887465.1	11673	WP_vs_P15_5mC_DMR
NW_019862841.1	878924	879311	388	0.24936801	0.515718931	-0.266350921	-12.59475903	Intergenic	LOC112045808	XM_024082152.1	-3986	WP_vs_P15_5mC_DMR
NW_019863176.1	227881	228002	122	0.297758334	0.55967555	-0.261917217	-17.21290273	Intergenic	LOC112052793	XM_024092018.1	6726	WP_vs_P15_5mC_DMR
NW_019863251.1	120579	120929	351	0.136863363	0.383108755	-0.246245392	-29.38979039	Intergenic	LOC112053540	XM_024092991.1	4163	WP_vs_P15_5mC_DMR
NW_019862977.1	194938	194962	25	0.320574938	0.555540421	-0.234965484	-9.221460296	Intergenic	LOC112049533	XM_024087465.1	8348	WP_vs_P15_5mC_DMR
NW_019862756.1	1503771	1503926	156	0.188611364	0.421441044	-0.23282968	-25.57957907	Intergenic	LOC112050279	XM_024088510.1	-2524	WP_vs_P15_5mC_DMR
NW_019863401.1	114259	114330	72	0.196110257	0.42587716	-0.229766903	-10.35944476	Intergenic	LOC112054715	XR_002887465.1	9622	WP_vs_P15_5mC_DMR
NW_019863401.1	115306	115651	346	0.240708062	0.46043596	-0.219727898	-38.45127019	Intergenic	LOC112054715	XR_002887465.1	10669	WP_vs_P15_5mC_DMR
NW_019863146.1	145718	145751	34	0.131986008	0.3480823	-0.216096292	-8.867678795	Intergenic	LOC112052413	XM_024091469.1	1853	WP_vs_P15_5mC_DMR
NW_019862818.1	394152	394340	189	0.070535806	0.262984072	-0.192448266	-23.58584059	Intergenic	LOC112044857	XM_024080845.1	15068	WP_vs_P15_5mC_DMR
NW_019862799.1	1150259	1150349	91	0.428080875	0.574409718	-0.146328843	-17.33774342	Intergenic	LOC112043864	XM_024079517.1	17314	WP_vs_P15_5mC_DMR
NW_019863789.1	7349	7563	215	0.148141941	0.282739648	-0.134597707	-55.29824144	Intergenic	LOC112056364	XM_024096785.1	-2807	WP_vs_P15_5mC_DMR
NW_019862950.1	373524	373549	26	0.276776633	0.173334485	0.103442148	12.1107231	Intergenic	LOC112048892	XM_024086594.1	-48390	WP_vs_P15_5mC_DMR
NW_019863064.1	26544	29975	3432	0.679423585	0.539724738	0.139698847	28.98400793	Intergenic	LOC112051124	XM_024089619.1	3953	WP_vs_P15_5mC_DMR
NW_019862757.1	22687	22737	51	0.762889866	0.610304411	0.152585455	28.98540538	Intergenic	LOC112050835	XM_024089201.1	-8189	WP_vs_P15_5mC_DMR
NW_019863453.1	69570	69590	21	0.681552858	0.527989542	0.153563315	9.91554963	Intergenic	LOC112055063	XM_024095050.1	1835	WP_vs_P15_5mC_DMR
NW_019862757.1	22502	22528	27	0.778965105	0.621374421	0.157590683	39.19987782	Intergenic	LOC112050835	XM_024089201.1	-8398	WP_vs_P15_5mC_DMR
NW_019863634.1	26955	27425	471	0.397887386	0.238680349	0.159207037	158.3760153	Intergenic	LOC112055847	XM_024096118.1	-2534	WP_vs_P15_5mC_DMR
NW_019863746.1	51149	51245	97	0.722561813	0.558497189	0.164064624	39.88718567	Intergenic	LOC112056246	XM_024096635.1	4856	WP_vs_P15_5mC_DMR
NW_019863094.1	165208	165265	58	0.655409321	0.490997747	0.164411574	12.37531133	Intergenic	LOC112051657	XR_002887248.1	1477	WP_vs_P15_5mC_DMR
NW_019863519.1	67856	68071	216	0.388571952	0.223278387	0.165293565	34.63512829	Intergenic	LOC112055412	XM_024095503.1	113132	WP_vs_P15_5mC_DMR
NW_019863239.1	12525	12590	66	0.658004439	0.488108293	0.169896146	15.63480391	Intergenic	LOC112053415	XM_024092821.1	-82014	WP_vs_P15_5mC_DMR
NW_019863094.1	165077	165151	75	0.676810881	0.504948512	0.171862369	38.10063208	Intergenic	LOC112051657	XR_002887248.1	1346	WP_vs_P15_5mC_DMR
NW_019862860.1	128329	128362	34	0.708755672	0.536887526	0.171868147	20.89749692	Intergenic	LOC112046533	XM_024083199.1	1168	WP_vs_P15_5mC_DMR
NW_019862757.1	2152529	2152685	157	0.746851086	0.569382856	0.177468231	38.84556644	Intergenic	LOC112051228	XM_024089782.1	-2851	WP_vs_P15_5mC_DMR
NW_019862820.1	18905	19548	644	0.524443557	0.345182286	0.17926127	32.27352718	Intergenic	LOC112044979	XM_024081002.1	2329	WP_vs_P15_5mC_DMR
NW_019862759.1	256859	256891	33	0.459033356	0.27252459	0.186508766	10.49848779	Intergenic	LOC112052593	XM_024091740.1	1460	WP_vs_P15_5mC_DMR
NW_019862945.1	256299	256395	97	0.557566812	0.37046877	0.187098042	8.092622748	Intergenic	LOC112048795	XM_024086458.1	1962	WP_vs_P15_5mC_DMR
NW_019863161.1	1619	1727	109	0.834621001	0.642631581	0.19198942	19.831568	Intergenic	LOC112052597	XM_024091744.1	-7683	WP_vs_P15_5mC_DMR
NW_019863093.1	179523	179883	361	0.564106602	0.369141499	0.194965103	66.24863718	Intergenic	LOC112051643	XM_024090366.1	-10087	WP_vs_P15_5mC_DMR
NW_019862831.1	129341	129497	157	0.626744802	0.40619905	0.220545752	41.73656183	Intergenic	LOC112045391	XM_024081552.1	1469	WP_vs_P15_5mC_DMR
NW_019862794.1	1356574	1356888	315	0.561647303	0.340612922	0.221034381	43.67411966	Intergenic	LOC112043680	XM_024079198.1	-6434	WP_vs_P15_5mC_DMR
NW_019862933.1	334221	334542	322	0.644699124	0.421042211	0.223656913	78.63338472	Intergenic	LOC112048500	XR_002887025.1	2088	WP_vs_P15_5mC_DMR
NW_019862945.1	256567	256594	28	0.653856976	0.430156621	0.223700355	11.88349285	Intergenic	LOC112048795	XM_024086458.1	1763	WP_vs_P15_5mC_DMR
NW_019863241.1	224298	224364	67	0.324223246	0.099576962	0.224646284	12.77142038	Intergenic	LOC112053445	XM_024092849.1	3296	WP_vs_P15_5mC_DMR
NW_019863064.1	26448	26520	73	0.778462901	0.549520822	0.228942079	45.26015592	Intergenic	LOC112051124	XM_024089619.1	3857	WP_vs_P15_5mC_DMR
NW_019862776.1	1155675	1155882	208	0.520915207	0.291314031	0.229601176	27.50071326	Intergenic	LOC112058431	XM_024099273.1	-2342	WP_vs_P15_5mC_DMR
NW_019862945.1	256490	256525	36	0.673927151	0.442599646	0.231327506	13.78122505	Intergenic	LOC112048795	XM_024086458.1	1832	WP_vs_P15_5mC_DMR
NW_019863104.1	85249	85277	29	0.792580176	0.548731065	0.243849111	9.897650841	Intergenic	LOC112051800	XM_024090593.1	-2518	WP_vs_P15_5mC_DMR
NW_019864371.1	16797	17015	219	0.692022412	0.44505746	0.246964953	20.41504489	Intergenic	LOC112057145	XM_024097635.1	-3981	WP_vs_P15_5mC_DMR
NW_019863141.1	90171	90322	152	0.647696718	0.398331529	0.249365189	32.66051201	Intergenic	LOC112052338	XM_024091375.1	-2381	WP_vs_P15_5mC_DMR
NW_019863523.1	22226	22274	49	0.646177167	0.394959454	0.251217713	10.94015344	Intergenic	LOC112055437	XM_024095554.1	6063	WP_vs_P15_5mC_DMR
NW_019862844.1	48962	49088	127	0.704467637	0.452611549	0.251856088	15.31905352	Intergenic	LOC112045942	XM_024082340.1	-3045	WP_vs_P15_5mC_DMR
NW_019863293.1	168535	168752	218	0.728677077	0.472777677	0.255899399	19.93297593	Intergenic	LOC112053905	XM_024093512.1	10386	WP_vs_P15_5mC_DMR
NW_019863079.1	16682	16766	85	0.609920344	0.353700703	0.256219641	14.92526664	Intergenic	LOC112051380	XR_002887234.1	-2587	WP_vs_P15_5mC_DMR
NW_019863634.1	25945	26587	643	0.606296893	0.34656012	0.259736773	180.4412796	Intergenic	LOC112055847	XM_024096118.1	-3372	WP_vs_P15_5mC_DMR
NW_019863735.1	39190	39491	302	0.55777189	0.290241758	0.267530132	43.0641535	Intergenic	LOC112056211	XM_024096596.1	-19633	WP_vs_P15_5mC_DMR
NW_019862776.1	383263	383379	117	0.633965127	0.363250398	0.27071473	20.93032616	Intergenic	LOC112058456	XM_024099310.1	1370	WP_vs_P15_5mC_DMR
NW_019862931.1	575230	575447	218	0.816061197	0.545132777	0.27092842	22.24426743	Intergenic	LOC112048458	XM_024085985.1	39275	WP_vs_P15_5mC_DMR
NW_019862759.1	963236	963526	291	0.688574678	0.411961183	0.276613495	29.79987395	Intergenic	LOC112052877	XM_024092114.1	1817	WP_vs_P15_5mC_DMR
NW_019862891.1	421917	422311	395	0.43705409	0.159360767	0.277693323	36.44058874	Intergenic	LOC112047395	XM_024084509.1	3993	WP_vs_P15_5mC_DMR
NW_019864371.1	16651	16764	114	0.71761656	0.438397323	0.279219237	16.52706728	Intergenic	LOC112057145	XM_024097635.1	-3835	WP_vs_P15_5mC_DMR
NW_019863136.1	219581	219958	378	0.733681087	0.448496331	0.285184756	86.93737347	Intergenic	LOC112052250	XR_002887294.1	9491	WP_vs_P15_5mC_DMR
NW_019863523.1	22482	22553	72	0.682228266	0.389140347	0.293087919	14.18688764	Intergenic	LOC112055437	XM_024095554.1	5784	WP_vs_P15_5mC_DMR
NW_019862786.1	1226401	1227447	1047	0.696547384	0.403391844	0.293155541	183.5331654	Intergenic	LOC112043123	XM_024078404.1	-2337	WP_vs_P15_5mC_DMR
NW_019862793.1	300221	300848	628	0.72060444	0.409648864	0.310955576	43.51858482	Intergenic	LOC112043617	XM_024079113.1	-3949	WP_vs_P15_5mC_DMR
NW_019863101.1	298270	298427	158	0.671157287	0.352033435	0.319123852	23.4891124	Intergenic	Trnav-uac-10	rna-Trnav-uac-10	11804	WP_vs_P15_5mC_DMR
