Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019862791.1	1454687	1455172	486	0.384619704	0.628511502	-0.243891798	-32.63144298	3'UTR	LOC112043497	XM_024078954.1	1696	W60_vs_D60_5mC_DMR
NW_019862882.1	263446	264147	702	0.464866348	0.704014623	-0.239148276	-257.1579146	3'UTR	LOC112047118	XM_024084041.1	-2106	W60_vs_D60_5mC_DMR
NW_019862893.1	660125	660631	507	0.56319221	0.801061198	-0.237868988	-188.5654467	3'UTR	LOC112047435	XM_024084560.1	864	W60_vs_D60_5mC_DMR
NW_019863338.1	126472	126551	80	0.540341517	0.776439951	-0.236098435	-19.90969964	3'UTR	LOC112054291	XM_024094000.1	2065	W60_vs_D60_5mC_DMR
NW_019862872.1	331026	331173	148	0.46943049	0.702658786	-0.233228296	-59.20670688	3'UTR	LOC112046822	XM_024083631.1	11559	W60_vs_D60_5mC_DMR
NW_019863526.1	96245	97117	873	0.202729919	0.433243097	-0.230513177	-90.73405393	3'UTR	LOC112055456	XM_024095579.1	3574	W60_vs_D60_5mC_DMR
NW_019862760.1	336574	336836	263	0.446077624	0.675581707	-0.229504082	-80.79507156	3'UTR	LOC112053628	XM_024093108.1	1332	W60_vs_D60_5mC_DMR
NW_019862758.1	2343823	2343905	83	0.415254179	0.642239174	-0.226984995	-8.91887084	3'UTR	LOC112052124	XM_024091071.1	2121	W60_vs_D60_5mC_DMR
NW_019863087.1	112635	112821	187	0.200702993	0.42613181	-0.225428817	-25.06267859	3'UTR	LOC112051529	XM_024090217.1	17956	W60_vs_D60_5mC_DMR
NW_019862748.1	1868269	1868426	158	0.523077477	0.747206449	-0.224128971	-22.47046535	3'UTR	LOC112057681	XM_024098188.1	1316	W60_vs_D60_5mC_DMR
NW_019862750.1	1518087	1518208	122	0.366890513	0.589908049	-0.223017536	-30.28096902	3'UTR	LOC112043810	XM_024079411.1	1493	W60_vs_D60_5mC_DMR
NW_019862759.1	599741	600120	380	0.526081838	0.7453894	-0.219307563	-133.7068251	3'UTR	LOC112052704	XM_024091887.1	1425	W60_vs_D60_5mC_DMR
NW_019863248.1	139771	140324	554	0.408438904	0.627291984	-0.21885308	-69.44927952	3'UTR	LOC112053502	XM_024092936.1	2055	W60_vs_D60_5mC_DMR
NW_019862873.1	168493	168516	24	0.410023421	0.625250791	-0.21522737	-19.26829089	3'UTR	LOC112046852	XM_024083673.1	937	W60_vs_D60_5mC_DMR
NW_019863504.1	82007	82036	30	0.453952482	0.665482283	-0.211529801	-13.70860455	3'UTR	LOC112055341	XM_024095408.1	2299	W60_vs_D60_5mC_DMR
NW_019862884.1	230838	230869	32	0.344711636	0.553183831	-0.208472195	-14.40214342	3'UTR	LOC112047191	XM_024084210.1	2655	W60_vs_D60_5mC_DMR
NW_019862857.1	114204	114390	187	0.181659101	0.387719608	-0.206060506	-42.30988658	3'UTR	LOC112046411	XM_024083017.1	-4224	W60_vs_D60_5mC_DMR
NW_019863082.1	64020	64050	31	0.216741191	0.417949265	-0.201208073	-8.711545451	3'UTR	LOC112051432	XM_024090065.1	2677	W60_vs_D60_5mC_DMR
NW_019862817.1	8662	8697	36	0.421538382	0.62218498	-0.200646598	-12.67129699	3'UTR	LOC112044808	XM_024080775.1	7143	W60_vs_D60_5mC_DMR
NW_019863567.1	92921	93114	194	0.409341732	0.606165391	-0.196823659	-29.83884569	3'UTR	LOC112055628	XM_024095819.1	2213	W60_vs_D60_5mC_DMR
NW_019862759.1	948453	948614	162	0.11508931	0.309569612	-0.194480303	-25.89993205	3'UTR	LOC112052855	XM_024092097.1	10654	W60_vs_D60_5mC_DMR
NW_019862872.1	331272	331294	23	0.490202492	0.677758286	-0.187555794	-19.70490471	3'UTR	LOC112046822	XM_024083631.1	11438	W60_vs_D60_5mC_DMR
NW_019862853.1	842940	842960	21	0.375311681	0.561267123	-0.185955441	-10.26240604	3'UTR	LOC112046272	XM_024082873.1	3260	W60_vs_D60_5mC_DMR
NW_019862853.1	842992	843089	98	0.37807915	0.5633888	-0.18530965	-9.086105813	3'UTR	LOC112046272	XM_024082873.1	3312	W60_vs_D60_5mC_DMR
NW_019862760.1	661177	661268	92	0.544777641	0.715954897	-0.171177256	-21.06352201	3'UTR	LOC112053770	XM_024093328.1	1234	W60_vs_D60_5mC_DMR
NW_019862847.1	402944	402973	30	0.523658124	0.69141671	-0.167758586	-19.95840881	3'UTR	LOC112046092	XM_024082587.1	2579	W60_vs_D60_5mC_DMR
NW_019862843.1	953716	953956	241	0.356581808	0.523558236	-0.166976428	-77.06218156	3'UTR	LOC112045899	XM_024082281.1	2283	W60_vs_D60_5mC_DMR
NW_019862768.1	1397297	1397346	50	0.550070889	0.713488299	-0.16341741	-28.36564861	3'UTR	LOC112057917	XM_024098530.1	13746	W60_vs_D60_5mC_DMR
NW_019862768.1	1397511	1397565	55	0.534262897	0.688070787	-0.15380789	-35.43154355	3'UTR	LOC112057917	XM_024098530.1	13960	W60_vs_D60_5mC_DMR
NW_019862784.1	1152399	1152440	42	0.084218047	0.232499927	-0.148281879	-15.24320722	3'UTR	LOC112043027	XM_024078278.1	16888	W60_vs_D60_5mC_DMR
NW_019863018.1	406398	406424	27	0.37628032	0.26307827	0.11320205	24.28179159	3'UTR	LOC112050346	XM_024088600.1	15346	W60_vs_D60_5mC_DMR
NW_019863071.1	143348	143404	57	0.235857973	0.083463422	0.152394552	10.82535463	3'UTR	LOC112051269	XM_024089840.1	3125	W60_vs_D60_5mC_DMR
NW_019863071.1	143285	143312	28	0.242447492	0.084267048	0.158180444	10.11388503	3'UTR	LOC112051269	XM_024089840.1	3217	W60_vs_D60_5mC_DMR
NW_019863083.1	213180	213273	94	0.266662224	0.10839425	0.158267974	11.44584428	3'UTR	LOC112051439	XM_024090077.1	3727	W60_vs_D60_5mC_DMR
NW_019862753.1	2343044	2343124	81	0.242695885	0.068241022	0.174454863	10.74031262	3'UTR	LOC112047336	XM_024084431.1	-5379	W60_vs_D60_5mC_DMR
NW_019862946.1	585278	585333	56	0.550235059	0.370272114	0.179962945	16.44622087	3'UTR	LOC112048818	XM_024086486.1	2618	W60_vs_D60_5mC_DMR
NW_019862788.1	369204	369383	180	0.409265272	0.219314641	0.189950631	35.7964313	3'UTR	LOC112043297	XM_024078629.1	8838	W60_vs_D60_5mC_DMR
NW_019862809.1	1152132	1152178	47	0.350428623	0.158173593	0.19225503	34.61350828	3'UTR	LOC112044434	XM_024080274.1	2955	W60_vs_D60_5mC_DMR
NW_019863053.1	355794	355922	129	0.446045915	0.246441504	0.199604412	23.9287178	3'UTR	LOC112050968	XM_024089388.1	5231	W60_vs_D60_5mC_DMR
NW_019862813.1	41965	42053	89	0.39068876	0.177979518	0.212709242	20.78724801	3'UTR	LOC112044612	XM_024080497.1	1732	W60_vs_D60_5mC_DMR
NW_019862764.1	2249965	2250373	409	0.6909037	0.465060207	0.225843493	44.50019735	3'UTR	LOC112057279	XM_024097774.1	1027	W60_vs_D60_5mC_DMR
NW_019862820.1	609308	609432	125	0.388928884	0.159054215	0.229874669	15.67547725	3'UTR	LOC112044940	XM_024080956.1	6102	W60_vs_D60_5mC_DMR
NW_019862750.1	40071	40098	28	0.277246972	0.041119884	0.236127088	8.789918655	3'UTR	LOC112043388	XR_002886681.1	3095	W60_vs_D60_5mC_DMR
NW_019863049.1	21734	21957	224	0.367082571	0.12944409	0.23763848	16.07585569	3'UTR	LOC112050893	XM_024089296.1	5911	W60_vs_D60_5mC_DMR
NW_019862782.1	335581	335779	199	0.394199416	0.150456692	0.243742724	12.49737531	3'UTR	LOC112042923	XM_024078129.1	7680	W60_vs_D60_5mC_DMR
NW_019862803.1	189172	189339	168	0.430729731	0.184611497	0.246118234	37.84844513	3'UTR	LOC112044104	XM_024079850.1	11999	W60_vs_D60_5mC_DMR
NW_019863634.1	15328	16929	1602	0.384511292	0.131419156	0.253092136	36.64273686	3'UTR	LOC112055843	XM_024096115.1	4628	W60_vs_D60_5mC_DMR
NW_019862878.1	1069085	1069379	295	0.561289201	0.287667164	0.273622037	28.67953532	3'UTR	LOC112046955	XM_024083822.1	1946	W60_vs_D60_5mC_DMR
NW_019863061.1	330312	330947	636	0.374739254	0.092084835	0.282654418	42.00547746	3'UTR	LOC112051065	XM_024089535.1	5012	W60_vs_D60_5mC_DMR
NW_019863326.1	112406	112625	220	0.488010143	0.144287399	0.343722745	47.38880733	3'UTR	LOC112054180	XM_024093869.1	4975	W60_vs_D60_5mC_DMR
NW_019863090.1	283217	283294	78	0.542613965	0.150985361	0.391628603	13.35954374	3'UTR	LOC112051598	XM_024090314.1	2757	W60_vs_D60_5mC_DMR
NW_019862776.1	1717196	1717771	576	0.663170131	0.156832518	0.506337612	15.61199994	3'UTR	LOC112058451	XM_024099305.1	6534	W60_vs_D60_5mC_DMR
NW_019862765.1	953455	953638	184	0.110034909	0.377499859	-0.26746495	-12.35631993	5'UTR	LOC112057680	XM_024098183.1	868	W60_vs_D60_5mC_DMR
NW_019862786.1	1315045	1315235	191	0.402745098	0.659508662	-0.256763564	-19.93505167	5'UTR	LOC112043172	XM_024078476.1	1429	W60_vs_D60_5mC_DMR
NW_019863039.1	246892	246961	70	0.414212916	0.669801371	-0.255588454	-10.87261192	5'UTR	LOC112050705	XM_024089034.1	2077	W60_vs_D60_5mC_DMR
NW_019862878.1	922855	922892	38	0.482811098	0.730274012	-0.247462914	-15.63968043	5'UTR	LOC112046950	XM_024083815.1	695	W60_vs_D60_5mC_DMR
NW_019863090.1	66344	66389	46	0.338216479	0.560157983	-0.221941504	-13.39561663	5'UTR	LOC112051573	XM_024090284.1	739	W60_vs_D60_5mC_DMR
NW_019862751.1	1713595	1713690	96	0.501255856	0.714301689	-0.213045833	-23.12428723	5'UTR	LOC112044894	XM_024080948.1	619	W60_vs_D60_5mC_DMR
NW_019863068.1	240081	240258	178	0.65722603	0.80951607	-0.152290041	-10.52719726	5'UTR	LOC112051195	XM_024089730.1	1085	W60_vs_D60_5mC_DMR
NW_019863155.1	143325	143515	191	0.414475129	0.132271839	0.282203291	48.06139344	5'UTR	LOC112052536	XM_024091656.1	3998	W60_vs_D60_5mC_DMR
NW_019863343.1	169920	169988	69	0.274108111	0.666646728	-0.392538617	-12.54919198	Intergenic	LOC112054320	XM_024094068.1	3635	W60_vs_D60_5mC_DMR
NW_019862753.1	2175146	2175368	223	0.345368099	0.718076193	-0.372708094	-10.87028797	Intergenic	LOC112047318	XM_024084407.1	-29349	W60_vs_D60_5mC_DMR
NW_019862793.1	300848	301061	214	0.265158164	0.616312119	-0.351153955	-21.91670314	Intergenic	LOC112043617	XM_024079113.1	-4576	W60_vs_D60_5mC_DMR
NW_019862849.1	48238	48317	80	0.321032812	0.64367239	-0.322639578	-10.00719761	Intergenic	LOC112046151	XM_024082669.1	2073	W60_vs_D60_5mC_DMR
NW_019862860.1	128329	128362	34	0.434524369	0.728337735	-0.293813367	-22.2336545	Intergenic	LOC112046533	XM_024083199.1	1168	W60_vs_D60_5mC_DMR
NW_019863071.1	159400	159672	273	0.363937433	0.656441235	-0.292503802	-20.29665	Intergenic	LOC112051276	XM_024089847.1	12679	W60_vs_D60_5mC_DMR
NW_019862776.1	611872	611919	48	0.506329653	0.795905105	-0.289575452	-12.17130592	Intergenic	LOC112058413	XM_024099222.1	8327	W60_vs_D60_5mC_DMR
NW_019862801.1	724103	724273	171	0.400051262	0.685527056	-0.285475793	-20.52753155	Intergenic	LOC112044009	XM_024079724.1	21235	W60_vs_D60_5mC_DMR
NW_019862933.1	334048	334587	540	0.327661125	0.607551865	-0.27989074	-109.0899708	Intergenic	LOC112048500	XR_002887025.1	2043	W60_vs_D60_5mC_DMR
NW_019863046.1	212037	212064	28	0.412899767	0.691657051	-0.278757284	-13.45114185	Intergenic	LOC112050848	XM_024089215.1	1192	W60_vs_D60_5mC_DMR
NW_019863198.1	253143	253207	65	0.520390723	0.794124731	-0.273734008	-12.07752498	Intergenic	LOC112053038	XM_024092306.1	1198	W60_vs_D60_5mC_DMR
NW_019863674.1	895	926	32	0.273122708	0.54515131	-0.272028602	-11.03017843	Intergenic	LOC112055985	XM_024096302.1	37817	W60_vs_D60_5mC_DMR
NW_019863028.1	352902	352999	98	0.422255801	0.68934588	-0.267090079	-17.09023996	Intergenic	LOC112050533	XM_024088820.1	3202	W60_vs_D60_5mC_DMR
NW_019862760.1	2110605	2110802	198	0.197579732	0.429730705	-0.232150973	-21.96407474	Intergenic	LOC112053965	XM_024093613.1	46705	W60_vs_D60_5mC_DMR
NW_019862937.1	278943	279766	824	0.063407417	0.295216339	-0.231808922	-104.0597746	Intergenic	LOC112048608	XM_024086215.1	-21601	W60_vs_D60_5mC_DMR
NW_019862850.1	302007	302028	22	0.18438661	0.415228045	-0.230841435	-8.625421886	Intergenic	LOC112046197	XM_024082749.1	5833	W60_vs_D60_5mC_DMR
NW_019862787.1	1501640	1501666	27	0.422339401	0.64124092	-0.218901518	-10.19027965	Intergenic	LOC112043255	XM_024078580.1	2147	W60_vs_D60_5mC_DMR
NW_019863683.1	64036	64155	120	0.400200916	0.617937935	-0.217737019	-12.49582082	Intergenic	LOC112056014	XM_024096335.1	-2709	W60_vs_D60_5mC_DMR
NW_019862873.1	163551	163909	359	0.134582616	0.346474248	-0.211891633	-78.21044829	Intergenic	LOC112046855	XM_024083677.1	3049	W60_vs_D60_5mC_DMR
NW_019862790.1	14475	14702	228	0.574723871	0.782167183	-0.207443312	-46.96829131	Intergenic	LOC112043405	XM_024078805.1	1525	W60_vs_D60_5mC_DMR
NW_019863155.1	135600	135710	111	0.581068504	0.772867953	-0.191799449	-18.93160977	Intergenic	LOC112052515	XM_024091628.1	-4582	W60_vs_D60_5mC_DMR
NW_019862931.1	575230	575340	111	0.594177889	0.785422073	-0.191244184	-8.956842841	Intergenic	LOC112048458	XM_024085985.1	39275	W60_vs_D60_5mC_DMR
NW_019862755.1	1295915	1296313	399	0.338003584	0.529234327	-0.191230743	-63.71976127	Intergenic	LOC112048887	XM_024086592.1	20484	W60_vs_D60_5mC_DMR
NW_019862768.1	1396165	1396235	71	0.44515391	0.630747861	-0.185593951	-10.51991556	Intergenic	LOC112057917	XM_024098530.1	12614	W60_vs_D60_5mC_DMR
NW_019863966.1	16899	16965	67	0.329664982	0.512275032	-0.18261005	-14.86619344	Intergenic	LOC112056749	XR_002887620.1	2373	W60_vs_D60_5mC_DMR
NW_019863155.1	135424	135444	21	0.561507852	0.732757788	-0.171249936	-23.99818844	Intergenic	LOC112052515	XM_024091628.1	-4406	W60_vs_D60_5mC_DMR
NW_019863523.1	46775	46850	76	0.448717675	0.612669966	-0.163952291	-16.32857826	Intergenic	LOC112055438	XM_024095557.1	-8940	W60_vs_D60_5mC_DMR
NW_019863190.1	287461	288558	1098	0.134692787	0.276912794	-0.142220007	-207.8027486	Intergenic	LOC112052957	XM_024092208.1	55323	W60_vs_D60_5mC_DMR
NW_019863008.1	202203	202227	25	0.638726078	0.530643685	0.108082393	15.56789575	Intergenic	LOC112050149	XM_024088329.1	-5176	W60_vs_D60_5mC_DMR
NW_019863008.1	202254	202278	25	0.630995747	0.520191064	0.110804683	15.77514023	Intergenic	LOC112050149	XM_024088329.1	-5227	W60_vs_D60_5mC_DMR
NW_019863041.1	114891	115293	403	0.182333599	0.044701671	0.137631928	36.44608492	Intergenic	LOC112050759	XM_024089102.1	-52979	W60_vs_D60_5mC_DMR
NW_019862804.1	59478	59548	71	0.299112303	0.155657455	0.143454848	12.43565976	Intergenic	LOC112044164	XM_024079916.1	5612	W60_vs_D60_5mC_DMR
NW_019863008.1	202320	202612	293	0.616495983	0.471983166	0.144512817	82.90329551	Intergenic	LOC112050149	XM_024088329.1	-5293	W60_vs_D60_5mC_DMR
NW_019863662.1	6558	7380	823	0.199374587	0.045667674	0.153706913	111.5106207	Intergenic	LOC112055948	XM_024096243.1	1426	W60_vs_D60_5mC_DMR
NW_019862921.1	474820	475289	470	0.237323047	0.074486948	0.162836099	30.54055596	Intergenic	LOC112048227	XM_024085688.1	2126	W60_vs_D60_5mC_DMR
NW_019862969.1	478543	479164	622	0.389671495	0.225797333	0.163874162	309.4747269	Intergenic	LOC112049381	XM_024087237.1	2820	W60_vs_D60_5mC_DMR
NW_019864010.1	15322	15388	67	0.448877557	0.282452272	0.166425285	20.10247355	Intergenic	LOC112056830	XM_024097313.1	3576	W60_vs_D60_5mC_DMR
NW_019862969.1	477529	477674	146	0.457290982	0.286423357	0.170867625	45.85333319	Intergenic	LOC112049381	XM_024087237.1	4310	W60_vs_D60_5mC_DMR
NW_019863239.1	11445	11513	69	0.475208443	0.304283508	0.170924935	12.67001345	Intergenic	LOC112053415	XM_024092821.1	-83091	W60_vs_D60_5mC_DMR
NW_019862995.1	525268	525450	183	0.285287495	0.111853253	0.173434242	8.612109816	Intergenic	LOC112049878	XM_024087918.1	-142132	W60_vs_D60_5mC_DMR
NW_019863204.1	238600	238717	118	0.323509034	0.147583686	0.175925348	12.27434225	Intergenic	LOC112053085	XM_024092367.1	-3639	W60_vs_D60_5mC_DMR
NW_019862841.1	458845	458974	130	0.446184869	0.270238328	0.175946541	20.7517532	Intergenic	LOC112045826	XM_024082176.1	-3611	W60_vs_D60_5mC_DMR
NW_019862847.1	358420	358490	71	0.42114252	0.23831482	0.1828277	13.96959557	Intergenic	LOC112046068	XM_024082541.1	-2952	W60_vs_D60_5mC_DMR
NW_019862790.1	39799	40079	281	0.340178377	0.156347003	0.183831373	12.91273208	Intergenic	LOC112043407	XM_024078808.1	-2896	W60_vs_D60_5mC_DMR
NW_019862759.1	1657791	1659161	1371	0.560577801	0.376231758	0.184346044	268.0069877	Intergenic	LOC112053081	XM_024092366.1	-49880	W60_vs_D60_5mC_DMR
NW_019863239.1	11620	11683	64	0.456067295	0.271586835	0.18448046	19.14211364	Intergenic	LOC112053415	XM_024092821.1	-82921	W60_vs_D60_5mC_DMR
NW_019863523.1	21047	21110	64	0.618098477	0.432879789	0.185218688	18.65724429	Intergenic	LOC112055437	XM_024095554.1	7227	W60_vs_D60_5mC_DMR
NW_019862790.1	16826	17316	491	0.290070774	0.09808451	0.191986263	50.72626134	Intergenic	LOC112043405	XM_024078805.1	3876	W60_vs_D60_5mC_DMR
NW_019862804.1	53994	54314	321	0.498066792	0.303581746	0.194485046	86.82738396	Intergenic	LOC112044141	XM_024079885.1	-2824	W60_vs_D60_5mC_DMR
NW_019862763.1	1758516	1758561	46	0.40669887	0.211032712	0.195666159	15.30858304	Intergenic	LOC112056479	XM_024096927.1	68895	W60_vs_D60_5mC_DMR
NW_019863465.1	143013	143501	489	0.271346961	0.073831387	0.197515573	25.04303734	Intergenic	LOC112055132	XM_024095136.1	16409	W60_vs_D60_5mC_DMR
NW_019863523.1	20864	20957	94	0.615716319	0.417516652	0.198199667	18.06637838	Intergenic	LOC112055437	XM_024095554.1	7380	W60_vs_D60_5mC_DMR
NW_019863216.1	68439	68620	182	0.459292828	0.256496223	0.202796605	13.48971092	Intergenic	LOC112053204	XM_024092541.1	1366	W60_vs_D60_5mC_DMR
NW_019863042.1	349952	350323	372	0.380900913	0.176014509	0.204886404	83.03383571	Intergenic	Trnar-ucu-2	rna-Trnar-ucu-2	2660	W60_vs_D60_5mC_DMR
NW_019863187.1	13555	13843	289	0.474347438	0.265888197	0.208459241	39.05072313	Intergenic	LOC112052929	XM_024092176.1	-5042	W60_vs_D60_5mC_DMR
NW_019863057.1	300609	300648	40	0.267136036	0.048618902	0.218517134	14.13366659	Intergenic	LOC112051022	XM_024089482.1	2397	W60_vs_D60_5mC_DMR
NW_019862994.1	267587	267909	323	0.448567791	0.226044668	0.222523123	93.04249694	Intergenic	LOC112049841	XM_024087880.1	-4256	W60_vs_D60_5mC_DMR
NW_019862869.1	57234	57785	552	0.339400609	0.107723964	0.231676645	47.352213	Intergenic	Trnav-aac-4	rna-Trnav-aac-4	-4603	W60_vs_D60_5mC_DMR
NW_019863239.1	9881	10344	464	0.52191129	0.285233888	0.236677402	160.3407695	Intergenic	LOC112053415	XM_024092821.1	-84260	W60_vs_D60_5mC_DMR
NW_019863017.1	257607	257765	159	0.506396031	0.268408179	0.237987851	33.01449428	Intergenic	LOC112050317	XM_024088564.1	2646	W60_vs_D60_5mC_DMR
NW_019862786.1	1225763	1225952	190	0.450083552	0.195598611	0.254484941	63.74267566	Intergenic	LOC112043123	XM_024078404.1	-3832	W60_vs_D60_5mC_DMR
NW_019863008.1	429047	429075	29	0.635533489	0.378308318	0.257225171	14.14981218	Intergenic	LOC112050152	XM_024088334.1	5180	W60_vs_D60_5mC_DMR
NW_019863251.1	119573	119844	272	0.455152919	0.178217952	0.276934967	22.05353946	Intergenic	LOC112053540	XM_024092991.1	5248	W60_vs_D60_5mC_DMR
NW_019862748.1	2701371	2701473	103	0.351873758	0.063638094	0.288235665	19.69256311	Intergenic	LOC112048610	XM_024086258.1	-5383	W60_vs_D60_5mC_DMR
NW_019862770.1	94138	94242	105	0.684467218	0.374494501	0.309972717	11.63959308	Intergenic	LOC112058019	XM_024098677.1	1534	W60_vs_D60_5mC_DMR
NW_019862921.1	277684	278118	435	0.556064995	0.187657901	0.368407094	59.98078708	Intergenic	LOC112048201	XM_024085650.1	-2690	W60_vs_D60_5mC_DMR
NW_019862779.1	1357792	1357878	87	0.425031393	0.647176011	-0.222144618	-13.85611352	Promoter	LOC112042812	XM_024077988.1	2106	W60_vs_D60_5mC_DMR
NW_019862977.1	352584	352852	269	0.36634998	0.58613464	-0.219784661	-14.24062913	Promoter	LOC112049519	XM_024087449.1	1467	W60_vs_D60_5mC_DMR
NW_019862779.1	1357996	1358061	66	0.417762382	0.631461692	-0.21369931	-22.22813176	Promoter	LOC112042812	XM_024077988.1	2310	W60_vs_D60_5mC_DMR
NW_019864312.1	14544	14611	68	0.429792053	0.639261335	-0.209469282	-9.265000447	Promoter	LOC112057100	XM_024097594.1	3912	W60_vs_D60_5mC_DMR
NW_019863005.1	243224	243318	95	0.350984491	0.552022716	-0.201038225	-16.82075687	Promoter	LOC112050087	XM_024088232.1	1711	W60_vs_D60_5mC_DMR
NW_019862782.1	346098	346123	26	0.470565215	0.66549822	-0.194933005	-9.829597617	Promoter	LOC112042924	XM_024078130.1	2137	W60_vs_D60_5mC_DMR
NW_019862819.1	1154442	1154502	61	0.415998059	0.593268157	-0.177270098	-11.44664668	Promoter	LOC112044872	XM_024080859.1	1513	W60_vs_D60_5mC_DMR
NW_019862820.1	593831	593899	69	0.484980265	0.657209442	-0.172229176	-15.13189525	Promoter	LOC112044959	XM_024080976.1	801	W60_vs_D60_5mC_DMR
NW_019863069.1	321533	321560	28	0.457966321	0.267084804	0.190881517	33.72489399	Promoter	LOC112051236	XM_024089793.1	3904	W60_vs_D60_5mC_DMR
NW_019862809.1	1152267	1152318	52	0.388197108	0.160932051	0.227265057	13.51512975	Promoter	LOC112044434	XM_024080274.1	3090	W60_vs_D60_5mC_DMR
NW_019862854.1	591154	591187	34	0.56977417	0.728581149	-0.158806979	-18.19032429	Exon	nbis-pseudo28	gene-LOC112046306	859	W60_vs_D60_5mC_DMR
NW_019862748.1	686036	686084	49	0.421698513	0.241819496	0.179879016	34.44561698	Exon	LOC112042813	XM_024078019.1	5848	W60_vs_D60_5mC_DMR
NW_019862780.1	1557515	1557984	470	0.12328572	0.342321888	-0.219036169	-64.56821546	Exon	LOC112042868	XM_024078052.1	2831	W60_vs_D60_5mC_DMR
NW_019862749.1	2330727	2330817	91	0.647219997	0.798457509	-0.151237512	-44.10992474	Exon	LOC112042909	XM_024078116.1	1678	W60_vs_D60_5mC_DMR
NW_019862749.1	2330532	2330705	174	0.626875358	0.770182055	-0.143306697	-26.9656131	Exon	LOC112042909	XM_024078116.1	1483	W60_vs_D60_5mC_DMR
NW_019862784.1	1111364	1111641	278	0.520272498	0.779984533	-0.259712035	-36.78415042	Exon	LOC112043019	XM_024078265.1	4936	W60_vs_D60_5mC_DMR
NW_019862749.1	2700125	2700145	21	0.358951045	0.133214698	0.225736347	18.41743226	Exon	LOC112043030	XM_024078289.1	2821	W60_vs_D60_5mC_DMR
NW_019862785.1	637742	638238	497	0.3758922	0.176226621	0.199665579	41.72430576	Exon	LOC112043090	XM_024078357.1	5133	W60_vs_D60_5mC_DMR
NW_019862786.1	994659	995171	513	0.61522452	0.800488377	-0.185263857	-97.50365664	Exon	LOC112043158	XM_024078452.1	1676	W60_vs_D60_5mC_DMR
NW_019862786.1	1314257	1314391	135	0.435540861	0.636979686	-0.201438825	-27.72764582	Exon	LOC112043172	XM_024078476.1	2273	W60_vs_D60_5mC_DMR
NW_019862787.1	786557	786900	344	0.454531599	0.71815888	-0.263627281	-28.07832307	Exon	LOC112043220	XM_024078534.1	1590	W60_vs_D60_5mC_DMR
NW_019862749.1	288360	288502	143	0.622706798	0.444124962	0.178581836	12.57056633	Exon	LOC112043238	XM_024078562.1	1487	W60_vs_D60_5mC_DMR
NW_019862788.1	99780	99808	29	0.194936907	0.034025236	0.160911671	10.12693274	Exon	LOC112043281	XM_024078600.1	16792	W60_vs_D60_5mC_DMR
NW_019862788.1	161695	161853	159	0.422870448	0.681435788	-0.25856534	-30.2264404	Exon	LOC112043284	XM_024078608.1	2157	W60_vs_D60_5mC_DMR
NW_019862749.1	1663171	1663238	68	0.410792087	0.230444474	0.180347613	20.9808449	Exon	LOC112043288	XM_024078616.1	2386	W60_vs_D60_5mC_DMR
NW_019862749.1	1785449	1785474	26	0.348018965	0.492532965	-0.144514	-19.85212167	Exon	LOC112043301	XM_024078639.1	1529	W60_vs_D60_5mC_DMR
