Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019863789.1	7349	7371	23	0.29639822	0.148843154	0.147555066	16.96732076	Intergenic	LOC112056364	XM_024096785.1	-2999	P15_vs_P50_5mC_DMR
NW_019862759.1	1658856	1659119	264	0.659937145	0.501589843	0.158347302	40.46642075	Intergenic	LOC112053081	XM_024092366.1	-49922	P15_vs_P50_5mC_DMR
NW_019862759.1	1658466	1658727	262	0.6741319	0.515738788	0.158393112	36.86486392	Intergenic	LOC112053081	XM_024092366.1	-50314	P15_vs_P50_5mC_DMR
NW_019863093.1	178727	179115	389	0.384188108	0.209612356	0.174575752	60.84892016	Intergenic	LOC112051643	XM_024090366.1	-10855	P15_vs_P50_5mC_DMR
NW_019862759.1	1658249	1658391	143	0.652520066	0.47676727	0.175752797	36.35287575	Intergenic	LOC112053081	XM_024092366.1	-50650	P15_vs_P50_5mC_DMR
NW_019862759.1	1657959	1658025	67	0.607658238	0.428754125	0.178904114	26.88329726	Intergenic	LOC112053081	XM_024092366.1	-51016	P15_vs_P50_5mC_DMR
NW_019863746.1	51209	51289	81	0.568603608	0.383318048	0.18528556	37.20936951	Intergenic	LOC112056246	XM_024096635.1	4812	P15_vs_P50_5mC_DMR
NW_019863198.1	253508	253606	99	0.716562748	0.529435973	0.187126775	29.04946793	Intergenic	LOC112053038	XM_024092306.1	1563	P15_vs_P50_5mC_DMR
NW_019863746.1	12178	12214	37	0.698702722	0.50681309	0.191889632	18.96025907	Intergenic	LOC112056250	XM_024096644.1	-5773	P15_vs_P50_5mC_DMR
NW_019862799.1	1150133	1150191	59	0.567039732	0.373865517	0.193174214	41.16538172	Intergenic	LOC112043864	XM_024079517.1	17188	P15_vs_P50_5mC_DMR
NW_019863746.1	51007	51072	66	0.584461641	0.390797605	0.193664035	58.956488	Intergenic	LOC112056246	XM_024096635.1	5029	P15_vs_P50_5mC_DMR
NW_019863045.1	324229	324258	30	0.706343792	0.511474628	0.194869164	10.59630344	Intergenic	LOC112050838	XM_024089200.1	9716	P15_vs_P50_5mC_DMR
NW_019863356.1	138764	138794	31	0.546739114	0.339368215	0.207370899	10.49069644	Intergenic	LOC112054433	XR_002887448.1	2245	P15_vs_P50_5mC_DMR
NW_019863198.1	253201	253429	229	0.731303515	0.523186383	0.208117131	43.42584422	Intergenic	LOC112053038	XM_024092306.1	1256	P15_vs_P50_5mC_DMR
NW_019863746.1	12252	12278	27	0.714201767	0.501999229	0.212202538	13.73656164	Intergenic	LOC112056250	XM_024096644.1	-5709	P15_vs_P50_5mC_DMR
NW_019863045.1	324317	324622	306	0.621316174	0.408046942	0.213269232	81.60706761	Intergenic	LOC112050838	XM_024089200.1	9352	P15_vs_P50_5mC_DMR
NW_019862755.1	1295736	1296150	415	0.506098533	0.290393226	0.215705307	73.47682456	Intergenic	LOC112048887	XM_024086592.1	20305	P15_vs_P50_5mC_DMR
NW_019863746.1	51468	51676	209	0.532654969	0.307660381	0.224994588	57.30607602	Intergenic	LOC112056246	XM_024096635.1	4425	P15_vs_P50_5mC_DMR
NW_019862799.1	1150244	1150494	251	0.560489242	0.33543255	0.225056692	31.36861101	Intergenic	LOC112043864	XM_024079517.1	17299	P15_vs_P50_5mC_DMR
NW_019863126.1	123006	123279	274	0.514389147	0.281138836	0.233250311	32.03455177	Intergenic	LOC112052112	XM_024091045.1	-51519	P15_vs_P50_5mC_DMR
NW_019863746.1	12336	12622	287	0.696071046	0.460094105	0.235976941	39.84876997	Intergenic	LOC112056250	XM_024096644.1	-5365	P15_vs_P50_5mC_DMR
NW_019863324.1	69737	69797	61	0.669930311	0.427901212	0.242029099	25.04497034	Intergenic	nbis-pseudo119	gene-LOC112054141	-3401	P15_vs_P50_5mC_DMR
NW_019863330.1	21833	22073	241	0.60072512	0.345968877	0.254756243	13.97378321	Intergenic	LOC112054230	XM_024093935.1	1372	P15_vs_P50_5mC_DMR
NW_019863523.1	65530	65757	228	0.664597945	0.405998707	0.258599238	17.10410329	Intergenic	LOC112055432	XM_024095549.1	1918	P15_vs_P50_5mC_DMR
NW_019862849.1	336142	336306	165	0.658093338	0.392216268	0.26587707	19.94499035	Intergenic	LOC112046158	XM_024082678.1	888	P15_vs_P50_5mC_DMR
NW_019862794.1	1340756	1341017	262	0.555103681	0.284879716	0.270223965	39.06836216	Intergenic	LOC112043680	XM_024079198.1	9123	P15_vs_P50_5mC_DMR
NW_019862841.1	435717	435906	190	0.717106982	0.442717213	0.274389768	49.87011613	Intergenic	LOC112045802	XM_024082141.1	-6066	P15_vs_P50_5mC_DMR
NW_019863198.1	253109	253144	36	0.75022733	0.473834349	0.276392981	10.50890583	Intergenic	LOC112053038	XM_024092306.1	1164	P15_vs_P50_5mC_DMR
NW_019863324.1	69310	69571	262	0.690680071	0.410137519	0.280542551	21.53652331	Intergenic	nbis-pseudo119	gene-LOC112054141	-3627	P15_vs_P50_5mC_DMR
NW_019862848.1	178800	179120	321	0.731687944	0.447170684	0.28451726	46.23056954	Intergenic	LOC112046120	XM_024082620.1	19596	P15_vs_P50_5mC_DMR
NW_019863284.1	35934	36157	224	0.398310426	0.112393622	0.285916805	27.21980617	Intergenic	LOC112053814	XR_002887413.1	-2581	P15_vs_P50_5mC_DMR
NW_019862807.1	39661	39761	101	0.424661436	0.138198521	0.286462915	9.151640788	Intergenic	LOC112044344	XM_024080163.1	2277	P15_vs_P50_5mC_DMR
NW_019862786.1	310073	310122	50	0.630759902	0.31023004	0.320529862	9.692646807	Intergenic	LOC112043133	XM_024078413.1	-2045	P15_vs_P50_5mC_DMR
NW_019862977.1	353175	353266	92	0.672695784	0.303698044	0.36899774	11.49368687	Intergenic	LOC112049520	XM_024087450.1	1674	P15_vs_P50_5mC_DMR
NW_019862758.1	1434558	1434801	244	0.143475576	0.49652149	-0.353045914	-10.78670254	Promoter	LOC112052200	XM_024091195.1	2215	P15_vs_P50_5mC_DMR
NW_019862837.1	86008	86154	147	0.566779322	0.36762648	0.199152842	21.10918656	Promoter	LOC112045642	XM_024081912.1	1417	P15_vs_P50_5mC_DMR
NW_019862782.1	345949	345992	44	0.548332717	0.340201169	0.208131547	31.70746601	Promoter	LOC112042924	XM_024078130.1	1988	P15_vs_P50_5mC_DMR
NW_019863088.1	176129	176303	175	0.499234571	0.281691661	0.21754291	25.84377267	Promoter	LOC112051536	XM_024090224.1	1328	P15_vs_P50_5mC_DMR
NW_019863330.1	21540	21804	265	0.643634482	0.40235751	0.241276972	48.24725352	Promoter	LOC112054230	XM_024093935.1	1641	P15_vs_P50_5mC_DMR
NW_019862758.1	673399	673779	381	0.673931866	0.414712643	0.259219223	40.86252308	Exon	nbis-pseudo88	gene-LOC112051599	1726	P15_vs_P50_5mC_DMR
NW_019862758.1	673289	673326	38	0.708494917	0.44313212	0.265362797	14.77842712	Exon	nbis-pseudo88	gene-LOC112051599	1616	P15_vs_P50_5mC_DMR
NW_019862784.1	331752	332411	660	0.347360014	0.167092197	0.180267817	91.12820785	Exon	LOC112043005	XM_024078244.1	1568	P15_vs_P50_5mC_DMR
NW_019862784.1	1095850	1096639	790	0.633662384	0.426756576	0.206905808	43.2493272	Exon	LOC112043022	XM_024078269.1	738	P15_vs_P50_5mC_DMR
NW_019862787.1	295626	296032	407	0.662097451	0.423376545	0.238720906	46.04630576	Exon	LOC112043208	XM_024078516.1	934	P15_vs_P50_5mC_DMR
NW_019862788.1	273470	273590	121	0.61695457	0.358253559	0.258701012	29.7455569	Exon	LOC112043291	XM_024078619.1	792	P15_vs_P50_5mC_DMR
NW_019862788.1	1328242	1328263	22	0.167409481	0.369344961	-0.20193548	-8.844887101	Exon	LOC112043342	XM_024078715.1	5295	P15_vs_P50_5mC_DMR
NW_019862790.1	566417	566478	62	0.618722235	0.433331411	0.185390824	59.29886393	Exon	LOC112043416	XM_024078817.1	1154	P15_vs_P50_5mC_DMR
NW_019862790.1	566289	566324	36	0.644083074	0.450406173	0.193676902	12.46084029	Exon	LOC112043416	XM_024078817.1	1026	P15_vs_P50_5mC_DMR
NW_019862792.1	134003	134161	159	0.628191738	0.309086028	0.31910571	18.33800664	Exon	LOC112043539	XM_024079008.1	1309	P15_vs_P50_5mC_DMR
NW_019862793.1	1258214	1258384	171	0.46790918	0.248178541	0.219730639	9.354423809	Exon	LOC112043641	XM_024079148.1	3834	P15_vs_P50_5mC_DMR
NW_019862795.1	545434	545577	144	0.676074331	0.464071632	0.212002699	31.15867474	Exon	LOC112043690	XM_024079207.1	843	P15_vs_P50_5mC_DMR
NW_019862795.1	882619	882870	252	0.357161865	0.149164518	0.207997347	34.18291028	Exon	LOC112043692	XM_024079209.1	1118	P15_vs_P50_5mC_DMR
NW_019862795.1	885634	885900	267	0.590960912	0.308378107	0.282582804	29.4971953	Exon	LOC112043715	XM_024079242.1	903	P15_vs_P50_5mC_DMR
NW_019862796.1	632593	632806	214	0.533280635	0.287437901	0.245842734	15.10805149	Exon	LOC112043739	XM_024079288.1	1717	P15_vs_P50_5mC_DMR
NW_019862797.1	858212	858776	565	0.765708373	0.460642701	0.305065672	28.18496039	Exon	LOC112043781	XM_024079355.1	1116	P15_vs_P50_5mC_DMR
NW_019862797.1	856800	857017	218	0.694675581	0.439476911	0.25519867	57.96209133	Exon	LOC112043781	XM_024079355.1	2875	P15_vs_P50_5mC_DMR
NW_019862750.1	1844985	1845192	208	0.692495089	0.458204932	0.234290157	27.45254796	Exon	LOC112043863	XM_024079513.1	1473	P15_vs_P50_5mC_DMR
NW_019862800.1	822677	822698	22	0.667495929	0.457663498	0.209832431	10.81287346	Exon	LOC112043891	XM_024079553.1	623	P15_vs_P50_5mC_DMR
NW_019862801.1	377429	377514	86	0.491041965	0.298946313	0.192095653	12.25902345	Exon	LOC112043988	XM_024079691.1	3422	P15_vs_P50_5mC_DMR
NW_019862750.1	2133333	2133589	257	0.750185922	0.502880495	0.247305427	34.19521869	Exon	LOC112044031	XM_024079755.1	1095	P15_vs_P50_5mC_DMR
NW_019862803.1	210288	210357	70	0.594051554	0.36672213	0.227329425	27.97352564	Exon	LOC112044080	XM_024079813.1	968	P15_vs_P50_5mC_DMR
NW_019862806.1	536653	536756	104	0.634423105	0.401568675	0.23285443	16.2485681	Exon	LOC112044288	XM_024080092.1	561	P15_vs_P50_5mC_DMR
NW_019862806.1	536999	537153	155	0.673830627	0.439326477	0.23450415	32.91114987	Exon	LOC112044288	XM_024080092.1	907	P15_vs_P50_5mC_DMR
NW_019862806.1	536831	536900	70	0.674670223	0.410251582	0.264418641	32.13261919	Exon	LOC112044288	XM_024080092.1	739	P15_vs_P50_5mC_DMR
NW_019862810.1	142151	142328	178	0.580640061	0.346864039	0.233776022	26.00810523	Exon	LOC112044478	XM_024080346.1	918	P15_vs_P50_5mC_DMR
NW_019862810.1	695863	695905	43	0.524314523	0.340096376	0.184218147	10.02645687	Exon	LOC112044489	XM_024080358.1	929	P15_vs_P50_5mC_DMR
NW_019862810.1	742936	743283	348	0.626672055	0.326434743	0.300237312	25.59407838	Exon	LOC112044494	XM_024080370.1	3976	P15_vs_P50_5mC_DMR
NW_019862813.1	229251	229506	256	0.403985488	0.180039167	0.223946321	61.35850036	Exon	LOC112044596	XM_024080477.1	2688	P15_vs_P50_5mC_DMR
NW_019862813.1	811057	811222	166	0.654244367	0.332272186	0.321972181	15.86787478	Exon	LOC112044604	XM_024080486.1	1830	P15_vs_P50_5mC_DMR
NW_019862817.1	945797	946045	249	0.180544328	0.546835079	-0.36629075	-9.2581382	Exon	LOC112044803	XM_024080768.1	787	P15_vs_P50_5mC_DMR
NW_019862817.1	142079	142116	38	0.598988868	0.391187339	0.207801529	13.2409663	Exon	LOC112044804	XM_024080769.1	2515	P15_vs_P50_5mC_DMR
NW_019862819.1	998821	999216	396	0.498203387	0.264030774	0.234172613	60.53958496	Exon	LOC112044891	XM_024080886.1	8829	P15_vs_P50_5mC_DMR
NW_019862820.1	587136	587953	818	0.696389228	0.399564403	0.296824825	104.9599954	Exon	LOC112044939	XM_024080954.1	1375	P15_vs_P50_5mC_DMR
NW_019862820.1	97639	97685	47	0.642243245	0.354648049	0.287595196	16.09443014	Exon	LOC112044953	XM_024080970.1	1011	P15_vs_P50_5mC_DMR
NW_019862821.1	383796	384035	240	0.211828896	0.452606667	-0.240777771	-41.63330639	Exon	LOC112045004	XM_024081031.1	16384	P15_vs_P50_5mC_DMR
NW_019862823.1	432237	432752	516	0.817163608	0.529520254	0.287643354	101.745413	Exon	LOC112045073	XM_024081139.1	1118	P15_vs_P50_5mC_DMR
NW_019862823.1	464004	464197	194	0.544071426	0.311381959	0.232689467	57.71510219	Exon	LOC112045096	XM_024081166.1	6147	P15_vs_P50_5mC_DMR
NW_019862823.1	461490	462217	728	0.498403789	0.197020887	0.301382902	29.65064642	Exon	LOC112045096	XM_024081166.1	3633	P15_vs_P50_5mC_DMR
NW_019862827.1	200526	201219	694	0.43340574	0.148624303	0.284781437	58.09743467	Exon	LOC112045257	XM_024081370.1	3618	P15_vs_P50_5mC_DMR
NW_019862828.1	964454	964614	161	0.597727945	0.373343255	0.224384691	38.11543106	Exon	LOC112045298	XM_024081422.1	1213	P15_vs_P50_5mC_DMR
NW_019862828.1	806642	806843	202	0.6906187	0.477391901	0.2132268	42.17895651	Exon	LOC112045307	XM_024081438.1	1102	P15_vs_P50_5mC_DMR
NW_019862831.1	162830	163308	479	0.689316891	0.434751217	0.254565674	57.83710187	Exon	LOC112045389	XM_024081549.1	1503	P15_vs_P50_5mC_DMR
NW_019862835.1	556367	556661	295	0.660351928	0.418691105	0.241660823	30.63529455	Exon	LOC112045571	XM_024081806.1	670	P15_vs_P50_5mC_DMR
NW_019862837.1	82476	82538	63	0.688549437	0.338017736	0.350531701	8.387954916	Exon	LOC112045641	XM_024081911.1	809	P15_vs_P50_5mC_DMR
NW_019862837.1	66895	66926	32	0.671309977	0.386909689	0.284400289	8.45235469	Exon	LOC112045674	XM_024081953.1	1528	P15_vs_P50_5mC_DMR
NW_019862838.1	795086	795120	35	0.604715698	0.426547775	0.178167923	10.51030012	Exon	LOC112045697	XM_024081981.1	1834	P15_vs_P50_5mC_DMR
NW_019862838.1	791222	791270	49	0.601876146	0.413294106	0.18858204	8.27441046	Exon	LOC112045717	XM_024082006.1	1678	P15_vs_P50_5mC_DMR
NW_019862841.1	325265	325310	46	0.694263411	0.44668214	0.247581271	20.10492231	Exon	LOC112045797	XM_024082135.1	1936	P15_vs_P50_5mC_DMR
NW_019862841.1	304258	304335	78	0.559556687	0.381320542	0.178236145	36.57578532	Exon	LOC112045800	XM_024082138.1	1619	P15_vs_P50_5mC_DMR
NW_019862841.1	519298	519497	200	0.646214756	0.461850793	0.184363963	32.44538394	Exon	LOC112045805	XM_024082148.1	4990	P15_vs_P50_5mC_DMR
NW_019862841.1	519525	520253	729	0.671783362	0.477949331	0.193834031	308.7646397	Exon	LOC112045805	XM_024082148.1	5217	P15_vs_P50_5mC_DMR
NW_019862841.1	225867	226295	429	0.43189154	0.213042469	0.218849071	74.46911894	Exon	LOC112045825	XM_024082175.1	9286	P15_vs_P50_5mC_DMR
NW_019862843.1	958106	958191	86	0.734151825	0.345362189	0.388789637	14.59964677	Exon	LOC112045930	XM_024082327.1	605	P15_vs_P50_5mC_DMR
NW_019862846.1	186230	186443	214	0.542000309	0.247198387	0.294801922	53.57829964	Exon	LOC112046061	XM_024082528.1	1320	P15_vs_P50_5mC_DMR
NW_019862847.1	403233	403280	48	0.640297138	0.45009254	0.190204597	13.12199777	Exon	LOC112046092	XM_024082587.1	2272	P15_vs_P50_5mC_DMR
NW_019862848.1	685196	685316	121	0.571876665	0.393734024	0.17814264	62.68422844	Exon	LOC112046130	XM_024082631.1	1283	P15_vs_P50_5mC_DMR
NW_019862849.1	782905	783035	131	0.611191416	0.433457085	0.177734331	34.83265839	Exon	LOC112046146	XM_024082662.1	791	P15_vs_P50_5mC_DMR
NW_019862849.1	796860	797000	141	0.750913613	0.473320764	0.277592848	29.5213182	Exon	LOC112046146	XM_024082658.1	1087	P15_vs_P50_5mC_DMR
NW_019862849.1	269964	270036	73	0.493197697	0.269890758	0.223306939	10.73777419	Exon	LOC112046171	XM_024082714.1	1145	P15_vs_P50_5mC_DMR
NW_019862850.1	604413	604848	436	0.623285306	0.319049309	0.304235997	40.51021532	Exon	LOC112046220	XM_024082791.1	1435	P15_vs_P50_5mC_DMR
NW_019862853.1	810772	810811	40	0.728441793	0.494573471	0.233868323	12.93400205	Exon	LOC112046273	XM_024082874.1	1186	P15_vs_P50_5mC_DMR
NW_019862853.1	809514	809588	75	0.500827926	0.203964724	0.296863202	25.92967202	Exon	LOC112046273	XM_024082874.1	2409	P15_vs_P50_5mC_DMR
NW_019862857.1	11365	11557	193	0.476902969	0.23297893	0.243924039	14.6640398	Exon	LOC112046419	XM_024083031.1	1576	P15_vs_P50_5mC_DMR
NW_019862858.1	491517	491955	439	0.599915033	0.318949375	0.280965658	56.59971702	Exon	LOC112046467	XM_024083089.1	2070	P15_vs_P50_5mC_DMR
NW_019862753.1	202781	202825	45	0.433547202	0.669200985	-0.235653783	-16.82180141	Exon	LOC112046594	XM_024083286.1	952	P15_vs_P50_5mC_DMR
NW_019862863.1	787934	788051	118	0.473263101	0.283189255	0.190073846	21.73663647	Exon	LOC112046596	XM_024083287.1	13408	P15_vs_P50_5mC_DMR
NW_019862864.1	554829	554866	38	0.52725363	0.298087529	0.229166101	11.7514014	Exon	LOC112046621	XM_024083321.1	1157	P15_vs_P50_5mC_DMR
NW_019862869.1	70206	70357	152	0.700632601	0.506048548	0.194584054	53.05956369	Exon	LOC112046713	XM_024083464.1	2170	P15_vs_P50_5mC_DMR
NW_019862869.1	677556	677723	168	0.671270047	0.412137562	0.259132486	24.61609958	Exon	LOC112046738	XM_024083503.1	1406	P15_vs_P50_5mC_DMR
NW_019862869.1	409535	409698	164	0.680201988	0.433284704	0.246917284	26.40465081	Exon	LOC112046742	XM_024083508.1	1217	P15_vs_P50_5mC_DMR
NW_019862874.1	533477	533510	34	0.564508654	0.322877366	0.241631288	18.54562827	Exon	LOC112046903	XM_024083748.1	3068	P15_vs_P50_5mC_DMR
NW_019862874.1	68480	68587	108	0.822964278	0.426517296	0.396446982	19.77651318	Exon	LOC112046904	XM_024083749.1	2568	P15_vs_P50_5mC_DMR
NW_019862879.1	124259	124376	118	0.685149464	0.357113746	0.328035718	17.01898605	Exon	LOC112046965	XM_024083838.1	1103	P15_vs_P50_5mC_DMR
NW_019862753.1	1323131	1323173	43	0.492681273	0.299907097	0.192774176	22.64582459	Exon	LOC112047008	XM_024083903.1	5063	P15_vs_P50_5mC_DMR
NW_019862881.1	305920	305982	63	0.673133547	0.416271877	0.256861669	10.662444	Exon	LOC112047044	XM_024083953.1	1243	P15_vs_P50_5mC_DMR
NW_019862753.1	1326735	1326829	95	0.71428181	0.47276963	0.24151218	18.17690317	Exon	LOC112047046	XM_024083959.1	1958	P15_vs_P50_5mC_DMR
NW_019862881.1	281826	281880	55	0.74720258	0.547056489	0.200146091	19.46266401	Exon	LOC112047051	XM_024083963.1	1744	P15_vs_P50_5mC_DMR
NW_019862881.1	281288	281772	485	0.533233073	0.310364041	0.222869031	60.36292262	Exon	LOC112047051	XM_024083963.1	1852	P15_vs_P50_5mC_DMR
NW_019862753.1	1509688	1509789	102	0.657831051	0.412254704	0.245576346	38.69233885	Exon	LOC112047071	XM_024083993.1	2271	P15_vs_P50_5mC_DMR
NW_019862882.1	683964	684512	549	0.456203938	0.214552766	0.241651172	287.3432096	Exon	LOC112047090	XM_024084008.1	-2159	P15_vs_P50_5mC_DMR
NW_019862882.1	263249	263269	21	0.669264062	0.453442182	0.21582188	13.09691571	Exon	LOC112047118	XM_024084041.1	-2984	P15_vs_P50_5mC_DMR
NW_019862883.1	769624	769957	334	0.673123461	0.355025488	0.318097973	35.66464677	Exon	LOC112047151	XM_024084157.1	1025	P15_vs_P50_5mC_DMR
NW_019862884.1	686044	686066	23	0.638116073	0.389000054	0.24911602	8.183012458	Exon	LOC112047226	XM_024084259.1	1802	P15_vs_P50_5mC_DMR
NW_019862884.1	686174	686638	465	0.680934331	0.39819015	0.282744181	94.6148086	Exon	LOC112047226	XM_024084259.1	1230	P15_vs_P50_5mC_DMR
NW_019862886.1	149930	149986	57	0.724670173	0.491754603	0.23291557	12.21737106	Exon	LOC112047257	XM_024084312.1	1604	P15_vs_P50_5mC_DMR
NW_019862887.1	395560	395689	130	0.572973871	0.316641979	0.256331892	10.40415435	Exon	LOC112047324	XM_024084411.1	1324	P15_vs_P50_5mC_DMR
