Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019862771.1	249925	250018	94	0.485712219	0.728873118	-0.243160898	-12.95611853	Intergenic	LOC112058064	XM_024098732.1	-2221	P50_vs_D50_5mC_DMR
NW_019862771.1	249775	249829	55	0.485756044	0.72696347	-0.241207426	-9.168901625	Intergenic	LOC112058064	XM_024098732.1	-2071	P50_vs_D50_5mC_DMR
NW_019862848.1	178902	179118	217	0.447942589	0.689104831	-0.241162241	-15.58968511	Intergenic	LOC112046120	XM_024082620.1	19698	P50_vs_D50_5mC_DMR
NW_019863746.1	12178	12671	494	0.468035011	0.705782165	-0.237747154	-92.75039996	Intergenic	LOC112056250	XM_024096644.1	-5316	P50_vs_D50_5mC_DMR
NW_019863093.1	178483	179269	787	0.221594982	0.445347496	-0.223752515	-127.1090071	Intergenic	LOC112051643	XM_024090366.1	-10701	P50_vs_D50_5mC_DMR
NW_019863746.1	50970	51672	703	0.363191461	0.585333141	-0.22214168	-256.3822995	Intergenic	LOC112056246	XM_024096635.1	4429	P50_vs_D50_5mC_DMR
NW_019862841.1	435717	435787	71	0.441335025	0.656157086	-0.214822061	-16.40347612	Intergenic	LOC112045802	XM_024082141.1	-6066	P50_vs_D50_5mC_DMR
NW_019862841.1	435836	435906	71	0.441335025	0.656157086	-0.214822061	-21.14076138	Intergenic	LOC112045802	XM_024082141.1	-6185	P50_vs_D50_5mC_DMR
NW_019863759.1	13963	14053	91	0.270345873	0.479791053	-0.20944518	-30.29422656	Intergenic	LOC112056290	XM_024096696.1	9049	P50_vs_D50_5mC_DMR
NW_019863176.1	227482	227503	22	0.305638605	0.506528954	-0.200890349	-11.62038855	Intergenic	LOC112052793	XM_024092018.1	6327	P50_vs_D50_5mC_DMR
NW_019862755.1	1296095	1296121	27	0.259554242	0.458893415	-0.199339172	-15.84349245	Intergenic	LOC112048887	XM_024086592.1	20664	P50_vs_D50_5mC_DMR
NW_019863093.1	180240	180273	34	0.33823469	0.534591467	-0.196356777	-11.73995858	Intergenic	LOC112051643	XM_024090366.1	-9697	P50_vs_D50_5mC_DMR
NW_019863093.1	179299	179656	358	0.316371201	0.500427192	-0.184055991	-41.89625699	Intergenic	LOC112051643	XM_024090366.1	-10314	P50_vs_D50_5mC_DMR
NW_019862947.1	345600	345793	194	0.257249281	0.439970819	-0.182721538	-21.14579059	Intergenic	LOC112048844	XR_002887049.1	2031	P50_vs_D50_5mC_DMR
NW_019863143.1	305675	306097	423	0.084875397	0.252257704	-0.167382307	-51.34313776	Intergenic	nbis-pseudo96	gene-LOC112052372	-2674	P50_vs_D50_5mC_DMR
NW_019863093.1	177532	177623	92	0.161680772	0.307516671	-0.1458359	-14.98137124	Intergenic	LOC112051643	XM_024090366.1	-12347	P50_vs_D50_5mC_DMR
NW_019862990.1	247164	247451	288	0.09568492	0.228040964	-0.132356044	-55.04472221	Intergenic	LOC112049789	XM_024087820.1	114930	P50_vs_D50_5mC_DMR
NW_019862950.1	372449	372496	48	0.269501804	0.166758232	0.102743572	16.84208119	Intergenic	LOC112048892	XM_024086594.1	-47315	P50_vs_D50_5mC_DMR
NW_019863390.1	40404	40429	26	0.319082325	0.184741385	0.13434094	20.03651077	Intergenic	LOC112054645	XR_002887457.1	1398	P50_vs_D50_5mC_DMR
NW_019863523.1	46053	46074	22	0.399677664	0.221332606	0.178345058	15.03478258	Intergenic	LOC112055438	XM_024095557.1	-8218	P50_vs_D50_5mC_DMR
NW_019863523.1	46104	46144	41	0.399677664	0.221332606	0.178345058	10.61340583	Intergenic	LOC112055438	XM_024095557.1	-8269	P50_vs_D50_5mC_DMR
NW_019863523.1	46179	46209	31	0.403645467	0.221816374	0.181829093	17.53131816	Intergenic	LOC112055438	XM_024095557.1	-8344	P50_vs_D50_5mC_DMR
NW_019863130.1	277774	278293	520	0.394608631	0.156039343	0.238569288	55.88191684	Intergenic	LOC112052135	XM_024091086.1	-2855	P50_vs_D50_5mC_DMR
NW_019863523.1	70749	70825	77	0.37975016	0.127926128	0.251824032	10.46189578	Intergenic	LOC112055432	XM_024095549.1	-3074	P50_vs_D50_5mC_DMR
NW_019863289.1	89959	90051	93	0.452667133	0.178109353	0.27455778	11.25692648	Intergenic	LOC112053854	XM_024093440.1	7192	P50_vs_D50_5mC_DMR
NW_019863077.1	325640	325825	186	0.463727302	0.170425278	0.293302024	47.23171859	Intergenic	LOC112051357	XM_024089964.1	-4577	P50_vs_D50_5mC_DMR
NW_019862837.1	86008	86258	251	0.3738051	0.61823391	-0.24442881	-48.38124181	Promoter	LOC112045642	XM_024081912.1	1313	P50_vs_D50_5mC_DMR
NW_019862782.1	828670	828728	59	0.316814951	0.592556277	-0.275741326	-14.27496403	Exon	LOC112042928	XM_024078137.1	671	P50_vs_D50_5mC_DMR
NW_019862786.1	1251353	1251684	332	0.322175573	0.601878606	-0.279703034	-62.81993491	Exon	LOC112043167	XM_024078468.1	2358	P50_vs_D50_5mC_DMR
NW_019862749.1	158728	158749	22	0.498809058	0.278509048	0.22030001	9.028537191	Exon	LOC112043230	XM_024078551.1	571	P50_vs_D50_5mC_DMR
NW_019862749.1	158771	158938	168	0.498809058	0.278509048	0.22030001	8.690852929	Exon	LOC112043230	XM_024078551.1	614	P50_vs_D50_5mC_DMR
NW_019862788.1	273470	273704	235	0.373179626	0.700070272	-0.326890646	-50.87658937	Exon	LOC112043291	XM_024078619.1	792	P50_vs_D50_5mC_DMR
NW_019862750.1	207493	207700	208	0.534178257	0.264268965	0.269909292	36.34475888	Exon	LOC112043403	XM_024078823.1	8528	P50_vs_D50_5mC_DMR
NW_019862790.1	606861	606921	61	0.343371867	0.652914664	-0.309542797	-22.49343477	Exon	LOC112043420	XM_024078826.1	1622	P50_vs_D50_5mC_DMR
NW_019862790.1	678242	678316	75	0.400125044	0.624776269	-0.224651225	-41.23229074	Exon	LOC112043429	XM_024078836.1	3161	P50_vs_D50_5mC_DMR
NW_019862791.1	383308	383339	32	0.629274835	0.832549412	-0.203274576	-14.82097886	Exon	LOC112043474	XM_024078886.1	1502	P50_vs_D50_5mC_DMR
NW_019862791.1	383399	383423	25	0.622082511	0.824529304	-0.202446794	-20.79713435	Exon	LOC112043474	XM_024078886.1	1593	P50_vs_D50_5mC_DMR
NW_019862792.1	1133313	1133337	25	0.574534035	0.734250571	-0.159716536	-10.56124103	Exon	LOC112043513	XM_024078977.1	1107	P50_vs_D50_5mC_DMR
NW_019862792.1	1092097	1092138	42	0.551464118	0.751838941	-0.200374823	-15.43007813	Exon	LOC112043577	XM_024079059.1	1281	P50_vs_D50_5mC_DMR
NW_019862750.1	1209809	1209869	61	0.255567626	0.443827577	-0.188259951	-9.597924095	Exon	LOC112043639	XM_024079147.1	517	P50_vs_D50_5mC_DMR
NW_019862795.1	882618	882870	253	0.146913671	0.371387711	-0.22447404	-33.15149411	Exon	LOC112043692	XM_024079209.1	1118	P50_vs_D50_5mC_DMR
NW_019862795.1	1404636	1404711	76	0.371338685	0.634253621	-0.262914936	-13.32824632	Exon	LOC112043697	XM_024079215.1	1153	P50_vs_D50_5mC_DMR
NW_019862795.1	1404467	1404548	82	0.405399485	0.611069515	-0.20567003	-21.28148327	Exon	LOC112043697	XM_024079215.1	984	P50_vs_D50_5mC_DMR
NW_019862797.1	724018	724799	782	0.36930554	0.646550775	-0.277245234	-79.69896887	Exon	LOC112043775	XM_024079343.1	586	P50_vs_D50_5mC_DMR
NW_019862801.1	748294	748316	23	0.491647541	0.635086896	-0.143439355	-10.35394572	Exon	LOC112044000	XM_024079715.1	1685	P50_vs_D50_5mC_DMR
NW_019862750.1	2133333	2133437	105	0.496892699	0.75011437	-0.253221671	-22.85534183	Exon	LOC112044031	XM_024079755.1	1095	P50_vs_D50_5mC_DMR
NW_019862803.1	212674	212720	47	0.428134625	0.786170646	-0.358036021	-32.29558492	Exon	LOC112044102	XM_024079846.1	1027	P50_vs_D50_5mC_DMR
NW_019862806.1	536653	537153	501	0.418503955	0.691347852	-0.272843897	-99.41279794	Exon	LOC112044288	XM_024080092.1	561	P50_vs_D50_5mC_DMR
NW_019862810.1	142151	142267	117	0.342693577	0.556362509	-0.213668933	-17.1247387	Exon	LOC112044478	XM_024080346.1	979	P50_vs_D50_5mC_DMR
NW_019862810.1	146735	146758	24	0.541913423	0.733327286	-0.191413863	-8.857182596	Exon	LOC112044484	XM_024080353.1	1529	P50_vs_D50_5mC_DMR
NW_019862810.1	1166679	1166733	55	0.517911192	0.735517547	-0.217606355	-27.0115832	Exon	LOC112044504	XM_024080382.1	1610	P50_vs_D50_5mC_DMR
NW_019862813.1	229024	229505	482	0.191288499	0.399927835	-0.208639336	-63.96438453	Exon	LOC112044596	XM_024080477.1	2461	P50_vs_D50_5mC_DMR
NW_019862817.1	945797	946045	249	0.545667752	0.183878908	0.361788844	9.321924383	Exon	LOC112044803	XM_024080768.1	787	P50_vs_D50_5mC_DMR
NW_019862818.1	973430	973463	34	0.468739528	0.703394134	-0.234654606	-19.25002156	Exon	LOC112044830	XM_024080805.1	985	P50_vs_D50_5mC_DMR
NW_019862820.1	59995	60121	127	0.554082012	0.757337799	-0.203255787	-12.83987029	Exon	LOC112044926	XM_024080938.1	738	P50_vs_D50_5mC_DMR
NW_019862751.1	1700464	1700484	21	0.248925898	0.122424014	0.126501883	12.82162435	Exon	LOC112044894	XM_024080948.1	13825	P50_vs_D50_5mC_DMR
NW_019862820.1	587136	587837	702	0.399770353	0.685357889	-0.285587536	-89.10775648	Exon	LOC112044939	XM_024080954.1	1491	P50_vs_D50_5mC_DMR
NW_019862820.1	587003	587109	107	0.540103326	0.729346655	-0.189243329	-15.06435907	Exon	LOC112044939	XM_024080954.1	2219	P50_vs_D50_5mC_DMR
NW_019862820.1	97639	97685	47	0.353904239	0.707264651	-0.353360413	-19.87851964	Exon	LOC112044953	XM_024080970.1	1011	P50_vs_D50_5mC_DMR
NW_019862821.1	383796	384035	240	0.451298806	0.218688332	0.232610474	40.73207719	Exon	LOC112045004	XM_024081031.1	16384	P50_vs_D50_5mC_DMR
NW_019862822.1	1066208	1066305	98	0.359400311	0.590047406	-0.230647095	-11.06126882	Exon	LOC112045024	XM_024081060.1	1114	P50_vs_D50_5mC_DMR
NW_019862822.1	1066116	1066186	71	0.359100458	0.583277625	-0.224177167	-14.22134547	Exon	LOC112045024	XM_024081060.1	1233	P50_vs_D50_5mC_DMR
NW_019862822.1	1055013	1055226	214	0.44355692	0.239133172	0.204423748	11.38361144	Exon	LOC112045026	XM_024081064.1	6583	P50_vs_D50_5mC_DMR
NW_019862823.1	461490	461631	142	0.203442822	0.514712088	-0.311269266	-23.18924554	Exon	LOC112045096	XM_024081166.1	3633	P50_vs_D50_5mC_DMR
NW_019862823.1	462217	462644	428	0.141950109	0.346482513	-0.204532405	-58.71641919	Exon	LOC112045096	XM_024081166.1	4360	P50_vs_D50_5mC_DMR
NW_019862827.1	207051	207212	162	0.469233549	0.726306777	-0.257073228	-29.28749959	Exon	LOC112045260	XM_024081373.1	1721	P50_vs_D50_5mC_DMR
NW_019862828.1	969378	969584	207	0.354304098	0.662948838	-0.30864474	-13.52645034	Exon	LOC112045291	XM_024081412.1	2743	P50_vs_D50_5mC_DMR
NW_019862828.1	964209	964469	261	0.38552136	0.612605445	-0.227084085	-66.5750541	Exon	LOC112045298	XM_024081422.1	1358	P50_vs_D50_5mC_DMR
NW_019862829.1	552163	552250	88	0.2803118	0.443563783	-0.163251983	-36.25015432	Exon	LOC112045315	XM_024081452.1	2460	P50_vs_D50_5mC_DMR
NW_019862829.1	547246	547392	147	0.270664587	0.551660279	-0.280995693	-17.05209684	Exon	LOC112045338	XM_024081484.1	970	P50_vs_D50_5mC_DMR
NW_019862833.1	866009	866066	58	0.477326382	0.694797175	-0.217470793	-17.84921562	Exon	LOC112045469	XM_024081647.1	1213	P50_vs_D50_5mC_DMR
NW_019862835.1	159484	159509	26	0.338540655	0.092912479	0.245628176	10.62928031	Exon	LOC112045541	XM_024081766.1	-4360	P50_vs_D50_5mC_DMR
NW_019862752.1	843704	843822	119	0.311141588	0.526880785	-0.215739197	-12.2245135	Exon	LOC112045573	XM_024081818.1	1409	P50_vs_D50_5mC_DMR
NW_019862838.1	795016	795301	286	0.42768698	0.63674859	-0.20906161	-30.08777994	Exon	LOC112045697	XM_024081981.1	1764	P50_vs_D50_5mC_DMR
NW_019862838.1	795344	795543	200	0.481643283	0.671571354	-0.189928071	-18.30435484	Exon	LOC112045697	XM_024081981.1	2092	P50_vs_D50_5mC_DMR
NW_019862838.1	791092	791189	98	0.418225406	0.672824059	-0.254598653	-17.71772141	Exon	LOC112045717	XM_024082006.1	1759	P50_vs_D50_5mC_DMR
NW_019862838.1	791222	791486	265	0.436500347	0.663411626	-0.226911279	-67.38003851	Exon	LOC112045717	XM_024082006.1	1462	P50_vs_D50_5mC_DMR
NW_019862841.1	325265	325310	46	0.445290413	0.698463876	-0.253173462	-21.92497911	Exon	LOC112045797	XM_024082135.1	1936	P50_vs_D50_5mC_DMR
NW_019862841.1	304258	304335	78	0.380346413	0.53441334	-0.154066927	-34.20484352	Exon	LOC112045800	XM_024082138.1	1619	P50_vs_D50_5mC_DMR
NW_019862752.1	1811760	1811896	137	0.314084487	0.59997158	-0.285887094	-16.11009425	Exon	LOC112046019	XM_024082466.1	1151	P50_vs_D50_5mC_DMR
NW_019862847.1	469393	469547	155	0.498602477	0.279712079	0.218890399	25.4056923	Exon	LOC112046076	XM_024082552.1	6302	P50_vs_D50_5mC_DMR
NW_019862847.1	403233	403280	48	0.448673456	0.645127211	-0.196453756	-13.11054225	Exon	LOC112046092	XM_024082587.1	2272	P50_vs_D50_5mC_DMR
NW_019862850.1	524479	524731	253	0.440860524	0.665512302	-0.224651779	-25.80928342	Exon	LOC112046216	XM_024082786.1	580	P50_vs_D50_5mC_DMR
NW_019862850.1	604413	604479	67	0.324281315	0.526112835	-0.20183152	-10.85184695	Exon	LOC112046220	XM_024082791.1	1435	P50_vs_D50_5mC_DMR
NW_019862853.1	810772	810811	40	0.493583845	0.708997887	-0.215414043	-12.95643362	Exon	LOC112046273	XM_024082874.1	1186	P50_vs_D50_5mC_DMR
NW_019862856.1	789412	789541	130	0.260684452	0.553591855	-0.292907403	-24.77764387	Exon	LOC112046382	XM_024083013.1	1712	P50_vs_D50_5mC_DMR
NW_019862858.1	491517	491733	217	0.326060947	0.600642827	-0.274581879	-38.28930284	Exon	LOC112046467	XM_024083089.1	2070	P50_vs_D50_5mC_DMR
NW_019862859.1	481346	481510	165	0.465719223	0.772174947	-0.306455724	-29.40104892	Exon	LOC112046511	XM_024083148.1	2127	P50_vs_D50_5mC_DMR
NW_019862862.1	840710	840749	40	0.501348938	0.724400682	-0.223051745	-11.75967568	Exon	LOC112046579	XM_024083277.1	1550	P50_vs_D50_5mC_DMR
NW_019862869.1	70206	70357	152	0.503353695	0.695773452	-0.192419757	-53.17866927	Exon	LOC112046713	XM_024083464.1	2170	P50_vs_D50_5mC_DMR
NW_019862869.1	677556	677653	98	0.415620568	0.636972344	-0.221351776	-11.96470184	Exon	LOC112046738	XM_024083503.1	1406	P50_vs_D50_5mC_DMR
NW_019862874.1	68480	68587	108	0.423242328	0.824674447	-0.401432119	-19.85929192	Exon	LOC112046904	XM_024083749.1	2568	P50_vs_D50_5mC_DMR
NW_019862877.1	404638	404781	144	0.588664905	0.809029467	-0.220364561	-13.12365091	Exon	LOC112046933	XM_024083788.1	1356	P50_vs_D50_5mC_DMR
NW_019862877.1	404813	404923	111	0.59030032	0.80797849	-0.21767817	-22.34862223	Exon	LOC112046933	XM_024083788.1	1214	P50_vs_D50_5mC_DMR
NW_019862882.1	684006	684175	170	0.180686169	0.323071093	-0.142384924	-58.54821587	Exon	LOC112047090	XM_024084008.1	-2201	P50_vs_D50_5mC_DMR
NW_019862882.1	684210	684270	61	0.207452055	0.340265116	-0.132813061	-43.69396589	Exon	LOC112047090	XM_024084008.1	-2405	P50_vs_D50_5mC_DMR
NW_019862753.1	1790646	1790903	258	0.195634609	0.070899341	0.124735268	55.44624017	Exon	LOC112047194	XM_024084217.1	1937	P50_vs_D50_5mC_DMR
NW_019862884.1	303661	303751	91	0.407909406	0.574076501	-0.166167094	-21.17303832	Exon	LOC112047204	XM_024084231.1	786	P50_vs_D50_5mC_DMR
NW_019862884.1	303403	303425	23	0.555180157	0.716933323	-0.161753166	-13.84185627	Exon	LOC112047204	XM_024084231.1	1112	P50_vs_D50_5mC_DMR
NW_019862884.1	303530	303591	62	0.49682522	0.6549886	-0.158163379	-20.72420394	Exon	LOC112047204	XM_024084231.1	946	P50_vs_D50_5mC_DMR
NW_019862884.1	686215	686638	424	0.399964144	0.656418047	-0.256453903	-81.61607578	Exon	LOC112047226	XM_024084259.1	1230	P50_vs_D50_5mC_DMR
NW_019862885.1	633780	634186	407	0.440385901	0.699195659	-0.258809758	-46.83158392	Exon	LOC112047236	XM_024084278.1	2305	P50_vs_D50_5mC_DMR
NW_019862886.1	149930	150075	146	0.497508119	0.753922683	-0.256414564	-17.27016182	Exon	LOC112047257	XM_024084312.1	1515	P50_vs_D50_5mC_DMR
NW_019862886.1	149769	149841	73	0.480699726	0.747745547	-0.267045821	-21.429268	Exon	LOC112047257	XM_024084312.1	1749	P50_vs_D50_5mC_DMR
NW_019862893.1	660711	660759	49	0.382593285	0.648575875	-0.26598259	-24.54747656	Exon	LOC112047435	XM_024084560.1	736	P50_vs_D50_5mC_DMR
NW_019862893.1	660534	660630	97	0.396438942	0.65877934	-0.262340398	-28.44230215	Exon	LOC112047435	XM_024084560.1	865	P50_vs_D50_5mC_DMR
NW_019862893.1	390744	390827	84	0.463114547	0.661303981	-0.198189434	-28.1928605	Exon	LOC112047440	XM_024084566.1	4223	P50_vs_D50_5mC_DMR
NW_019862753.1	2132831	2132901	71	0.312122221	0.104695992	0.20742623	15.3552474	Exon	LOC112047286	XM_024084362.1	12703	P50_vs_D50_5mC_DMR
NW_019862898.1	46665	46788	124	0.233699086	0.436025428	-0.202326342	-14.11724232	Exon	LOC112047611	XM_024084769.1	5477	P50_vs_D50_5mC_DMR
NW_019862898.1	48068	48253	186	0.202167231	0.41876488	-0.216597649	-17.35392045	Exon	LOC112047611	XM_024084769.1	6880	P50_vs_D50_5mC_DMR
NW_019862748.1	2345145	2345254	110	0.315627546	0.536313492	-0.220685946	-12.97306166	Exon	LOC112047636	XM_024084929.1	3226	P50_vs_D50_5mC_DMR
NW_019862748.1	2345422	2345474	53	0.340937124	0.515764507	-0.174827383	-13.0554559	Exon	LOC112047636	XM_024084929.1	3503	P50_vs_D50_5mC_DMR
NW_019862901.1	366821	367575	755	0.478939618	0.750406758	-0.27146714	-108.4545742	Exon	LOC112047685	XM_024084887.1	1116	P50_vs_D50_5mC_DMR
NW_019862901.1	368101	368207	107	0.37816692	0.536575605	-0.158408684	-37.21590223	Exon	LOC112047685	XM_024084887.1	2396	P50_vs_D50_5mC_DMR
NW_019862903.1	609829	609853	25	0.168676727	0.3404078	-0.171731073	-15.91625057	Exon	LOC112047744	XM_024084967.1	3039	P50_vs_D50_5mC_DMR
NW_019862904.1	996046	996104	59	0.349685995	0.526566542	-0.176880546	-15.64073978	Exon	LOC112047770	XM_024085009.1	2171	P50_vs_D50_5mC_DMR
NW_019862904.1	798752	798783	32	0.259747006	0.474823619	-0.215076613	-12.58476624	Exon	LOC112047786	XM_024085025.1	2880	P50_vs_D50_5mC_DMR
NW_019862904.1	1351288	1351398	111	0.411142881	0.634253785	-0.223110904	-17.30620375	Exon	LOC112047793	XM_024085036.1	1777	P50_vs_D50_5mC_DMR
NW_019862916.1	212945	213148	204	0.223454746	0.43594688	-0.212492133	-39.72450986	Exon	LOC112048105	XM_024085487.1	3697	P50_vs_D50_5mC_DMR
NW_019862916.1	105661	105758	98	0.428132362	0.673271062	-0.245138699	-12.53851842	Exon	LOC112048090	XM_024085468.1	3106	P50_vs_D50_5mC_DMR
NW_019862917.1	532699	532826	128	0.418386546	0.615516669	-0.197130123	-43.10150272	Exon	LOC112048119	XM_024085503.1	530	P50_vs_D50_5mC_DMR
NW_019862917.1	532570	532631	62	0.461651385	0.652954061	-0.191302676	-17.44583881	Exon	LOC112048119	XM_024085503.1	725	P50_vs_D50_5mC_DMR
NW_019862919.1	81279	81368	90	0.411853878	0.645641998	-0.23378812	-17.92041043	Exon	LOC112048165	XM_024085578.1	1384	P50_vs_D50_5mC_DMR
NW_019862929.1	270856	270996	141	0.488785644	0.788364748	-0.299579104	-64.38714635	Exon	LOC112048398	XM_024085914.1	846	P50_vs_D50_5mC_DMR
NW_019862934.1	243106	243157	52	0.43547871	0.171196797	0.264281913	16.8648903	Exon	LOC112048537	XM_024086106.1	4287	P50_vs_D50_5mC_DMR
NW_019862937.1	586779	586800	22	0.258662187	0.522816644	-0.264154457	-24.90916474	Exon	LOC112048613	XM_024086221.1	917	P50_vs_D50_5mC_DMR
NW_019862945.1	428476	428673	198	0.42191466	0.683071086	-0.261156426	-31.25350217	Exon	LOC112048787	XM_024086445.1	1198	P50_vs_D50_5mC_DMR
NW_019862950.1	98484	98508	25	0.375993444	0.603994678	-0.228001234	-10.23721899	Exon	LOC112048890	XM_024086589.1	1816	P50_vs_D50_5mC_DMR
NW_019862952.1	14992	15145	154	0.373473702	0.651209057	-0.277735355	-43.34515928	Exon	LOC112048940	XM_024086651.1	2497	P50_vs_D50_5mC_DMR
NW_019862953.1	360446	360511	66	0.29142407	0.574927585	-0.283503515	-20.74917791	Exon	LOC112048968	XM_024086680.1	784	P50_vs_D50_5mC_DMR
